Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
3155,ZTF20acchxpm,0.07672522,1.397e-05,z_gal,59125.96521207328,0.000697909,-0.081380976,0.010264999,0.082595933,2.2344872798131066e-05,0.097795987,0.030599957,-1.19e-07,-0.000532619,0.000120004,-4.89e-07,-5.74e-07,0.000146643,0.026511452,3.1,0,0.5726174713173593,41.057012,-2.904202,snia-cosmo,norm,1.0,1.0,2020ubu,100.0,SN Ia,,,41.057195592906425,-2.9041606732181795,,0.026513290256261826,8.392355147381824,-1.2269852396062442,-9.652819856358185,5.2462602421524815,0.6576593288718497,8.884036353679114,-0.6536229252301755,-9.557670660463735,4.260509153447572,0.643014368306116
3156,ZTF20accmutv,0.043274,0.00141551,z_SEDm,59129.99999999999,0.004161796,4.999999999995183,0.4261447835867273,0.006823983,0.000146857,0.004302587,0.034918778,1.1239930198284226e-14,8.677881660474228e-21,-2.77e-12,5.8887425525379184e-15,-4.22e-06,-1.07e-12,0.040950226,3.1,0,0.0,126.099373,-3.488675,snia-pec,csm,1.0,0.0,2020uem,60.60606060606061,SN IIP,,,126.09722880276762,-3.4884787302387625,0.041,0.04102506518363953,,,,,,,,,,
3157,ZTF20accoccp,0.06391697,1.758e-05,z_gal,59123.478067052725,0.000640429,-2.386665042,0.0153415,0.1374232933812891,2.529809777354597e-05,0.1557795342642116,0.035285709,-8.27e-07,0.005176326,0.000360849,-1.43e-06,-7.53e-07,0.000976826,0.02767838,3.1,0,0.9729651779552768,331.26325,-9.024275,snia-cosmo,norm,1.0,1.0,2020txx,100.0,SN Ic,,191297,331.266724,-9.02424,0.0639352,0.02767791733145714,,,,,,,,,,
3158,ZTF20accodxy,0.07982567,0.00302696,z_snid,59126.67698101176,0.000526142,1.0568864515442198,0.117680148,0.6511636750256002,2.283616601949322e-05,0.3220828568551827,0.035536074,-7.39e-06,-0.13311866,0.004573193,6.412724588598479e-07,-6.53e-07,-0.000662282,0.1126772666443082,3.1,0,0.5629784586628023,319.261288,-9.042647,snia-cosmo,norm,1.0,1.0,2020uog,100.0,SN Ia,,,319.2613682426864,-9.0427511040329,,0.11266867339611053,,,,,,,,,,
3159,ZTF20accovje,0.0938768,0.00310846,z_snid,59127.20577075957,0.000476576,1.090878035,-0.007952452,0.082004298,1.5044482423380297e-05,0.10721986,0.030815408,-3.86e-08,0.002834226,-0.000140825,-3.2e-07,-3.93e-07,0.000109281,0.073854961,3.1,0,0.6161986963128809,329.353485,18.043117,snia,,1.0,1.0,2020uam,99.11111111111111,SN Ia,,,329.353130841957,18.043067349301573,,0.07384928733110428,,,,,,,,,,
3160,ZTF20accsfkt,0.08116548,1.374e-05,z_gal,59128.88317961469,0.000764769,-0.003939696,-0.122704219,0.088154903,2.3682226018788505e-05,0.1287878854401253,0.030311922,-6.36e-09,0.00203802,-0.000232525,-5.44e-07,-5.97e-07,5.177028717711031e-05,0.022032481,3.1,0,0.3236265622375147,28.999236,-2.345342,snia-cosmo,norm,1.0,1.0,2020tzb,100.0,Ia,,2020tzb,28.99589378,-2.34608768,,0.02199175987392664,,,,,,9.55040299042307,-0.5786602113508792,-10.15879611705621,7.340943239553788,0.5823961126192045
3161,ZTF20acctbbw,0.05035498,0.00403113,z_snid,59124.94516304603,0.000427202,0.2846920132476008,0.3180196383708702,0.1359406844967452,1.7140251027028823e-05,0.2293294065746712,0.034950604,-1.19e-07,0.006904481,0.000553961,-1.61e-06,-5.14e-07,0.001710995,0.1747542556604657,3.1,0,0.5798022634949824,34.669936,50.786954,snia-cosmo,norm,1.0,1.0,2020tzl,100.0,Ia,,2020tzl,34.67047856,50.78657751,,0.1746889865398407,9.247458718688193,-0.9473184353850721,-10.192045775972835,7.027088383155414,0.5980111243213837,10.07331818031186,-0.11640783098167863,-10.164771240063965,11.462641501753655,0.5748512121978796
3162,ZTF20accxqqo,0.0422809,0.00344093,z_snid,59129.55841274312,0.001190388,0.1415067486790026,0.2688265817579481,0.138289737,4.923746115698027e-05,0.190819915,0.035698195,-8.87e-07,0.003631929,0.000591382,-3.64e-06,-1.55e-06,0.001491824,0.3065314083243305,3.1,0,0.3479169349644122,85.824743,58.0849,snia-cosmo,norm/99aa,1.0,1.0,2020ubl,100.0,SN Ia,,,85.82370327,58.08729899,,0.307205017209053,8.700738662539887,-0.7577529830542213,-9.437524647366507,6.620954202809334,0.6153515862839148,9.654791704420134,-0.36365686330737507,-10.044980330323831,6.546856787582761,0.602054281793048
3163,ZTF20accxzmn,0.0562501,0.0045607,z_snid,59128.47789955592,0.001295497,0.050569041,0.002544521,0.079791169,4.381249040025183e-05,0.1262695324423245,0.029861076,2.6100134111409186e-07,0.001775464,-0.000179414,-1.52e-06,-1.11e-06,0.000194679,0.1907737880226382,3.1,0,0.3461288110315216,90.533883,46.508546,snia-cosmo,norm,1.0,1.0,2020ucf,100.0,Ia,,2020ucf,90.53067132,46.51009997,,0.19087300986051559,7.5737173914395415,-1.127346011401697,-8.618246599718676,4.023803744816553,0.7011155057062064,9.420889326339754,0.5932918622381553,-8.80656435218027,5.684875182281922,0.6326837311941554
3164,ZTF20acdafau,0.02470777,0.00432782,z_snid,59131.28823623658,0.006753524,0.6246153776374298,-0.065012496,0.071339189,0.000213046,0.066280322,0.029348711,1.43795975194211e-06,-0.00092915,-0.000247585,-3.23e-07,-5.38e-06,-0.000239373,0.073778929,3.1,0,0.9597422088041504,317.45223,15.148647,snia-cosmo,norm,1.0,1.0,2020uec,100.0,Ia,,2020uec,317.45307752,15.14648726,0.027914,0.07372221380472183,8.75106186989101,-1.6119407111457984,-10.405101297093422,7.301250202226586,0.589499958785966,10.245630331226184,0.028616319312648894,-10.228499681416173,8.214992591319312,0.5812267989229721
3165,ZTF20acdalpf,0.06185114,0.00440454,z_snid,59128.61980924247,0.001461137,0.5487027222633282,0.005611437,0.1454144702438498,5.27211834012557e-05,0.201195004,0.033599949,-4.48e-07,0.007380002,-0.000111477,-3.86e-06,-1.45e-06,0.000810797,0.1725345262265312,3.1,0,0.568575809,337.212266,44.634725,snia-cosmo,norm,1.0,1.0,2020uma,100.0,SN Ia,,,337.21014821,44.63338478,0.072053,0.17245566546916963,,,,,,,,,,
3166,ZTF20acdnmpv,0.06692564,0.00327567,z_snid,59126.1515,0.000789386,-2.039969506,-0.030359727,0.1276937453731079,2.9247648092786075e-05,0.1882427108814683,0.03477914,8.579100545962229e-09,0.005268395,-0.000101501,-1.7e-06,-8.48e-07,0.000936565,0.089685587,3.1,0,0.9915781553186256,295.870201,65.192695,snia-cosmo,norm,1.0,1.0,2020uca,100.0,None,,,295.8647976547774,65.19417907373695,0.074532,0.08954580247402191,8.43436437609307,-1.0825566340542254,-9.519250791503255,5.893603290720595,0.6142128567297782,10.975740769908603,-0.5852384071284431,-11.566891616865975,9.252144558266778,0.5667713230336752
3167,ZTF20acdqjeq,0.01721524,1.414e-05,z_gal,59131.04356,0.004543037,0.4639940078993984,0.3218153206351804,0.080465692,0.000163007,0.086418095,0.032745673,-3.07e-06,-8.5e-05,0.000741794,-2.57e-06,-4.68e-06,3.614094732823154e-05,0.065827076,3.1,0,7.429861926920602e-165,31.705562,44.587593,snia-pec,iax,1.0,0.0,2020udy,65.85365853658537,SN Iax[02cx-like],,2020udy,31.7151,44.572,,0.06581132292747498,8.741853199228059,-1.87133094594795,-10.611730290070014,7.782239476333939,0.5707835409031939,10.902005726237256,0.6183281132008193,-10.271279197240016,8.586027896908472,0.5756895178496603
3168,ZTF20acduffd,0.01954352,0.00022704,z_gal,59126.206831167976,0.000779935,-3.698978834,0.6810676634430903,0.2264360677618242,0.000607611,0.2495135045571153,0.4945763568022663,-1.34e-05,0.004674368,0.012156459,-1.56e-05,-0.000328007,0.01288269,0.071822359,3.1,0,0.040396371,37.838195,43.464762,snia-pec,91bg,1.0,0.0,2020uea,100.0,Ia,,2020uea,37.8406,43.4657,0.019544,0.07176742672920226,9.564899021298405,-0.7237237674703421,-10.296514656029782,7.234322885892549,0.6036971427243855,10.813910480242576,-1.6303977656939406,-12.504111854383602,9.293879720669825,0.5747255307383454
3169,ZTF20acdutnz,0.06344712,1.1e-05,z_gal,58721.31553592033,0.000993337,-3.70635875,-0.399999986,2.411995064179792,0.00030256,0.5109929261613251,1.437742392686508,-0.000663388,-0.327871753,-7.26e-06,-9.23e-06,-5.98e-09,8.730955745008932e-06,0.030617394,3.1,0,0.4046314423464412,21.208554,-6.797453,snia-cosmo,norm,0.0,0.0,2019olm,100.0,None,,,21.207637349479576,-6.7969532060315085,,0.03057237058877945,,,,,,9.425645141053542,-0.5527662446084938,-9.91630879988669,7.04004209518403,0.5960329513537579
3170,ZTF20acebgre,0.0630767,0.0035,z_snid,59128.65802549507,0.001062879,-0.287100812,-0.116549755,0.1183401081289048,3.627770905198773e-05,0.1989282359135619,0.030014108,-3.7e-07,0.008547239,4.563844017218296e-05,-2.56e-06,-8.89e-07,0.000762999,0.006378981,3.1,0,0.00012234,242.550143,54.40542,snia-cosmo,norm,1.0,1.0,2020uqb,100.0,SN Ia,,,,,,,,,,,,,,,,
3171,ZTF20acebweq,0.03182312,1.204e-05,z_gal,59125.55441458677,0.001852346,-0.822696008,0.4864382481225323,0.9104150110142656,0.000109227,0.3200131882127151,0.041900402,-5.73e-05,-0.247176481,0.0122752,1.749705633896079e-05,-4.07e-06,-0.004937315,0.077762268,3.1,0,0.4793979493040969,243.44261,22.91968,snia-cosmo,91t,1.0,1.0,2020uoo,100.0,SN Ia-91T-like,,,243.4418204489434,22.91900840208398,0.0319161,0.07771444469690322,9.986089763178013,-0.2687252306100278,-10.271171399683741,6.589041049705527,0.5960332783188518,11.10187540528214,-0.4119085671908866,-11.516508657542374,12.395516880642507,0.5612305620672998
3172,ZTF20acedqji,0.047,0.001,z_unknown,59132.11041343708,0.002081392,0.7046364085237249,1.1997264778449763,0.4571392557372746,0.000929185,2.626844575836361,0.9120695981920665,0.000198175,0.7642152083545534,-0.665285678,-0.00057741,-0.00100201,-2.94375899,0.057449297,3.1,0,0.0,287.606003,47.66733,snia-cosmo,norm,0.0,0.0,2020uyn,100.0,SN Ia,,2020uyn,287.60497457,47.66695917,0.047167,0.05749636873602867,9.696188621242007,-0.9720632089657746,-10.710326183262765,8.140016141618421,0.5750659768027343,10.303091186185549,0.1263038812368742,-10.202853300029549,2.993915176932064,0.6184295959319406
3173,ZTF20acehyxd,0.03459622,0.00050699,z_nonSEDm,59130.70075182739,0.00099028,0.1573912584146065,0.4367602212551845,0.1946149454997794,4.616123986055006e-05,0.2195593507826812,0.039025415,-1.99e-06,0.007666974,0.001048406,-3.36e-06,-1.61e-06,0.001465095,0.4637147681010148,3.1,0,0.8803209052484023,24.767551,75.323454,snia-cosmo,norm,1.0,1.0,2020uvd,100.0,SN Ia,,,24.76781085,75.32448713,,0.46354387402534486,,,,,,,,,,
3174,ZTF20aceqoer,0.11837278,3.098e-05,z_gal,59129.31672817036,0.000356605,-0.029334222,-0.010225737,0.221019334,1.4394873724676524e-05,0.2669126122846935,0.040017331,-7.55e-07,0.016824803,0.000656335,-1.69e-06,-4.4e-07,0.00120745,0.024398475,3.1,0,0.071302962,15.257849,21.199338,snia,,1.0,1.0,2020ule,100.0,None,,,15.257916248720267,21.19926252913624,,0.02439748592674732,,,,,,,,,,
3175,ZTF20acexvcz,0.08346229,0.00338378,z_snid,59126.69993680743,0.000499224,-2.050481433,0.006451232,0.098663303,1.735760772665466e-05,0.1819849145714829,0.034285425,-9.67e-08,0.005990391,-0.000106669,-1.03e-06,-4.7e-07,0.00057541,0.026321549,3.1,0,0.2571035004982098,28.378869,1.557239,snia-cosmo,norm,1.0,1.0,2020ugv,100.0,None,,,28.37929295628256,1.5567887951859742,0.063747,0.02634176630526781,,,,,,,,,,
3176,ZTF20acezhcf,0.1535984,0.00288617,z_snid,59122.45742240235,0.00048107,4.999998953467869,0.3003200638998906,0.6968221645111043,2.607553201053778e-05,0.1975079520891696,0.050003842,-1.08e-05,3.87804080158436e-08,0.011242798,5.613577561350933e-13,-1.1e-06,-9.53e-11,0.3212513497991824,3.1,0,6.924068567620515e-05,98.210532,-12.383551,snia,,1.0,0.0,2020zct,100.0,None,,,98.21158745,-12.38203489,,0.32168055772781373,,,,,,,,,,
3177,ZTF20acezpem,0.06789337,0.00317648,z_snid,59132.30278,0.000968285,0.5077537255887667,-0.029607317,0.1574344846339954,3.330419834640392e-05,0.1650425719746918,0.032324918,-6.58e-07,-0.003353266,0.000546794,-1.21e-06,-8.88e-07,-0.000128995,0.1633595189981213,3.1,0,0.9177773638026692,90.224092,54.690623,snia-cosmo,norm,1.0,1.0,2020uhi,100.0,SN Ia,,,90.22405839,54.69042379,,0.16336416721343994,8.838249076027557,-0.647207478227148,-9.430051218806396,6.210856103792441,0.6120894629754262,8.920497221527093,-0.5663974701570527,-9.507386826656937,5.713165478882917,0.6218566727809676
3178,ZTF20acfaonm,0.07372425,1.571e-05,z_gal,59125.66689001758,0.000439885,0.4134599387015986,0.2397788577235055,0.1696515693838591,1.4544264093179198e-05,0.1481121679014704,0.030460431,1.7436226220790874e-08,-0.014547402,1.4526977263391694e-05,-4.16e-07,-3.82e-07,0.000350645,0.053158059,3.1,0,0.1044995675531794,118.90454,50.902723,snia-cosmo,norm,1.0,1.0,2020uki,100.0,SN Ia,,2384637,118.901024,50.90461,0.07362663,0.053217853978276254,,,,,,,,,,
3179,ZTF20acfasbq,0.0393456,1.043e-05,z_gal,59131.56275268733,0.002177421,-0.631643415,0.078634534,0.042788821,6.642895886642712e-05,0.040498109,0.02795256,2.678353948015761e-07,-0.00022098,-0.000134923,9.13923431744407e-08,-1.61e-06,-0.000138275,0.02674669,3.1,0,0.8986968892728724,122.253718,72.041516,snia-cosmo,norm,1.0,1.0,2020ugz,100.0,SN Ia,,,122.25468407737252,72.0440343281155,0.03726,0.026753236688673496,9.084007611620557,-0.6799108293973266,-9.772881372938281,7.93742119958112,0.5831513328379586,10.753284820105144,0.09369511511150512,-10.68497318387718,7.9954685929717355,0.5754520648241448
3180,ZTF20acfkkyf,0.05046024,0.00297321,z_snid,59131.17370559308,0.001198498,0.7649587824862515,0.088335231,0.2132503760949475,4.966291042521071e-05,0.2583336628685813,0.036960165,-2.09e-06,0.006039077,0.000870114,-4.18e-06,-1.55e-06,0.000817768,0.4009370709048372,3.1,0,0.6280223433987986,65.710535,29.872599,snia-cosmo,norm,1.0,1.0,2020umw,100.0,SN Ia,,,65.70607062,29.87085621,,0.3998589438199997,,,,,,,,,,
3181,ZTF20acflmyv,0.10202269,2.904e-05,z_gal,59132.48956105802,0.000475414,0.5801613991399012,-0.081143465,0.1555386604741215,1.5090162697899118e-05,0.1387240494551108,0.031999788,-2.51e-07,-0.002654371,9.75794057009871e-06,-2.62e-07,-4.01e-07,-0.000110437,0.058543589,3.1,0,0.5390337951491905,66.212692,-10.934311,snia-cosmo,norm,1.0,1.0,2020ulz,100.0,SNIa-norm,,2020ulz,66.21142829,-10.93500976,,,,,,,,,,,,
3182,ZTF20acfnuee,0.05977264,2.039e-05,z_gal,59129.51589091941,0.001041964,-1.66051899,-0.021994724,0.1855806364837917,3.702687052764401e-05,0.1956702700248846,0.034594165,-8.57e-07,-0.00399517,0.000354575,-1.52e-06,-1.05e-06,0.000405449,0.06801161,3.1,0,0.2551360629670296,337.90198,2.501862,snia-cosmo,norm,1.0,1.0,2020ukg,100.0,SN Ia,,,337.9023676275311,2.501750201820704,,0.06801033824682236,,,,,,,,,,
3183,ZTF20acfsrww,0.03212188,1.353e-05,z_gal,59129.96587790453,0.005882604,-1.010105363,-0.399999297,0.3216698041651398,0.000136831,0.4975461401542235,1.024372942,-1.59e-05,-0.094423818,1.9983470966265253e-07,-2.33e-06,-3.03e-09,-2.64e-07,0.061549962,3.1,0,0.9805811783347888,240.420425,21.354895,snia-cosmo,norm,0.0,0.0,2020ulf,100.0,SNIa-norm,,2020ulf,240.41764449,21.35296634,0.03206062,0.061417848020792004,9.389717205439354,-0.6990674680677342,-10.123603183871106,7.491626033123575,0.5840693174369864,11.25325325890078,0.7307388305938792,-10.557223218877896,6.913584774085395,0.6009398208677819
3184,ZTF20acfviac,0.03590505,0.00042899,z_nonSEDm,59134.89865035335,0.002126005,1.0810027888724902,0.070972339,0.1317094260957674,7.169901542725511e-05,0.122155269,0.031543399,6.049364421326048e-08,-0.001669343,-0.000188083,-1.42e-06,-1.91e-06,-0.000134443,0.1185690052657352,3.1,0,0.4404356357251257,84.82191,63.64168,snia-cosmo,norm,1.0,1.0,2020uly,100.0,SN Ia,,2020uly,84.82105319,63.64224297,,,,,,,,,,,,
3185,ZTF20acfvltv,0.05178155,1.641e-05,z_gal,59119.70681347797,0.001168,-1.417345251,0.016409193,0.2909495664098358,4.245153536161668e-05,0.094442156,0.031189294,-4.81e-06,-0.016091256,0.000618038,3.342178641951836e-07,-1.08e-06,3.925540368216965e-05,0.041414366,3.1,0,0.979361918,118.483168,64.551321,snia-cosmo,norm,0.0,1.0,2020ulu,100.0,SN Ia,,,118.48133868675043,64.54985561162846,0.058273,0.041362849324941636,9.094929020091019,-0.6899459846526745,-9.79562119020112,7.180465727419311,0.6089252638030809,10.675680108588356,-0.4166288873052275,-11.060297779393652,9.538242613540586,0.5609276245254603
3186,ZTF20acfvqjl,0.00836887,1.001e-05,z_gal,,,,,,,,,,,,,,,0.015928796,3.1,0,0.012027491,141.067887,49.248466,snia-cosmo,norm,0.0,1.0,2020unm,100.0,SN Ia,,NGC2856,141.066696,49.2491,0.008927672,0.015929933935403824,,,,,,,,,,
3187,ZTF20acfvsze,0.05834105,1.264e-05,z_gal,59133.17796117831,0.000681403,-1.499921149,0.1193922581348315,0.1479762891685823,2.1945301972451216e-05,0.1681292251033829,0.030240785,-2.97e-07,-0.008327475,0.000134941,-3.69e-07,-5.65e-07,0.000177584,0.022458191,3.1,0,0.1760952872041246,24.33042,4.801965,snia-cosmo,norm,1.0,1.0,2020uye,100.0,Ia,,2020uye,24.33121087,4.80206136,,0.022441516667604446,9.241855644863723,-0.9858548349652252,-10.200627711618646,6.93995830530806,0.5915921730010628,10.231836148399132,0.7707978517524101,-9.428933306967165,8.102674972465142,0.5770903172905782
3188,ZTF20acgcgnf,0.08944178,1.397e-05,z_gal,59127.202032403766,0.000544362,0.3059807958357743,0.015902986,0.4430053976138879,2.162639562580112e-05,0.2786759152963416,0.036531389,-2.67e-06,-0.082678784,0.003266213,-6.26e-07,-6.6e-07,-0.000107516,0.045874906,3.1,0,0.09309695,118.266509,29.285547,snia-cosmo,norm,1.0,1.0,2020urn,100.0,SN Ia,,,118.26887964842209,29.286209994008868,0.08944178,0.04598644956946373,,,,,,,,,,
3189,ZTF20acgdycd,0.04930722,0.00289871,z_snid,59136.48207420235,0.001616577,-0.027220644,0.020172721,0.1390661933655792,5.29987341622172e-05,0.1194438847957906,0.030974709,-4.34e-07,-0.003842272,4.342655926588923e-05,-6.67e-07,-1.38e-06,-0.000239385,0.055251754,3.1,0,0.789567114,93.005452,84.192454,snia-cosmo,norm,1.0,1.0,2020upi,100.0,SN Ia,,2020upi,93.00496733,84.19266784,0.065378,0.055250585079193115,9.853185085424332,-0.6502793536985183,-10.506611004378824,7.553595668367084,0.5820360131979592,10.499397479776466,0.33602929933973646,-10.162767189146697,6.554598354200295,0.5966933701158728
3190,ZTF20acggxac,0.08967083,1.221e-05,z_gal,59134.07538516027,0.000514157,-0.562554047,-0.051930485,0.086271221,1.5476904716463366e-05,0.084173709,0.026631154,8.572878544966537e-08,-0.000581527,-0.000181573,-8.05e-08,-3.58e-07,-5.69e-05,0.046596082,3.1,0,0.2200711920496399,339.738338,25.55023,snia-cosmo,norm,1.0,1.0,2020vah,100.0,SN Ia,,,339.74054161,25.55089942,,0.04659808382391929,,,,,,,,,,
3191,ZTF20acggzxc,0.08690352,0.0039598,z_snid,59129.43481,0.00056198,0.5446607338749804,0.01901448,0.6262890243488073,2.395025218988357e-05,0.33677978,0.037750885,-6.45e-06,-0.134640059,0.004784905,2.601211206172537e-07,-7.31e-07,-0.000517423,0.034729165,3.1,0,0.1743914017541742,338.790777,-17.41974,snia-cosmo,norm,1.0,1.0,2020uwc,100.0,SN Ia,,,338.78936725,-17.41807092,,0.034744046702980994,,,,,,,,,,
3192,ZTF20acgkbjz,0.04459957,1.684e-05,z_gal,59099.99999993797,0.003170694,2.2513285289101392,-0.106184792,0.4929496396289323,0.000315973,0.7058187285522244,0.041876981,2.091447696523967e-11,-2.72e-07,4.791941053336923e-09,-0.000202345,-6.44e-06,0.003937751,0.007260958,3.1,0,0.0671901,151.010109,53.297062,snia,,0.0,1.0,2020urk,100.0,SN Ia,,29197,151.012985,53.298771,0.04459897,0.007251869961619377,,,,,,,,,,
3193,ZTF20acgkuay,0.04845686,1.414e-05,z_gal,59133.21028134455,0.00050353,-2.403811269,0.2908264606460359,0.767619623,5.1165703718515415e-05,0.9230612902570556,0.1698803791995273,-8.48e-06,-0.002790452,0.002318929,-1.68e-05,-5.68e-06,-0.003621509,0.042396164,3.1,0,0.999922482,270.744709,52.1151,snia-pec,91bg,0.0,0.0,2020vae,100.0,SN Ia-91bg-like,,2020vae,270.73779195,52.10906922,,0.04234921015799045,,,,,,9.64102656923843,-0.2856247177886111,-9.933666347155604,10.544673145254576,0.5734091509470143
3194,ZTF20acgmflv,0.10635845,0.00560022,z_snid,59135.45186828307,0.000403191,0.1002186937642268,0.026412108,0.1797717332847241,1.304496530051108e-05,0.1759255965075099,0.033192508,-4.41e-08,-0.003549887,-6.03e-05,-2.44e-07,-3.59e-07,-0.000283509,0.1154765086956672,3.1,0,0.000393244,334.635826,35.633289,snia-cosmo,91t,1.0,1.0,2020vbj,100.0,SNIa-91T-like,,2020vbj,334.6355045,35.6336832,0.126835,0.11549868643283843,,,,,,11.262076243880003,0.5815424992934564,-10.717368808197863,6.323356077944589,0.6027986192314045
3195,ZTF20acgmqgv,0.08139858,0.00158231,z_SEDm,59132.29981787624,0.000729629,-0.065458128,-0.067947266,0.183356895,2.2839190386792028e-05,0.1665760010420657,0.030488586,-4.39e-07,-0.013251236,0.000324519,-2.57e-07,-5.84e-07,-0.000171779,0.015253424,3.1,0,0.1843675339856643,5.405189,-19.508028,snia-cosmo,norm,1.0,1.0,2020uwn,100.0,SN Ia,,,5.40569826,-19.50893418,,0.015241792537271976,,,,,,,,,,
3196,ZTF20acgmvsn,0.07335346,0.00338378,z_snid,59133.86691701573,0.000655072,0.7678638801383659,0.033783635,0.2341429569969477,2.333074670441901e-05,0.230594522,0.03477112,-7.68e-07,-0.008588056,0.001177566,-1.05e-06,-6.5e-07,-0.000664806,0.1637222998944624,3.1,0,0.3310486322404828,24.742216,48.880493,snia-cosmo,norm,1.0,1.0,2020ust,100.0,Ia,,2020ust,24.74192435,48.87992347,,,,,,,,,,,,
3197,ZTF20acgnbvv,0.05399738,0.00165996,z_SEDm,59135.93270572812,0.001418175,-0.266662924,-0.04412576,0.091414724,4.36905602042571e-05,0.089187351,0.029333091,2.5962662673349225e-07,-0.001051029,-0.000197879,-2.37e-07,-1.09e-06,-0.000186027,0.015747796,3.1,0,0.9532692392820308,16.595592,-20.613232,snia-cosmo,norm,1.0,1.0,2020uvg,100.0,Ia,,2020uvg,16.59526723,-20.61301162,,0.015734748691320417,9.40975911960525,-0.5762292802927143,-10.025001642540007,7.1579303637434775,0.5969767616763612,9.976943391800496,-0.20144371801069794,-10.19627922503962,6.630739733346557,0.5889480641568504
3198,ZTF20acgnrqu,0.044098,0.0015071,z_SEDm,59137.57599435504,0.001772882,-0.287880538,0.1033996986355172,0.06113294,5.466179665775237e-05,0.063548915,0.028448037,1.864128783530246e-07,-0.000166706,-0.000143719,-8.57e-08,-1.35e-06,-0.000107804,0.025122691,3.1,0,0.004795115,119.280765,70.849324,snia-cosmo,norm,1.0,1.0,2020uzv,100.0,SN Ia,,,119.27924607208256,70.84930825785855,0.044707,0.02513221465051174,,,,,,,,,,
3199,ZTF20acgnzhj,0.06137932,0.00308707,z_snid,59138.61080827086,0.00112997,0.8560401899297394,-0.024267406,0.1851455422947765,3.671807578403078e-05,0.1422998706270343,0.031292733,-1.54e-07,-0.007337974,-4.67e-05,-5.56e-07,-9.53e-07,-0.000399721,0.06890272,3.1,0,0.8925770976376199,75.049315,6.054644,snia-cosmo,norm,1.0,1.0,2020vdm,100.0,SN Ia,,,75.05056331,6.05554364,,0.06890469700098037,,,,,,,,,,
3200,ZTF20acgokbj,0.09317023,0.00289871,z_snid,59133.83131063439,0.000530904,-0.084162319,-0.076591288,0.1222258635971229,1.6660741063940403e-05,0.1232314065833977,0.030148623,-2.26e-07,-0.001380123,0.000222446,-2.07e-07,-4.22e-07,-0.000235823,0.1229018643397701,3.1,0,0.090839715,95.86262,50.877052,snia-cosmo,norm,1.0,1.0,2020utn,100.0,SN Ia,,,95.86269547295475,50.87697538353368,,0.12289825886487961,,,,,,,,,,
3201,ZTF20acgpigm,0.09216395,1.036e-05,z_gal,59135.331773623744,0.000537695,0.924292023,-0.053981943,0.354987495,2.1094851033460376e-05,0.5552926396549787,0.039124777,-1.96e-06,0.079785536,0.00314418,-5.13e-06,-6.7e-07,0.005773403,0.016575301,3.1,0,0.1447152689674784,243.490983,49.975763,snia-cosmo,norm,1.0,1.0,2020uzt,100.0,SN Ia,,,243.490831411046,49.97658059097535,,0.016570993028581144,8.546549767797266,-0.8976862551550076,-9.471024185631501,5.635224296709464,0.6297218711113203,9.41596351985672,-0.15286883966118073,-9.567718552106632,5.496765679795751,0.6106061626411623
3202,ZTF20acgpngg,0.05306671,1.414e-05,z_gal,59133.07229293215,0.001120752,-1.718525398,0.026577545,0.2713431294178008,5.948422243666604e-05,0.1794507081891587,0.0448224,-1.06e-06,-0.011239591,-0.000156874,-3.47e-06,-2.39e-06,0.001665422,0.019138523,3.1,0,0.6850005338944262,356.294131,-25.822328,snia-cosmo,norm,1.0,1.0,2020uwo,100.0,Ia,,2020uwo,356.29327768,-25.82345208,0.053067,0.01914814691990614,9.217148426060856,-0.8530695820439638,-10.04447727393287,7.198960596620738,0.588204556418245,10.791015733259595,-0.4550274227319773,-11.266789529434725,9.22841143658885,0.5705722974380688
3203,ZTF20acgpqqr,0.05954494,1.225e-05,z_gal,59136.30301544761,0.001199956,0.4471340478898355,-0.078232813,0.1483226897689746,3.8665881926807527e-05,0.1501055928845638,0.030908967,-9.29e-08,-0.000843528,6.644919754947876e-05,-6.8e-07,-9.82e-07,-0.000441306,0.056493849,3.1,0,0.3269816345315419,18.511398,14.381184,snia-cosmo,99aa,1.0,1.0,2020uvf,100.0,Ia,,2020uvf,18.51114402,14.37852547,0.05954516,0.05624985381960869,8.135374219990027,-1.6626274832393984,-9.828646090522751,6.244991080366352,0.602989342474045,9.863109663799044,0.37229589000733254,-9.4868052913812,6.794595979049642,0.5924034978879321
