CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
2005ku,5,0.04439,0.00087,0.04397,1e-05,0.04525,1e-05,17.0386,0.247611,36.2916,0.249078,-9.0,0,1,0.06224,0.024688,-0.1945,0.14602,17.3103,0.0377587,0.00213728,7.43281e-05,-0.000266579,1.10171e-06,-1.31858e-06,344.927,-0.0137,-999,-999,-9.0,-120.6,250,0.046251,9.64568,0.61,53699.5,0.2244,20,73.7123,4.46064e-08,0.0605,0.0435,-0.0018,0.009,1.0,0.023,Ia,,2005ku,344.92774179,-0.01351692,0.04541563,0.0462510664761066,9.76615912790394,-0.0537111074347558,-9.832625902968951,6.755427791150488,0.5976310571231472,10.02288321344856,0.204302274174187,-9.810868917133314,6.361643602201606,0.5954565261614829
2006gt,5,0.04464,0.00087,0.04366,2e-05,0.0448,2e-05,17.2584,0.284996,36.5114,0.286272,-9.0,0,0,0.090384,0.023677,-2.07243,0.073024,17.9183,0.0300189,0.00122086,3.37547e-05,-0.000223615,1.19404e-07,-6.02493e-07,14.0721,-1.6294,-999,-999,-9.0,-282.87,250,0.0320358,9.98853,0.13,54003.2,0.1232,31,150.843,1.08333e-17,0.0569,0.0432,0.0223,0.023,1.0,0.028,SN Ia,,2006gt,14.07534095,-1.62582189,0.0448034,0.0319140753149986,6.872279518200134,-1.3696625710866075,-7.990113444027404,0.2290780256777607,0.792738916035441,10.39581102114522,-2.60577949869835,-12.977668793113,12.359013959366017,0.5588803457284753
2006hx,5,0.04487,0.00087,0.04429,1e-05,0.04539,1e-05,17.2035,0.160073,36.4565,0.162334,-9.0,0,0,0.011652,0.024392,-0.133588,0.073683,17.2424,0.0292776,0.00227526,6.1354e-05,0.000111942,-1.25131e-06,-1.14406e-06,18.4888,0.3717,-999,-999,-9.0,-166.742,250,0.0257967,10.1086,0.13,54022.5,0.0544,31,147.083,4.95275e-17,0.058,0.043,-0.0692,0.002,1.0,0.006,SNIa,,2006hx,18.48820556,0.37143567,0.04538947,0.0258089474961161,9.974144099017622,-1.686980310707635,-11.695231520062016,8.293427846650712,0.573942698968109,10.367514460459724,-0.6259469398330485,-10.9856392914686,6.705449114330813,0.5875199269400566
PSNJ1204051,150,0.04545,0.00087,0.04502,1e-05,0.04385,1e-05,17.2011,0.1944,36.4541,0.196266,-9.0,0,1,0.035848,0.036042,1.28783,0.2333,17.1026,0.0429148,0.00258792,0.00010229,-0.000430174,-1.78793e-06,-3.04548e-06,181.021,14.0681,-999,-999,-9.0,-123.442,250,0.0270148,10.0939,0.002,57170.3,0.4117,8,14.7588,0.0640083,0.0904,0.0425,-0.0717,0.001,1.0,0.008,SN Ia,,PSNJ1204051,181.02262639,14.06551945,0.0438507,0.0269987288117408,8.655240693323366,-1.5875007872047548,-10.28042283941416,6.560245917194262,0.6052633483918758,10.579264233926583,0.481049657216709,-10.098368423470912,7.873680692283084,0.5762483677758428
2005hc,64,0.04575,0.00087,0.04496,2e-05,0.04592,2e-05,17.2104,0.171419,36.4634,0.173532,-9.0,0,1,-0.026552,0.027774,0.42521,0.11499,17.1229,0.0342991,0.00253993,8.02382e-05,-0.000112077,-5.0524e-07,-1.81734e-06,29.1998,-0.2137,-999,-999,-9.0,-228.691,250,0.0281406,7.0,0.161,53668.3,0.136,54,75.9344,0.0261784,0.0649,0.0422,0.005,0.004,1.0,0.008,SN Ia,,2005hc,29.20206997,-0.21254736,0.04593413,0.0280949494242668,8.999850532379764,-1.3399713507490332,-10.340631404024547,6.9280894399392245,0.5843288411447134,10.871500142493634,-0.2665219338612166,-11.136610106014295,11.706804699886012,0.5620534943227699
2005hc,5,0.04575,0.00087,0.04496,2e-05,0.04592,2e-05,17.2609,0.149515,36.5139,0.151933,-9.0,0,1,-0.058108,0.022165,0.7928,0.038244,17.0338,0.0272435,0.00275724,6.91851e-05,-0.00018788,3.18462e-07,-1.11702e-06,29.1998,-0.2137,-999,-999,-9.0,-228.691,250,0.0281406,7.0,0.14,53668.2,0.0543,60,56.1364,0.61765,0.0538,0.0422,0.0172,0.004,1.0,0.006,SN Ia,,2005hc,29.20206997,-0.21254736,0.04593413,0.0280949494242668,8.999850532379764,-1.3399713507490332,-10.340631404024547,6.9280894399392245,0.5843288411447134,10.871500142493634,-0.2665219338612166,-11.136610106014295,11.706804699886012,0.5620534943227699
SN2016esh,150,0.04583,0.00087,0.04488,3e-05,0.04457,3e-05,16.9049,0.180751,36.1579,0.182756,-9.0,0,0,-0.11222,0.040234,-1.2223,0.27035,16.8475,0.0494449,0.00327349,0.000149076,0.00108353,-1.49221e-05,-4.9517e-06,241.06,16.6902,-999,-999,-9.0,-273.17,250,0.0306493,9.49048,0.007,57613.3,0.2299,7,13.8984,0.0530181,0.0992,0.0421,0.0569,0.002,1.0,0.004,SN Ia,,SN2016esh,241.05990763,16.69017551,0.04457287,0.030652877613902,9.5643536513621,-0.957641937767798,-10.501142117399391,8.63436437883573,0.5678337365277467,10.080093416759638,-1.175090253662074,-11.244946525812791,11.49339082544642,0.557645831528527
PS17tn,150,0.0459,0.00087,0.04549,1e-05,0.0447,1e-05,17.1281,0.194137,36.3811,0.196005,-9.0,0,0,0.043621,0.035116,-0.608838,0.17911,17.3349,0.0393862,0.00208955,7.58005e-05,-0.000131069,-2.15357e-06,-2.24484e-06,145.807,41.3173,-999,-999,-9.0,-116.657,250,0.0145025,10.2394,0.001,57785.4,0.26,7,17.0329,0.0171853,0.0853,0.0421,-0.0703,0.001,1.0,0.008,SN Ia,,PS17tn,145.80507282,41.31630763,0.0447037,0.0145113135874271,8.884924741295807,-0.8109419379817078,-9.723286651790715,6.089589024195938,0.6187372265120623,10.540703031530043,-1.9774817547428871,-12.544268419791983,8.270248775578334,0.5735440407839623
2005lz,64,0.04643,0.00088,0.04541,0.00014,0.04624,0.00014,17.0717,0.193143,36.3247,0.195021,-9.0,0,1,0.0596,0.03192,-1.22727,0.12822,17.3971,0.058725,0.00197312,0.000106721,-0.000161545,-1.26364e-06,-2.63131e-06,32.7073,34.9828,-999,-999,-9.0,-292.459,250,0.0772451,11.0342,3.553,53736.1,0.145,31,64.9142,0.000341974,0.0704,0.0421,-0.0923,0.003,1.0,0.011,SN Ia,,2005lz,32.70243848,34.98458885,0.044341,0.0772107768058776,8.644003492478069,-1.4613116551646643,-10.116384623459822,7.087023035219344,0.6012590033796966,11.030379207145833,0.0965301543819396,-10.95986218549591,8.360827921770497,0.566094944985564
360156,15,0.04656,0.00087,0.04673,1e-05,0.04551,1e-05,17.2551,0.207815,36.5081,0.209562,-9.0,0,1,-0.028343,0.035452,-0.863374,0.14775,17.3611,0.0425157,0.00203967,7.98704e-05,0.000139624,-4.07561e-06,-2.30678e-06,150.807,1.8953,-999,-999,15.398,46.5044,250,0.0183725,9.8038,0.045,55988.6,0.1841,10,5.54857,0.85166,0.085,0.0415,0.0139,0.017,1.0,0.011,SN Ia,,sn360156,150.80633588,1.89534533,0.04550716,0.0183704815432429,9.183736534020769,-0.950614691124716,-10.175828515149698,6.171420178751028,0.6032174351334603,10.173544210747698,0.4566894452101725,-9.701431555110023,6.984711899359018,0.5864180892379811
2004gu,5,0.04664,0.00087,0.0467,2e-05,0.04558,2e-05,17.2183,0.192203,36.4713,0.19409,-9.0,0,0,0.069815,0.022584,1.42917,0.059303,17.1781,0.0256439,0.00241412,5.70188e-05,-0.000306168,3.4134e-07,-1.00707e-06,191.603,11.9489,-999,-999,-9.0,18.5312,250,0.0228294,10.026,0.14,53363.1,0.1198,98,207.169,8.2806e-10,0.0552,0.0414,-0.0976,0.004,1.0,0.012,SNIa,,2004gu,191.60341854,11.94957175,0.04558673,0.0228091116994619,9.612627967173148,-1.3767437950395218,-11.055652970117608,8.402678675950737,0.5768441827529937,10.517279352423188,-0.5305713964331746,-11.059457270512212,8.441094181628783,0.569249276384234
2008cf,5,0.04682,0.00088,0.04692,9e-05,0.04603,9e-05,17.2256,0.145717,36.4786,0.148197,-9.0,0,1,-0.116433,0.024494,1.32938,0.089558,16.7783,0.0425169,0.00348872,0.000136616,-0.00053083,2.29836e-06,-2.58147e-06,211.886,-26.5518,-999,-999,-9.0,29.5697,250,0.0575987,8.91208,0.34,54594.9,0.2609,32,113.177,5.35291e-11,0.055,0.0417,0.0565,0.007,1.0,0.005,SN Ia,,2008cf,211.88497313,-26.55126779,,0.0575792305171489,8.603100729818271,-0.7874888146894967,-9.426766002274691,6.015031206452271,0.5985813505741661,9.571457793773126,0.5852314060024975,-8.982597097559522,4.220308574323386,0.6815624211118034
2008cf,65,0.04682,0.00088,0.04692,9e-05,0.04603,9e-05,17.2327,0.180924,36.4857,0.182928,-9.0,0,1,-0.143532,0.031128,1.28827,0.43295,16.7401,0.0484996,0.00361363,0.00016142,-0.00103476,7.98647e-06,-3.83628e-06,211.886,-26.5518,-999,-999,-9.0,29.5697,250,0.0575987,8.91208,0.0,54595.1,0.7623,19,6.71685,0.99558,0.0939,0.0417,0.0889,0.008,1.0,0.004,SN Ia,,2008cf,211.88497313,-26.55126779,,0.0575792305171489,8.603100729818271,-0.7874888146894967,-9.426766002274691,6.015031206452271,0.5985813505741661,9.571457793773126,0.5852314060024975,-8.982597097559522,4.220308574323386,0.6815624211118034
AT2017yk,150,0.04691,0.00089,0.04764,0.00015,0.04644,0.00015,17.5052,0.279376,36.7582,0.280677,-9.0,0,1,0.15152,0.04244,-0.599325,0.5657,17.9803,0.0524477,0.00115316,5.57046e-05,0.00524052,-1.22683e-05,-1.98782e-06,146.133,-12.3082,-999,-999,-9.0,207.291,250,0.0295285,10.0803,0.003,57788.7,0.4718,4,7.71655,0.10253,0.1183,0.0421,-0.1343,0.004,1.0,0.019,SN Ia,,AT2017yk,146.13392626,-12.30654566,0.046439,0.0295041507482528,8.673496582929268,-1.3276951925597311,-10.046544351406292,7.340882765398919,0.5811610648294792,10.549895859162854,-0.14844627270311,-10.702584760701464,8.318381835524528,0.5715013090063014
2016afk,150,0.04738,0.00087,0.04677,1e-05,0.0456,1e-05,17.3112,0.227553,36.5642,0.229149,-9.0,0,0,0.03245,0.037705,-0.290903,0.22075,17.5003,0.0534497,0.00179427,8.83302e-05,0.00189554,-4.06026e-06,-2.77218e-06,155.625,15.0966,-999,-999,-9.0,-172.356,250,0.049836,9.44086,0.002,57440.7,0.3118,13,33.7728,0.00130294,0.0784,0.0408,-0.0066,0.003,1.0,0.016,SN Ia,,2016afk,155.62448369,15.0964009,0.0456054,0.0498308017849922,9.48394570881611,-0.0872579136041085,-9.58735443800462,5.866806409367003,0.609444423101302,9.78396601289126,0.0271140597355844,-9.75586642204953,5.802560132154284,0.6026803123934035
PS16fa,150,0.0476,0.00087,0.04734,1e-05,0.04611,1e-05,17.3479,0.159417,36.6009,0.161688,-9.0,0,1,-0.002868,0.032797,-0.651798,0.11284,17.4422,0.0384533,0.00189294,6.70419e-05,-0.000429945,4.25363e-08,-1.86175e-06,154.819,4.7617,-999,-999,-9.0,-74.0873,250,0.0218181,10.2881,0.013,57400.3,0.2188,18,18.7882,0.40497,0.0763,0.0406,-0.0454,0.001,1.0,0.004,SN Ia,,PS16fa,154.82333166,4.76305472,0.04611007,0.0217523949220776,8.310333724762717,-1.5334447917004093,-9.867514996550357,6.194979743774409,0.6181524184910164,10.744459864095568,0.7504739367212325,-9.974170550195296,7.007929296428118,0.5874573667801285
PS15aii,150,0.04777,0.00087,0.04768,1e-05,0.04655,1e-05,17.3416,0.142856,36.5946,0.145385,-9.0,0,1,-0.060972,0.033404,0.34871,0.14261,17.1377,0.0388066,0.00250558,8.95548e-05,0.000214057,-2.27844e-06,-2.52369e-06,191.19,9.7597,-999,-999,-9.0,-26.3507,250,0.022432,10.3823,0.012,57159.1,0.1757,9,8.88446,0.44801,0.0772,0.0405,-0.0163,0.001,1.0,0.002,SN Ia,,PS15aii,191.19004556,9.75729577,0.04654896,0.0224027641117572,8.778664610205759,-1.1208966957698014,-10.003454918436146,5.183139529792969,0.6207838419446238,10.594944509975004,0.9341304847259708,-9.706281862128634,5.712750379901596,0.6167371326081399
PS17akj,150,0.04777,0.00087,0.0478,1e-05,0.04681,1e-05,17.3097,0.207053,36.5627,0.208806,-9.0,0,1,-0.060006,0.03815,1.35352,0.24805,16.9973,0.0505932,0.00285151,0.000132875,-0.000149382,-8.47463e-06,-1.92692e-06,207.455,-3.08,-999,-999,-9.0,8.6079,250,0.0442696,8.85712,0.005,57798.8,0.2989,9,18.8331,0.0266502,0.1199,0.0405,0.0204,0.001,1.0,0.005,SN Ia,,PS17akj,207.45447981,-3.08013492,0.04680759,0.0442762783914804,8.733473993451751,-0.1653696362481056,-8.85969418784732,4.129293603796697,0.6469299772966672,9.294702540888853,0.1921010476100756,-9.10998827676308,5.93825263596419,0.6033771510713973
ATLAS16agv,150,0.04819,0.00089,0.04777,0.00017,0.04779,0.00017,17.2446,0.16366,36.4976,0.165873,-9.0,0,0,-0.094154,0.033949,1.32221,0.2059,16.8529,0.0396472,0.00325704,0.000118935,-0.0003622,-8.85477e-07,-3.36383e-06,250.29,50.9724,-999,-999,-9.0,-119.844,250,0.0211503,9.10622,0.1,57470.0,0.3631,10,22.6439,0.0121402,0.0837,0.041,0.0421,0.001,1.0,0.004,SNIa,,ATLAS16agv,250.30360572,50.9642076,,0.0210821112245321,6.8318039035541425,-1.243789579020072,-7.962798427908813,0.0299863985882881,0.8605808055529723,8.467023374869271,-1.7284529323969622,-10.192974851309328,7.2992825146675315,0.5843825595328817
ASASSN-15pm,150,0.04837,0.00089,0.04777,0.00015,0.04879,0.00015,17.1205,0.152367,36.3735,0.154741,-9.0,0,1,-0.058198,0.034851,-0.070478,0.17495,16.9899,0.0417811,0.00287103,0.000110482,-0.000636284,-6.76251e-07,-3.17087e-06,24.6504,-4.6798,-999,-999,-9.0,-170.031,250,0.0276521,10.292,0.097,57278.7,0.3623,10,11.0193,0.35602,0.0853,0.0409,-0.0134,0.001,1.0,0.002,SN Ia,,ASASSN-15pm,24.65306642,-4.68271079,0.048784,0.0275847202539443,8.172995847209073,-1.4052042305658867,-9.564986045745362,5.840825817644683,0.6118740301692095,10.739807102978151,0.5226757312527023,-10.2053872262326,7.402373869862212,0.5851838148434361
AT2016gmg,150,0.04865,0.00088,0.04839,0.00011,0.04944,0.00011,17.388,0.179443,36.641,0.181462,-9.0,0,0,-0.048298,0.047876,-1.82133,0.27784,17.5328,0.0895428,0.00174141,0.000143618,0.00111469,-6.15385e-06,-5.28042e-06,320.924,33.1147,-999,-999,-9.0,-72.714,250,0.11756,10.9955,0.001,57662.2,0.2542,8,24.5157,0.00187704,0.1067,0.0402,-0.027,0.001,1.0,0.002,SNIa,,AT2016gmg,320.92088463,33.11888249,0.049437,0.1173963442444801,8.352554065214036,-1.3285965972453169,-9.69690666487136,6.494815971421277,0.6001786038803997,11.159253105895626,-1.089734100824086,-12.273029093991653,9.472242519273472,0.5720054152471578
PS16el,150,0.0494,0.00087,0.04896,1e-05,0.0478,1e-05,17.2161,0.174923,36.4691,0.176995,-9.0,0,1,-0.040141,0.03829,-1.31125,0.15007,17.3414,0.0476096,0.00207709,9.10807e-05,-0.000912862,-5.97029e-08,-3.02158e-06,162.802,19.3625,-999,-999,-9.0,-126.334,250,0.0333659,9.98418,0.001,57394.9,0.2031,18,15.9332,0.59721,0.0886,0.0392,0.0035,0.003,1.0,0.005,SN Ia,,PS16el,162.80216899,19.36341885,0.04780557,0.0333972480148077,9.429342482834288,-0.6476696072045022,-10.094624883015758,6.97631524511262,0.5895579253028237,10.3307674460854,0.3451054168903464,-9.985192592102294,7.752756283871038,0.577455795807715
2006cq,64,0.04944,0.00088,0.04928,2e-05,0.04844,2e-05,17.3298,0.165914,36.5828,0.168097,-9.0,0,1,-0.006857,0.029073,-0.16718,0.5083,17.3241,0.0315457,0.00211032,6.13146e-05,0.00417774,-7.97852e-06,-1.53271e-06,201.105,30.9563,-999,-999,-9.0,-44.6685,250,0.0128783,10.6551,0.401,53890.0,0.3288,10,12.5204,0.25174,0.085,0.0396,-0.0615,0.002,1.0,0.004,SN Ia,,2006cq,201.10599938,30.95932294,0.04840884,0.0129662796854972,8.92392004256513,-0.9566724895774724,-9.90727706087342,6.157081534623922,0.6037592398505744,11.190173222714744,0.1333444683298242,-11.036309452190974,9.958952051997931,0.5693323145371926
PS16dnp,150,0.05023,0.00088,0.04998,3e-05,0.05127,3e-05,17.6053,0.160978,36.8583,0.163226,-9.0,0,1,-0.094383,0.037287,0.80899,0.24012,17.2868,0.0643366,0.00218412,0.000129423,-0.000235212,3.63893e-07,-3.84199e-06,344.915,2.1498,-999,-999,-9.0,-70.9704,250,0.0790465,8.04941,0.285,57598.0,0.3558,16,27.0462,0.0409721,0.0839,0.039,0.0403,0.001,1.0,0.004,SN Ia,,PS16dnp,344.91291038,2.14936885,,,8.217360179924945,-0.3274443350148624,-8.500519557771996,1.2423013433767065,0.7362788145411026,7.96314684700283,-1.057810103445333,-9.06631443776969,5.544216116553786,0.6583404143445118
ASASSN-17eb,150,0.05044,0.00088,0.0497,1e-05,0.04924,1e-05,17.2091,0.200082,36.4621,0.201896,-9.0,0,0,0.044908,0.040031,-1.50448,0.18454,17.5333,0.0549308,0.00174045,8.80548e-05,-0.00129347,3.07894e-06,-2.83825e-06,234.642,13.3478,-999,-999,-9.0,-213.562,250,0.0354671,10.8378,0.0,57836.8,0.5604,5,2.18367,0.82319,0.0936,0.0388,-0.089,0.002,1.0,0.008,SN Ia,,ASASSN-17eb,234.63960448,13.34516823,0.04923933,0.035467020869255,8.638050745795788,-1.540249469813208,-10.163144550332865,7.237699363886307,0.5825700077743903,11.106352361817084,0.135768687053314,-10.9849576846034,8.821367654817085,0.5713163690580434
2008hu,5,0.05052,0.00089,0.05071,0.00014,0.04981,0.00014,17.4506,0.130602,36.7036,0.133364,-9.0,0,0,-0.049449,0.028025,-1.71892,0.056792,17.5866,0.0623726,0.00165707,9.51945e-05,-0.000158455,3.60432e-07,-2.02029e-06,122.312,-18.6536,-999,-999,-9.0,55.2605,250,0.0923469,11.5,0.2,54806.8,0.1339,50,86.791,0.000969844,0.058,0.0392,-0.017,0.002,1.0,0.003,Ia,,2008hu,122.31047525,-18.65434063,,0.0923206533491611,8.69435909367973,-1.102142364772785,-9.790412734032303,7.104092542977504,0.579798102818981,10.508876040216968,-0.5534956976829454,-11.05210887375859,8.602597022250212,0.5724508625377658
AT2016cor,150,0.05066,0.00088,0.04995,3e-05,0.04954,3e-05,17.5993,0.30135,36.8523,0.302557,-9.0,0,0,0.13877,0.035495,-0.547169,0.28855,18.1221,0.0433095,0.00101192,4.03649e-05,0.000526387,-4.59908e-07,-1.22349e-06,236.13,16.3035,-999,-999,-9.0,-201.718,250,0.0266385,9.59462,0.014,57541.8,0.2757,16,23.3433,0.10486,0.0854,0.0387,-0.0394,0.011,1.0,0.033,SN Ia,,AT2016cor,236.13120859,16.30392821,0.04954304,0.0266415924206376,8.901327839415629,-1.1074678804846922,-10.006451682425975,6.884140367545117,0.5969167297536694,10.16123471689137,-0.2708068039281741,-10.425088618014902,6.80475069955625,0.5911698901013677
PS16fbb,150,0.05106,0.00088,0.05139,0.0001,0.0525,0.0001,17.6274,0.166181,36.8804,0.16836,-9.0,0,1,-0.114949,0.038673,0.64076,0.25359,17.2831,0.0435965,0.00219154,8.79987e-05,0.00194225,-6.88919e-06,-2.89882e-06,1.7631,-20.6968,-999,-999,-9.0,91.7398,250,0.0176234,8.77965,0.014,57719.5,0.227,5,14.1608,0.0146196,0.0892,0.0384,0.0533,0.001,1.0,0.004,SN Ia,,PS16fbb,1.76199375,-20.69724833,,0.0176119249314069,8.618225974907908,-1.4086579431060982,-10.017388758639653,6.3200900763844015,0.6135423578445091,9.506736138284394,0.0297695539921038,-9.476874238232943,7.3349302318458385,0.5814206309906299
2003ic,63,0.05126,0.00088,0.05196,2e-05,0.05311,2e-05,17.14,0.199631,36.393,0.201448,-9.0,0,0,-0.023174,0.037493,-1.69928,0.25104,17.3861,0.0588925,0.00199334,0.000108122,-0.00256909,9.98689e-06,-3.31663e-06,10.4593,-9.3053,-999,-999,-9.0,198.527,250,0.0324156,9.30338,0.462,52906.6,0.8597,10,7.74411,0.65382,0.0886,0.0382,0.0146,0.009,1.0,0.009,SN Ia,,2003ic,10.45678234,-9.29529502,0.050018,,9.538658326589111,-0.6176036049054408,-10.123061498887054,7.334700294850599,0.588146457849404,9.789609505292388,0.117595618871354,-9.608735546300776,6.392108776850833,0.6395713061249815
ASASSN-16hc,150,0.05151,0.00088,0.05165,1e-05,0.05093,1e-05,17.3332,0.154491,36.5862,0.156832,-9.0,0,1,-0.078777,0.034222,1.2185,0.27674,16.9633,0.0377,0.0029422,0.000102162,-0.000447717,1.09706e-06,-2.94508e-06,209.768,33.139,-999,-999,-9.0,40.677,250,0.0124845,10.7547,0.001,57582.4,0.4507,9,26.0474,0.00200681,0.0887,0.038,0.0011,0.001,1.0,0.002,SN Ia,,ASASSN-16hc,209.76647145,33.1382493,0.05093442,0.0124748076684772,9.268817597499044,-1.044240306777939,-10.367710819583658,8.20032106006288,0.5703332285396311,10.933766411328792,-0.0886921192413271,-10.961972906310832,7.801628414951765,0.5742514493342246
2006ot,5,0.05202,0.00089,0.05232,0.00015,0.0531,0.00015,17.6149,0.206551,36.8679,0.208308,-9.0,0,1,0.099567,0.02315,0.82077,0.091625,17.7273,0.0254217,0.00145572,3.40846e-05,-0.000368389,6.3544e-07,-6.23376e-07,33.7702,-20.7662,-999,-999,-9.0,85.9349,250,0.0152133,11.3736,0.17,54064.2,0.2449,45,225.36,7.802730000000001e-26,0.0573,0.0381,-0.1268,0.004,1.0,0.014,SNIa,,2006ot,33.76912505,-20.76770799,0.0531,0.0151814771443605,9.768005022317077,-1.231917414575399,-11.0164104227794,7.914207226145749,0.5795666047726737,11.37500530689369,-0.8410488894753619,-12.230000177265543,8.474921019475216,0.5778180946270247
2006ot,64,0.05202,0.00089,0.05232,0.00015,0.0531,0.00015,17.2903,0.297607,36.5433,0.298829,-9.0,0,0,0.13415,0.049045,-1.13594,0.4536,17.7779,0.0394795,0.00138939,5.05209e-05,0.000969474,1.23347e-06,-1.21154e-06,33.7702,-20.7662,-999,-999,-9.0,85.9349,250,0.0152133,11.3736,3.203,54064.9,0.8669,6,31.1061,2.41937e-05,0.1484,0.0381,-0.1472,0.007,1.0,0.017,SNIa,,2006ot,33.76912505,-20.76770799,0.0531,0.0151814771443605,9.768005022317077,-1.231917414575399,-11.0164104227794,7.914207226145749,0.5795666047726737,11.37500530689369,-0.8410488894753619,-12.230000177265543,8.474921019475216,0.5778180946270247
AT2016htn,150,0.05222,0.00089,0.05229,0.00015,0.05312,0.00015,17.5881,0.216572,36.8411,0.218249,-9.0,0,1,0.077106,0.037473,-0.150879,0.35045,17.7995,0.0439154,0.00136201,5.50899e-05,0.00191453,-5.06457e-06,-1.76433e-06,32.8711,-16.5102,-999,-999,-9.0,20.9412,250,0.0231814,10.2648,0.001,57701.3,0.3156,6,5.59944,0.46952,0.0937,0.038,-0.1016,0.003,1.0,0.011,SN Ia,,AT2016htn,32.86756457,-16.51129223,0.053117,0.0232028349116444,8.483762497748838,-1.267337291770575,-9.802792030526843,6.117680992351,0.6066202544429985,10.692159190185787,0.1283433893295619,-10.546138960891666,6.249864076318816,0.5973903153230681
PS16evk,150,0.05262,0.00088,0.0532,1e-05,0.05447,1e-05,17.6614,0.205745,36.9144,0.207509,-9.0,0,1,-0.030061,0.042688,1.53705,0.34236,17.4023,0.0662794,0.0019637,0.000119875,-0.00171829,2.17616e-06,-3.88796e-06,338.344,-1.357,-999,-999,-9.0,165.11,250,0.0613596,9.93232,0.001,57694.6,0.8721,7,5.80398,0.66918,0.1109,0.0372,0.0082,0.002,1.0,0.006,SN Ia,,PS16evk,338.34730569,-1.35746922,0.05447963,0.0613002896308898,8.176159266162417,-1.3087643025205042,-9.48456894585408,5.507272861490366,0.6643616377961439,10.559413139601231,-0.241380475273422,-10.77490219138154,12.278866884040124,0.5585580084210953
PS16n,150,0.05309,0.00088,0.05268,2e-05,0.05273,2e-05,17.5222,0.159497,36.7752,0.161766,-9.0,0,0,-0.060269,0.042756,-0.327907,0.20022,17.4272,0.0634849,0.00191923,0.000112221,-0.000175809,-2.53037e-06,-4.02113e-06,75.9333,3.4125,-999,-999,-9.0,-119.126,250,0.0658894,10.0228,0.038,57392.5,0.2132,14,23.0501,0.0594592,0.0944,0.0369,-0.0094,0.001,1.0,0.002,SN Ia,,PS16n,75.93266659,3.41184506,0.071041,0.0658077795803546,9.46110137136928,-1.3137275712748162,-10.781375325584948,7.33668220202819,0.584253396014631,10.596676654865009,0.5618904054831277,-10.054485829529584,6.949439047707975,0.5951070481492163
2006lu,5,0.05346,0.00088,0.05449,9e-05,0.0534,9e-05,17.6101,0.131065,36.8631,0.133817,-9.0,0,1,-0.139525,0.028053,0.26916,0.066536,17.2516,0.0667191,0.00225613,0.000138641,-0.000204908,5.79106e-07,-2.84351e-06,138.824,-25.6001,-999,-999,-9.0,291.109,250,0.0992623,10.0668,0.14,54036.3,0.0201,42,53.1362,0.11642,0.061,0.0367,0.0602,0.003,1.0,0.002,SN Ia,,2006lu,138.82201457,-25.60018936,0.054458,0.0992918652296066,8.93616605672761,-0.8306661107842807,-9.812482800591209,5.950606882419272,0.6068689798710123,10.487998494767735,0.3924288307759708,-10.09812885144714,7.362071738851097,0.5808788737781282
PS16bby,150,0.05468,0.00088,0.0543,8e-05,0.05343,8e-05,17.5797,0.176852,36.8327,0.178902,-9.0,0,0,0.002451,0.042113,-0.806099,0.23467,17.7042,0.0751421,0.00148702,0.000102915,0.000857754,-3.49343e-06,-3.29552e-06,215.075,-22.189,-999,-999,-9.0,-108.878,250,0.0992413,10.4871,0.002,57466.8,0.2128,13,16.1329,0.24203,0.0943,0.0359,-0.0544,0.001,1.0,0.004,SNIa,,PS16bby,215.07074297,-22.18858443,0.053427,0.0991597041487693,7.28244200479988,-1.0651435650208674,-8.216763989909008,2.709102651738432,0.7007483748542931,10.784439325172707,0.5466249599095765,-10.22950592372744,8.086645592322654,0.5816082187421971
