ZTF_Unnamed: 0,ztfname,ZTF_redshift,ZTF_redshift_err,ZTF_source,ZTF_t0,ZTF_x0,ZTF_x1,ZTF_c,ZTF_t0_err,ZTF_x0_err,ZTF_x1_err,ZTF_c_err,ZTF_cov_t0_x0,ZTF_cov_t0_x1,ZTF_cov_t0_c,ZTF_cov_x0_x1,ZTF_cov_x0_c,ZTF_cov_x1_c,ZTF_mwebv,ZTF_mwr_v,ZTF_mwebv_err,ZTF_fitprob,ZTF_ra,ZTF_dec,ZTF_sn_type,ZTF_sub_type,ZTF_lccoverage_flag,ZTF_fitquality_flag,ZTF_iau_name,ZTF_frac_fitted,ZTF_ra_host_global,ZTF_dec_host_global,ZTF_mass_global,ZTF_mass_err_global,ZTF_restframe_gz_global,ZTF_restframe_gz_err_global,ZTF_d_dlr_global,ZTF_mass_local,ZTF_mass_err_local,ZTF_restframe_gz_local,ZTF_restframe_gz_err_local,ZTF_DESI_METADATA_ang_sep_arcsec,DESI_METADATA_TARGETID,DESI_METADATA_LS_ID,DESI_METADATA_SPECTYPE,DESI_METADATA_RA,DESI_METADATA_DEC,DESI_METADATA_DESI_TARGET,DESI_METADATA_Z,DESI_METADATA_ZWARN,DESI_METADATA_SURVEY
120,ZTF18aaqcugm,0.06186272,1.609e-05,z_gal,58254.94739967508,0.001171,-0.954839382,-0.09263694,0.049550637,3.4538977468495766e-05,0.061071903,0.026733121,3.090843165313541e-07,2.414111038462264e-05,-0.000258439,1.6886481123067807e-08,-7.9e-07,-0.00019898,0.008074653,3.1,0,2.6556264215039475e-08,202.052996,53.916045,snia-cosmo,norm,1.0,0.0,2018bhi,100.0,202.05341061,53.91170811,10.336,0.1400142849854971,1.21269653,0.018439088915,3.17588338318261,6.559,0.572,0.45669653,1.200540711513,0.03284391550385254,39633308010676484,9907738510688516,b'GALAXY',202.05341643552973,53.911699656589796,5764607523034234880,0.061869710272807465,0,b'main'
124,ZTF18aaqehoc,0.06206565,1.248e-05,z_gal,58251.28410292513,0.000983904,-0.524963638,0.037731701,0.048216746,2.928278289962116e-05,0.046799488,0.026904385,1.822633591636829e-07,-0.000413942,-0.00016679,1.3969782796566261e-08,-6.79e-07,-0.000164359,0.014565016,3.1,0,0.000242107,228.185602,40.10991,snia-cosmo,norm,1.0,1.0,2018bgq,100.0,228.1856547901496,40.1098932817581,9.989,0.1066255128944288,1.06469653,0.019104973175,0.0362196837611837,9.645,0.037,1.18569653,0.017691806013,2.347618936786875e-10,39633077516894347,9907734909223051,b'GALAXY',228.18565479014953,40.1098932817581,5764607523034234880,0.06208048215687806,0,b'main'
130,ZTF18aaqgbju,0.09368286,1.967e-05,z_gal,58238.73919288484,0.000773461,0.817581232,0.037949103,0.2044590812693059,2.6618894678291964e-05,0.1664926323639058,0.031328895,6.678535854519991e-07,-0.006173479,-0.001298784,-1.35e-06,-6.37e-07,-0.000445721,0.027459245,3.1,0,0.7011381355033587,236.566628,29.094635,snia,,1.0,1.0,2018bfk,100.0,236.56668058493224,29.09420980301825,9.201,0.125,0.49969653,0.069260378284,1.2546506128504706,7.749,0.138,0.46769653,0.197362610441,0.0,39628460494161263,9906631976093039,b'GALAXY',236.56668058493224,29.09420980301825,5764607523034234880,0.09368319415730418,0,b'main'
141,ZTF18aaqpsvo,0.13505192,1.142e-05,z_gal,58250.29847086867,0.000115036,-0.869565262,-0.02446805,0.3616071741198539,5.36422976453199e-06,0.3847845450746637,0.049922132,4.995018350010207e-07,0.002588668,-0.006243616,-9.06e-07,-1.88e-07,0.000880444,0.010518608,3.1,0,0.088253658,199.627167,32.002056,snia-cosmo,norm,1.0,1.0,,100.0,199.62735146103432,32.00240131410042,9.587,0.1030776406404415,0.89969653,0.085615419172,0.6463376103633857,8.446,0.079,0.74269653,0.169094648053,0.0,39628522506948091,9906632945044987,b'GALAXY',199.62735146103432,32.00240131410042,5764607523034234880,0.13505198552906525,0,b'main'
144,ZTF18aaqskoy,0.08608382,1.118e-05,z_gal,58255.06816909655,0.000827888,1.0675247771883958,-0.111923985,0.075821674,2.4523893306833272e-05,0.07175291,0.02862336,2.505742198554059e-07,-0.000792972,-0.000358985,-1.61e-08,-5.91e-07,-0.000276797,0.020519228,3.1,0,0.999883798,255.907767,36.429186,snia-cosmo,norm,1.0,1.0,2018bhv,100.0,255.907052662628,36.42818617954353,8.656,0.1203702621082134,0.53269653,0.116927327858,4.30325652414537,7.406,0.424,0.95469653,1.062015065807,8.232536802815631e-11,39633011351751482,9907733875395386,b'GALAXY',255.90705266262796,36.42818617954353,2594,0.08608419687419683,0,b'main'
145,ZTF18aaqvuhl,0.03113501,1.15e-05,z_gal,58822.94495434878,0.002607698,-1.186136863,0.072546011,0.756030585,0.000225358,0.2132558985497514,0.049137166,-0.000121353,0.01600813,0.009701219,-2.24e-05,-6.93e-06,-0.000991954,0.024619622,3.1,0,0.7198285,239.298488,34.525422,snia,,0.0,1.0,2019xax,100.0,239.29839094679755,34.52536819679254,9.625,0.1244025723206719,1.15369653,0.019104973175,0.0667591745155405,9.44,0.082,1.15569653,0.017691806013,8.429740250650409e-11,39632971719770189,9907733256142925,b'GALAXY',239.29839094679753,34.52536819679254,5764607523034234880,0.031134888821256982,0,b'main'
151,ZTF18aarcypa,0.03207842,1.462e-05,z_gal,58252.46266698297,0.000914108,-3.040307605,0.1516884023178422,0.3393587275932077,7.865943588032621e-05,0.2903287410779136,0.071914359,1.705924286110821e-05,-0.008489621,-0.014896053,-9.42e-06,-5.24e-06,0.00673033,0.023253725,3.1,0,0.1076614582646835,167.459331,28.971408,snia-pec,91bg,1.0,0.0,2018bil,100.0,167.45957798891962,28.97132667940567,10.453,0.1554380905698471,1.21369653,0.017691806013,0.1150836119047994,10.093,0.03,1.19269653,0.017804493815,0.0,39628459479138542,9906631960232174,b'GALAXY',167.45957798891962,28.97132667940567,5764607523034234880,0.03207779592109492,0,b'main'
155,ZTF18aarldnh,0.10782074,2.537e-05,z_gal,58257.43942868407,0.000301456,-0.331465331,0.0443338,0.1136617087759077,1.0423735588864578e-05,0.1572547073319985,0.032033119,9.215150895714162e-09,0.010073849,-1.72e-05,-5.14e-07,-2.87e-07,0.001054041,0.012308656,3.1,0,0.026101627,195.655415,55.9257,snia-cosmo,norm,1.0,1.0,2018lpd,100.0,195.65601543920727,55.92418474898652,11.015,0.1161077086157504,1.11069653,0.023430749028,0.8435537336595309,8.78,0.046,1.00469653,0.080056230239,0.0,39633335768580547,9907738944405955,b'GALAXY',195.65601543920727,55.92418474898652,5764607523034234880,0.10780528078591009,0,b'main'
157,ZTF18aarohda,0.10294518,1.134e-05,z_gal,58259.34965352393,0.000480789,1.8223867822709088,0.023386973,0.2131556607528182,1.6551065578744893e-05,0.2019580199440274,0.032658881,-4.29e-08,-0.018274934,-1.94e-06,-1e-06,-4.53e-07,0.000821602,0.009995806,3.1,0,0.7289795856202758,195.640399,36.387511,snia-cosmo,91t,1.0,1.0,2018bml,100.0,195.6404834518548,36.38703651530041,10.232,0.1017889974407843,1.41669653,0.026248809497,0.4606997183812437,8.847,0.036,1.07469653,0.069354163538,8.236898303616228e-11,39633010538055331,9907733862680227,b'GALAXY',195.64048345185478,36.38703651530041,5764607523034234880,0.10294482643789322,0,b'main'
159,ZTF18aarqnje,0.11482573,1.698e-05,z_gal,58260.06773707483,0.000423228,0.4394017001541014,-0.164640056,0.087276714,1.2985386696820776e-05,0.089280661,0.030213103,2.1204610664685122e-07,-0.003060601,-0.00054816,-1.77e-07,-3.34e-07,4.458569475037676e-05,0.020005812,3.1,0,0.00272738,251.353341,35.95602,snia-cosmo,norm,1.0,1.0,2018bvd,100.0,251.3518750485971,35.95577100301611,9.313,0.1059481005020854,0.56469653,0.092357999112,2.1245867309816884,6.429,0.408,0.89669653,1.446634715469,0.0,39633001532885023,9907733721974815,b'GALAXY',251.3518750485971,35.95577100301611,5764607523034234880,0.11482397457885703,0,b'main'
160,ZTF18aartjmf,0.08779126,1.431e-05,z_gal,58324.31740762224,0.000706709,-0.019270125,-0.191670816,0.231166921,3.177495891925296e-05,0.354404208,0.044401622,-1.45e-06,0.001853845,0.000150874,-6.95e-06,-1.06e-06,0.006426049,0.029998776,3.1,0,0.084704701,231.744934,8.261434,snia-cosmo,norm,1.0,1.0,2018emx,100.0,231.7448560070433,8.262001575125256,11.075,0.107335921293852,1.20669653,0.02,0.3926560575615314,9.628,0.038,1.01869653,0.021400934559,0.0,39627987376673934,9906624583636110,b'GALAXY',231.7448560070433,8.262001575125256,5764607523034234880,0.08779191622119246,0,b'main'
162,ZTF18aarwxum,0.08458952,1.076e-05,z_gal,58693.57147476287,0.000523351,0.8152153866051584,0.00171265,0.082433568,1.5304269619782827e-05,0.067511349,0.026776547,3.489043919400553e-08,-0.001495892,-0.000113516,5.421792942968904e-08,-3.52e-07,-0.000270571,0.036405548,3.1,0,0.0151465,267.371475,58.569408,snia-cosmo,norm,1.0,1.0,2019lme,100.0,267.37145864003804,58.56941658958751,9.37,0.1035808862676893,0.52869653,0.044011362169,0.0172603221288135,8.631,0.034,0.45469653,0.062361847311,5.7249984266343304e-11,39633369213962690,9907739466992066,b'GALAXY',267.37145864003804,58.569416589587505,5764607523034234880,0.08458638556626737,0,b'main'
164,ZTF18aarymnz,0.0232897,1.001e-05,z_gal,58231.895838311575,0.006723656,0.333029273,-0.021198325,0.1876644825533731,0.000259308,0.3012694198860907,0.037380919,-9.38e-06,0.008112306,0.002098962,-1.83e-05,-8.07e-06,0.000128367,0.055342724,3.1,0,0.9963471683066856,109.482989,40.985537,snia-cosmo,norm,1.0,1.0,2018azu,100.0,109.48788981032708,40.98307370611754,9.828,0.1332066064427737,1.00369653,0.019849433241,1.878000387588329,7.404,0.109,0.81369653,0.125099960032,1.144999685326866e-11,39633094419942003,9907735173335667,b'GALAXY',109.48788981032708,40.983073706117544,5764607523034234880,0.02328988757246373,0,b'main'
167,ZTF18aashtth,0.09350827,1.169e-05,z_gal,58259.51361502014,0.000367909,0.3118220801317242,0.04104184,0.1525471227942034,1.2153431102567724e-05,0.1534468732453927,0.031450726,3.21877036829273e-07,-0.010988158,-0.000667474,-5.34e-07,-3.19e-07,0.000537459,0.048177479,3.1,0,0.8544433063145542,266.672511,27.589696,snia,,1.0,1.0,2018cjw,99.01960784313724,266.6727394593853,27.58955721270909,9.707,0.1062826420446913,0.71469653,0.038910152917,0.2387136735403806,8.879,0.031,0.66669653,0.05,1.8280670514632741e-10,39628428982355360,9906631483721120,b'GALAXY',266.67273945938535,27.589557212709092,1152921504606846976,0.09350572454734425,0,b'main'
168,ZTF18aaslhxt,0.05510336,1.114e-05,z_gal,58263.41770497856,0.001543106,0.3169313209715985,-0.08676827,0.035754895,4.502060343683967e-05,0.035377136,0.026033266,2.105221215101055e-07,-0.000386056,-0.000134385,2.1501437860089853e-07,-1.02e-06,-0.000214865,0.048174609,3.1,0,0.058743995,276.107921,44.130445,snia-cosmo,norm,1.0,1.0,2018btk,99.80988593155894,276.10567740087424,44.1305374934252,9.726,0.1017889974407843,0.56169653,0.019104973175,1.908433045459726,8.212,0.048,0.43669653,0.09915644205,0.0,39633154423652617,9907736110891273,b'GALAXY',276.10567740087424,44.1305374934252,5764607523034234880,0.0551022231471224,0,b'main'
169,ZTF18aasprui,0.0380507,1.012e-05,z_gal,58347.54384172348,0.001945934,-2.013348078,-0.005149034,0.09370311,5.965149971836128e-05,0.048068607,0.027734715,-2.95e-07,-0.001387564,-0.000180991,2.0356979379184865e-07,-1.43e-06,-0.000132674,0.014113379,3.1,0,0.9741121925819882,243.640791,36.943455,snia-cosmo,norm/04gs,1.0,1.0,2018euz,100.0,243.6402208515554,36.943774054776654,10.128,0.1062826420446913,1.00069653,0.019104973175,0.2742796625396517,9.369,0.048,0.96369653,0.021931712199,0.0,39633020877015933,9907734024227709,b'GALAXY',243.6402208515554,36.943774054776654,5764607523034234880,0.03805119117850674,0,b'main'
172,ZTF18aataafd,0.07705664,1.085e-05,z_gal,58260.11126009939,0.0006408,-1.14587825,-0.132826313,0.1741296017535205,2.0848963250374173e-05,0.1456148968775145,0.029932448,5.225756471623713e-07,-0.016254763,-0.000791438,-7.91e-07,-5.3e-07,0.000740962,0.010826355,3.1,0,0.5861755773284035,214.837248,36.172048,snia-cosmo,norm,1.0,1.0,2018cbf,100.0,214.8366715815594,36.17226131109343,9.64,0.1026109155986827,0.68669653,0.023021728866,0.5725710943584652,9.037,0.031,0.83569653,0.031112698372,8.259593568124588e-11,39633005924321997,9907733790591693,b'GALAXY',214.83667158155941,36.17226131109343,5764607523034234880,0.07705629260571317,0,b'main'
173,ZTF18aatrkga,0.02763214,1.012e-05,z_gal,59089.332811052125,0.002571115,0.1858108163162982,0.2440970040729647,0.1150378726961207,8.467515643478156e-05,0.078232463,0.030386865,2.794419837506661e-07,-0.003820519,-0.000192502,-3.62e-07,-2.23e-06,-0.000163256,0.035594603,3.1,0,0.8873454683949449,273.004455,51.724581,snia-cosmo,norm,1.0,1.0,2020rgz,100.0,273.00600143329007,51.724793730169225,9.759,0.1062826420446913,0.73369653,0.019104973175,0.3671697553372958,9.135,0.06,0.88969653,0.019104973175,0.0,39633275806815053,9907738007507789,b'GALAXY',273.00600143329007,51.724793730169225,5764607523034234880,0.027632279091827364,0,b'main'
179,ZTF18aaunfqq,0.07108031,1.013e-05,z_gal,58267.91602744148,0.000663543,-0.825737433,0.01835056,0.05818791,2.0221341433931484e-05,0.063884095,0.027200709,-7.9e-08,0.000519696,9.059721083826324e-06,-1.78e-07,-4.75e-07,4.2823745337174513e-05,0.008497173,3.1,0,0.3097444659992364,238.579977,39.453963,snia-cosmo,norm,1.0,1.0,2018lpb,100.0,238.5795732393116,39.45388554346004,9.798,0.1033247308247159,0.91169653,0.023600847442,0.3689499693103905,9.359,0.026,0.85569653,0.021400934559,7.900355880720067e-11,39633068343952367,9907734765896687,b'GALAXY',238.57957323931157,39.45388554346004,5764607523034234880,0.07107430728364722,0,b'main'
180,ZTF18aauocnw,0.08865003,1.901e-05,z_gal,58269.85594508045,0.000559299,-0.076151278,-0.044165468,0.07805003,1.685352487919132e-05,0.078214614,0.02786699,2.2226889402501373e-08,-0.001152684,-0.000176541,-1.48e-07,-4.01e-07,-4.17e-05,0.031388391,3.1,0,2.1553832065402063e-06,271.165145,41.549484,snia-cosmo,norm,1.0,1.0,2018cae,99.23076923076924,271.1642815179489,41.55006049014658,10.177,0.1038460398859773,0.98269653,0.023021728866,0.771354734377498,8.8,0.048,0.97869653,0.127027556066,1.5314500190395508e-10,39633105572599111,9907735347598663,b'GALAXY',271.16428151794895,41.55006049014658,5764607523034234880,0.08874824356296464,0,b'main'
183,ZTF18aauworo,0.04977343,1.274e-05,z_gal,58269.83050983822,0.001770986,-0.153688155,-0.043164604,0.3600967556230898,6.993380467574541e-05,0.1486096047858634,0.031452973,-1.06e-05,-0.025729102,0.002379149,-5.16e-07,-1.85e-06,-2.02e-05,0.051283922,3.1,0,0.796733108,239.671057,21.120444,snia-cosmo,norm,1.0,1.0,2018bwb,100.0,239.66967705426765,21.11751791897567,9.363,0.1062826420446913,0.79769653,0.027658633372,2.400115834109724,7.024,0.204,0.17469653,0.359555280868,0.0,39628285277110779,9906629238325755,b'GALAXY',239.66967705426765,21.11751791897567,5764607523034234880,0.04977376300454536,0,b'main'
185,ZTF18aavjnfx,0.05646276,2.912e-05,z_gal,58260.35255689653,0.001364064,1.979902896,-0.013176165,0.3216668245950131,5.0559826752573454e-05,0.2785495653927897,0.033121572,1.6198550802322448e-06,-0.052612781,8.236231466590844e-05,-4.57e-06,-1.34e-06,0.000237644,0.062165161,3.1,0,0.9221433705188374,248.928206,4.82595,snia-cosmo,norm,1.0,1.0,2018bsq,100.0,248.9290074291011,4.825907586835218,8.645,0.1104943437466371,0.72569653,0.061911226769,1.1620588806581262,7.631,0.254,0.74569653,0.205761998435,0.0,39627903587064613,9906623274425125,b'GALAXY',248.9290074291011,4.825907586835218,5764607523034234880,0.05646654073007399,0,b'main'
186,ZTF18aavniyw,0.05500796,3.428e-05,z_gal,58266.713582722914,0.000633579,-2.72832672,0.1024265903109367,0.144762005,2.9202827419413675e-05,0.2020517020354608,0.040105685,-1.63e-06,0.006014846,0.002150396,-2.74e-06,-1.04e-06,0.002632816,0.011219926,3.1,0,0.6042753242478028,172.875167,51.62938,snia-cosmo,norm,1.0,1.0,2018ceb,100.0,172.87614719075108,51.62897244159037,10.01,0.1400142849854971,1.22969653,0.017691806013,1.0446775943905997,9.066,0.099,1.11869653,0.030232432916,0.0,39633274766623836,9907737991251036,b'GALAXY',172.87614719075108,51.62897244159037,5764607523034234880,0.054992198893857785,0,b'main'
187,ZTF18aavnvmp,0.06325642,5.537e-05,z_gal,58269.240579410085,0.000978715,-1.173738994,-0.091730764,0.1416833478360786,3.092854405529707e-05,0.1298448433740253,0.028611046,-5.25e-07,-0.004722347,-9.83e-05,-5.54e-07,-7.39e-07,0.000151425,0.015126084,3.1,0,0.1176676916044459,204.696959,30.959621,snia-cosmo,norm,1.0,1.0,2018bxr,100.0,204.69693925901217,30.95959039928727,9.207,0.1146123902551552,1.13669653,0.03905124838,0.0591959017827709,8.934,0.016,1.03269653,0.027658633372,0.0,39628501938082030,9906632623657198,b'GALAXY',204.69693925901217,30.95959039928727,5764607523034234880,0.0632597103670686,0,b'main'
203,ZTF18aawxlxf,0.08233271,2.454e-05,z_gal,58276.51438765419,0.000677047,0.4143113595270788,-0.063480736,0.168346221,2.0762706730079964e-05,0.2302679450620559,0.029243186,-2.45e-07,0.009488301,1.9100055331030465e-05,-8.34e-07,-5.02e-07,0.000491513,0.006359814,3.1,0,0.4593932731541726,165.570647,58.233961,snia-cosmo,norm,1.0,1.0,2018cea,100.0,165.5738795742976,58.23557796073785,10.491,0.1011187420807834,0.89969653,0.021260291625,0.8987936225267974,8.516,0.058,0.84969653,0.106023582282,0.0,39633365132904208,9907739403224848,b'GALAXY',165.5738795742976,58.23557796073785,5764607523034234880,0.0823484472995109,0,b'main'
205,ZTF18aaxcfbt,0.06809299,1.614e-05,z_gal,58277.80748090618,0.001036637,-0.137327454,-0.002480658,0.1377252966449305,3.144620140998447e-05,0.1853866095821318,0.028089008,-5.37e-08,0.002780096,-0.000114277,-8.16e-07,-7.45e-07,0.000386366,0.010573433,3.1,0,0.4974662453316705,164.612929,51.695825,snia-cosmo,norm,1.0,1.0,2018ced,100.0,164.6132565501565,51.69558921579139,9.91,0.1049952379872535,0.61469653,0.025,0.2147322313483973,9.008,0.035,0.92569653,0.067119296778,0.0,39633274678545111,9907737989876439,b'GALAXY',164.6132565501565,51.69558921579139,5764607523034234880,0.06810277957437863,0,b'main'
208,ZTF18aaxdrjn,0.03388557,1.34e-05,z_gal,58279.18727019683,0.002995376,-2.032321441,-0.089122525,0.072839623,9.830080315879897e-05,0.096841718,0.029715057,7.597220574246378e-07,0.001390315,-0.000228251,-1.45e-06,-2.48e-06,2.752283439870184e-05,0.017913802,3.1,0,0.9998321413206094,185.006859,56.15889,snia-cosmo,norm,1.0,1.0,2018cdt,100.0,185.00632415373224,56.16290458643692,10.632,0.1407160260951111,1.31369653,0.018439088915,0.9768884820060384,8.791,0.068,1.30769653,0.031064449134,0.0,39633339048526404,9907738995655236,b'GALAXY',185.00632415373224,56.16290458643692,5764607523034234880,0.03396908600145726,0,b'main'
210,ZTF18aaxkjmm,0.07140776,1.416e-05,z_gal,58278.81819366849,0.000751015,1.008353047053039,0.1124634827342885,0.080204981,2.2265749710469315e-05,0.070372474,0.027347599,2.0102942253298785e-07,-0.001228557,-0.000319929,1.37766240402883e-07,-5.25e-07,-0.000351932,0.021705186,3.1,0,0.003690937,236.371299,35.855222,snia,,1.0,1.0,2018cng,100.0,236.37116586692764,35.855274809861555,9.263,0.1268227108999015,1.26369653,0.081301906497,0.3031833061294675,8.77,0.079,1.12769653,0.398899736776,0.0,39632996424223656,9907733642152872,b'GALAXY',236.37116586692764,35.855274809861555,5764607523034234880,0.07140718778527481,0,b'main'
212,ZTF18aaxmixe,0.07850412,2.13e-05,z_gal,58266.68162311138,0.00061001,-1.461537772,-0.037694364,0.1933683964052761,2.8103267855896343e-05,0.2823893374751349,0.041106507,-1.25e-06,0.01228669,0.000456723,-4.37e-06,-8.99e-07,0.003167165,0.020498503,3.1,0,0.9589909670550912,216.6673,7.61821,snia-cosmo,norm,1.0,1.0,2018ceh,100.0,216.66733238173933,7.618318607532102,10.076,0.1238103388251562,1.12469653,0.021400934559,0.0867323863384838,9.984,0.074,1.21169653,0.022627416998,0.0,39627969160809690,9906624299011290,b'GALAXY',216.66733238173933,7.618318607532102,5764607523034234880,0.07850626584742236,0,b'main'
213,ZTF18aaxmmyt,0.07385375,2.593e-05,z_gal,58192.90755729145,0.001013083,-1.339286135,-0.245536106,1.1907367567509937,0.000123136,0.2407084354382798,0.066593165,-0.000128542,-0.097430899,0.053929593,3.417103593838628e-06,-7.35e-06,-0.002814333,0.034545829,3.1,0,0.021713994,227.681381,5.480975,snia,,0.0,0.0,2018ahx,100.0,227.68139429232568,5.480901650025823,10.186,0.1088531120363584,1.28469653,0.020615528128,0.1085541334982119,9.774,0.056,1.46269653,0.022627416998,0.0,39627921295413987,9906623551116003,b'GALAXY',227.68139429232568,5.480901650025823,5764607523034234880,0.07385782111460766,0,b'main'
222,ZTF18aaxvpsw,0.09158755,2.673e-05,z_gal,58287.12992736365,0.000584817,0.2039412469074565,-0.06890215,0.053504101,1.729643442123887e-05,0.068795875,0.02791176,1.3317994803831334e-07,0.001058585,-0.000241176,1.4584142761385314e-08,-4.13e-07,-0.000214742,0.010520318,3.1,0,1.4194352949771492e-07,224.976625,39.078717,snia-cosmo,91t,1.0,1.0,2018cof,100.0,224.976521108526,39.07875682782661,10.441,0.1077032961426901,1.29969653,0.022203603311,0.0825027894313995,10.187,0.075,1.34569653,0.020518284529,0.0,39633058793521807,9907734616670863,b'GALAXY',224.976521108526,39.07875682782661,5764607523034234880,0.09159603685360132,0,b'main'
227,ZTF18aaybfsd,0.04017954,1.383e-05,z_gal,58900.00860385085,0.002693894,0.1279754997033494,0.021726603,0.086480594,8.992579363727203e-05,0.107725588,0.030724125,-9.98e-08,0.001192718,-5.31e-05,-2.19e-06,-2.35e-06,0.000129261,0.014145587,3.1,0,0.00063339,230.716286,38.449606,snia-cosmo,norm,1.0,1.0,2020cbf,100.0,230.718238589998,38.44862301764095,10.487,0.1256025477448606,1.20369653,0.017691806013,0.6875121196645161,9.232,0.101,1.18569653,0.019104973175,8.013210441691423e-11,39633049427641249,9907734470329249,b'GALAXY',230.71823858999798,38.44862301764095,5764607523034234880,0.04017478608152538,0,b'main'
228,ZTF18aaydmkh,0.08435136,1.179e-05,z_gal,58288.21123401744,0.000401555,0.300089781,0.1705848479188498,0.058357733,1.2274733861112097e-05,0.07491939,0.029337081,8.347212963386666e-08,0.000557421,-0.00018692,-9.64e-09,-3.08e-07,-0.000239026,0.025622407,3.1,0,0.000112934,260.161117,52.041946,snia-cosmo,91t,1.0,1.0,2018coh,100.0,260.1608994025445,52.04189883637456,10.08,0.1293213052826177,1.44769653,0.025,0.208402083455196,9.853,0.116,1.54169653,0.021931712199,0.0,39633279413912316,9907738063864572,b'GALAXY',260.1608994025445,52.04189883637456,5764607523034234880,0.0843502381540123,0,b'main'
231,ZTF18aayivfs,0.11347575,1.947e-05,z_gal,58287.51424197358,0.00034687,-0.542029689,-0.100830348,0.3782103363373608,1.27668143130554e-05,0.5215442451445095,0.035693552,-3.78e-07,0.1754935396831949,0.002419665,-1.84e-06,-3.56e-07,0.004437558,0.018735507,3.1,0,0.6871709209128865,176.94575,40.798222,snia-cosmo,norm,1.0,1.0,,100.0,176.94363880539308,40.79969143616048,10.616,0.1041201229350023,0.97969653,0.029966648128,2.120215163809851,8.069,0.207,-0.34030347,0.844514061458,0.0,39633090695400736,9907735115140384,b'GALAXY',176.94363880539308,40.79969143616048,5764607523034234880,0.11347581441327947,0,b'main'
234,ZTF18aayjomr,0.13965219,2.843e-05,z_gal,58290.15556713642,0.000258785,0.1812602024294429,-0.217567684,0.1210673609675723,8.247224152020612e-06,0.151302108,0.034502464,3.730938672497873e-08,0.008139502,-0.000175058,-2.25e-07,-2.26e-07,-9.76e-07,0.008700716,3.1,0,2.6569956433782537e-24,217.972894,38.431186,snia,,1.0,0.0,,99.37106918238992,217.9725898,38.43118301,10.763,0.1585212919452778,1.31569653,0.033541019662,0.3014553584852281,10.015,0.018,1.33069653,0.034205262753,0.004128619698780284,39633049259868759,9907734467707479,b'GALAXY',217.9725888502233,38.43118213725462,1152921504606846976,0.13964405800152477,0,b'main'
235,ZTF18aayjvve,0.04730228,1.138e-05,z_gal,58292.10301631165,0.001547089,-0.134858549,0.050543753,0.047445428,4.7728855835280494e-05,0.065920946,0.027116026,1.906562158081901e-07,0.000297247,-0.000125753,-4.13e-07,-1.12e-06,3.1574642741707845e-05,0.012626315,3.1,0,0.9923944068074302,226.069174,35.815035,snia-cosmo,norm,1.0,1.0,2018cny,100.0,226.0654659087905,35.81666432162565,10.418,0.1041201229350023,1.32069653,0.018384776311,1.2845260974252213,8.271,0.066,1.08369653,0.151327459504,0.0,39632996281618405,9907733639925733,b'GALAXY',226.0654659087905,35.81666432162565,5764607523034234880,0.04730734486666812,0,b'main'
240,ZTF18aaylbjm,0.09049799,1.169e-05,z_gal,58286.01690565107,0.000583017,0.340748054,-0.098613657,0.2182574996986659,2.2408164575707737e-05,0.2992328458806541,0.035913447,-3.56e-07,0.033837917,0.000463871,-2.62e-06,-6.55e-07,0.002503756,0.071045503,3.1,0,0.025625743,249.633319,5.12658,snia-cosmo,norm,1.0,1.0,2018coc,100.0,249.6332700688697,5.126598787388301,9.06,0.1056219674120871,0.64969653,0.058180752831,0.174730000539882,8.682,0.037,0.55069653,0.054230987452,1.0190884962641367e-10,39627915645687092,9906623462839604,b'GALAXY',249.63327006886973,5.126598787388301,5764607523034234880,0.09049853638737065,0,b'main'
242,ZTF18aaytovs,0.07456395,1.279e-05,z_gal,58294.62306093599,0.000958718,1.6025210187424987,0.058288398,0.07225278,2.866334734745181e-05,0.0819244,0.027689005,1.3784372924400817e-07,-0.001525099,-0.000109159,-2.48e-07,-6.77e-07,-2.07e-05,0.052224331,3.1,0,4.198064479667432e-24,266.47255,31.710718,snia-cosmo,norm,1.0,0.0,2018crk,97.82608695652172,266.47316488301044,31.710048308330364,10.179,0.1030776406404415,1.10769653,0.019104973175,0.7325752692643986,9.294,0.018,1.20769653,0.026248809497,0.0,39628518321036294,9906632879643654,b'GALAXY',266.47316488301044,31.710048308330364,1152921504606846976,0.07456345482578275,0,b'main'
244,ZTF18aayyimm,0.15642392,3.415e-05,z_gal,58288.10208133722,0.000122687,0.7350675361771327,0.062134265,0.2702836084281443,4.505751264323454e-06,0.3098958655416906,0.037509594,4.07622205382426e-09,0.050087835,-0.000323279,-4.62e-07,-1.34e-07,0.001041786,0.007485507,3.1,0,0.000468014,219.951531,35.120537,snia,,1.0,1.0,,100.0,219.95146070601064,35.12052275430214,10.104,0.1280624847486569,1.19469653,0.051078371156,0.1190367275199624,9.742,0.028,1.18969653,0.044294469181,8.369048983034901e-11,39632981396030096,9907733407335056,b'GALAXY',219.95146070601066,35.12052275430214,5764607523034234880,0.15642675749773832,0,b'main'
