ztf_ztfname,ztf_redshift,ztf_redshift_err,ztf_source,ztf_t0,ztf_x0,ztf_x1,ztf_c,ztf_t0_err,ztf_x0_err,ztf_x1_err,ztf_c_err,ztf_cov_t0_x0,ztf_cov_t0_x1,ztf_cov_t0_c,ztf_cov_x0_x1,ztf_cov_x0_c,ztf_cov_x1_c,ztf_mwebv,ztf_mwr_v,ztf_mwebv_err,ztf_fitprob,ztf_ra,ztf_dec,ztf_sn_type,ztf_sub_type,ztf_lccoverage_flag,ztf_fitquality_flag,ztf_iau_name,ztf_frac_fitted,mosthost_sn_name_sp,mosthost_hostnum,mosthost_ra,mosthost_dec,mosthost_origin,mosthost_sn_type,mosthost_sn_z,mosthost_sn_ra,mosthost_sn_dec,mosthost_sn_name,mosthost_sn_name_ptf,mosthost_sn_name_iau,mosthost_sn_name_tns,mosthost_program,mosthost_ls_id_dr9,mosthost_dec_dr9,mosthost_ra_dr9,mosthost_ref_id_dr9,mosthost_brickid_dr9,mosthost_ref_cat_dr9,mosthost_type_dr9,mosthost_dist_arcsec_dr9,mosthost_sep_in_radius_dr9,mosthost_sep_in_radius_sigma_dr9,mosthost_fiberflux_g_dr9,mosthost_fiberflux_r_dr9,mosthost_fiberflux_z_dr9,mosthost_fibertotflux_g_dr9,mosthost_fibertotflux_r_dr9,mosthost_fibertotflux_z_dr9,mosthost_dchisq_1_dr9,mosthost_dchisq_2_dr9,mosthost_dchisq_3_dr9,mosthost_dchisq_4_dr9,mosthost_dchisq_5_dr9,mosthost_ra_ivar_dr9,mosthost_dec_ivar_dr9,mosthost_dered_flux_g_dr9,mosthost_dered_flux_r_dr9,mosthost_dered_flux_w1_dr9,mosthost_dered_flux_w2_dr9,mosthost_dered_flux_w3_dr9,mosthost_dered_flux_w4_dr9,mosthost_dered_flux_z_dr9,mosthost_flux_ivar_g_dr9,mosthost_flux_ivar_r_dr9,mosthost_flux_ivar_w1_dr9,mosthost_flux_ivar_w2_dr9,mosthost_flux_ivar_w3_dr9,mosthost_flux_ivar_w4_dr9,mosthost_flux_ivar_z_dr9,mosthost_fracflux_g_dr9,mosthost_fracflux_r_dr9,mosthost_fracflux_w1_dr9,mosthost_fracflux_w2_dr9,mosthost_fracflux_w3_dr9,mosthost_fracflux_w4_dr9,mosthost_fracflux_z_dr9,mosthost_fracin_g_dr9,mosthost_fracin_r_dr9,mosthost_fracin_z_dr9,mosthost_fracmasked_g_dr9,mosthost_fracmasked_r_dr9,mosthost_fracmasked_z_dr9,mosthost_sga_id_sga,mosthost_sga_galaxy_sga,mosthost_galaxy_sga,mosthost_ra_sga,mosthost_dec_sga,mosthost_ra_leda_sga,mosthost_dec_leda_sga,mosthost_morphtype_sga,mosthost_pa_leda_sga,mosthost_d25_leda_sga,mosthost_ba_leda_sga,mosthost_z_leda_sga,mosthost_ref_sga,mosthost_group_id_sga,mosthost_group_name_sga,mosthost_group_ra_sga,mosthost_group_dec_sga,mosthost_group_diameter_sga,mosthost_d26_sga,mosthost_d26_ref_sga
ZTF19aavkhuy,0.03619268,0.0031305,z_snid,58635.32332022306,0.001544419,-1.366614251,0.082062991,0.1266402553774241,4.965283829461023e-05,0.120143535,0.030778578,3.6859008942732404e-07,-0.000959748,-0.000306432,-5.17e-07,-1.29e-06,-1.66e-06,0.01897139,3.1,0,0.9969775451110988,170.71782,34.168594,snia-cosmo,norm,1.0,1.0,2019fpf,100.0,ZTF19aavkhuy,1,170.71720688907357,34.16964975312553,dr9,SN Ia,0.03,170.71768020000005,34.16862625,ZTF19aavkhuy,,,,ztf_superset,9907733163148144.0,34.16964975312553,170.71720688907357,0.0,517048.0,,REX,3.9451091,6.7266893,0.18091069,0.26032,0.47377,1.880434,0.299266,0.551342,1.986978,2399.9456,3022.2915,3039.5454,3045.1008,0.0,42895810000.0,43316540000.0,0.604842,1.077572,16.484518,14.280365,7.378724,-134.48177,4.194874,369.50723,89.52372,3.256147,0.80185,0.000907,1.2e-05,168.6312,0.637616,0.609112,0.523606,0.525055,5.486097,6.135952,0.111427,0.999834,0.999834,0.999999,0.00457,0.004217,0.103869,,,,,,,,,,,,,,,,,,,,
ZTF19aavmnpb,0.14449875,0.00436606,z_snid,58630.77683730281,0.0001078,-0.621889405,0.1316764214539161,0.4976715112716192,5.0320760834841465e-06,0.3103803572335865,0.042024527,-1.1e-06,-0.075969425,0.005019352,-2.1e-07,-1.78e-07,0.000786271,0.051871231,3.1,0,0.1608218780432106,279.978508,40.133227,snia-cosmo,norm,1.0,1.0,,100.0,ZTF19aavmnpb,0,279.9718479179113,40.12440693305271,dr9,SNIa,0.15,279.9784917,40.133219,ZTF19aavmnpb,,,,ZTFmarshal,9907734919644164.0,40.12440693305271,279.9718479179113,0.0,543850.0,,SER,36.616985,6.115088,0.022363959,2.080911,3.746136,7.835343,2.080911,3.746137,7.835346,20616.053,28676.236,31847.191,31597.389,31903.86,86022360000.0,427748000000.0,24.195555,41.10318,93.69312,43.953823,87.14666,358.25574,81.55319,42.659622,9.120241,1.122927,0.468358,0.001656,2.6e-05,4.936011,1.709859,1.299864,1.439065,1.985806,1.263245,0.852244,0.822756,0.955464,0.954955,0.95671,0.072324,0.07111,0.087095,,,,,,,,,,,,,,,,,,,,
ZTF19aavmnpb,0.14449875,0.00436606,z_snid,58630.77683730281,0.0001078,-0.621889405,0.1316764214539161,0.4976715112716192,5.0320760834841465e-06,0.3103803572335865,0.042024527,-1.1e-06,-0.075969425,0.005019352,-2.1e-07,-1.78e-07,0.000786271,0.051871231,3.1,0,0.1608218780432106,279.978508,40.133227,snia-cosmo,norm,1.0,1.0,,100.0,ZTF19aavmnpb,1,279.9763506797924,40.13319506110012,dr9,SNIa,0.15,279.9784917,40.133219,ZTF19aavmnpb,,,,ZTFmarshal,9907734991929622.0,40.13319506110012,279.9763506797924,0.0,544953.0,,REX,5.893514,6.7944283,0.16250327,0.526038,1.284496,2.436514,0.526038,1.284496,2.436514,2607.9077,3499.6228,3442.416,3516.646,0.0,23666620000.0,24685730000.0,1.924013,4.432671,20.627703,12.016884,76.6963,115.82684,7.975002,299.95255,65.13367,4.673704,1.590839,0.003676,4.3e-05,30.975388,0.005627,0.002373,0.474564,0.599876,0.955121,4.067556,0.00247,0.995632,0.997541,0.998603,0.009736,0.006598,0.008351,,,,,,,,,,,,,,,,,,,,
ZTF19aavnwzv,0.06426425,1.224e-05,z_gal,58629.73368661233,0.000677995,-1.190397768,0.035949282,0.4103709823939425,2.774857268150353e-05,0.2350336210188752,0.034375787,-5.87e-06,-0.022125135,0.002655719,-4.59e-07,-7.47e-07,4.863624061052537e-05,0.020378083,3.1,0,0.9976155344168838,156.845642,53.200815,snia,,1.0,1.0,2019fmc,100.0,ZTF19aavnwzv,0,156.84839405358676,53.199610808524746,dr9 and local_universe,SN Ia,0.06427,156.8455386,53.20096579999999,ZTF19aavnwzv,,,,ztf_superset,9907738334921856.0,53.199610808524746,156.84839405358676,991181.0,595963.0,L3,SER,7.8556905,1.5261985,0.000769056,13.954291,27.440283,44.940304,13.958518,27.449043,44.953896,0.0,0.0,0.0,0.0,0.0,3246730000000.0,7311950000000.0,276.7124,531.834,746.698,495.4696,2997.6082,4537.5444,853.0801,10.662666,3.405468,0.383131,0.176771,0.000665,1.1e-05,2.250065,0.010176,0.013071,0.041967,0.035604,0.022212,0.196087,0.014283,0.994602,0.994638,0.795876,0.026997,0.027286,0.026603,991181.0,SGA-2020 991181,PGC2434407,156.84839405358676,53.199610808524746,156.848343,53.1996278,Sbc,85.55,0.42559844,0.5164164,0.064270794,LEDA-20181114,365044.0,PGC2434407,156.848343,53.1996278,0.42559844,0.5780461,SB26
ZTF19aavoiyc,0.04651759,1.348e-05,z_gal,58646.25023679443,0.000266406,0.7055603974412021,0.6381639362830639,0.2124653912323992,1.1173692058645616e-05,0.2180589400574183,0.034778047,1.1068458034702737e-07,-0.006062208,-0.000419759,-7.05e-07,-3.41e-07,0.000846551,0.032724609,3.1,0,0.9421938573832658,239.77326,19.801369,snia-cosmo,norm,1.0,1.0,2019gjq,100.0,ZTF19aavoiyc,1,239.7678076763904,19.80205267099074,dr9,SN Ia,0.047,239.7731903,19.8014253,ZTF19aavoiyc,,,,ztf_superset,9906628795435252.0,19.80205267099074,239.7678076763904,0.0,442950.0,,REX,18.371027,21.101788,0.90809697,0.331108,0.542128,0.811402,0.331108,0.542128,0.811402,794.5288,1017.0569,1014.0625,1022.2689,0.0,7399120400.0,7224566000.0,1.137879,1.79557,0.727957,-0.519425,-2.511685,-463.65195,2.598733,398.38464,165.7642,3.689845,0.894954,0.0018,1.4e-05,24.507479,0.000154,0.000377,26.768402,27.699488,56.2509,3.903806,0.002546,0.992059,0.993667,0.989935,0.022369,0.014068,0.015056,,,,,,,,,,,,,,,,,,,,
ZTF19aavoiyc,0.04651759,1.348e-05,z_gal,58646.25023679443,0.000266406,0.7055603974412021,0.6381639362830639,0.2124653912323992,1.1173692058645616e-05,0.2180589400574183,0.034778047,1.1068458034702737e-07,-0.006062208,-0.000419759,-7.05e-07,-3.41e-07,0.000846551,0.032724609,3.1,0,0.9421938573832658,239.77326,19.801369,snia-cosmo,norm,1.0,1.0,2019gjq,100.0,ZTF19aavoiyc,0,239.7739679485896,19.80192878,dr9 and local_universe,SN Ia,0.047,239.7731903,19.8014253,ZTF19aavoiyc,,,,ztf_superset,9906628795435374.0,19.80192878,239.7739679485896,754001.0,442950.0,L3,SER,3.197375,0.4219588,6.4481224e-05,9.677011,20.002573,36.923725,9.677011,20.002573,36.923725,0.0,0.0,0.0,0.0,0.0,8608690000000.0,10213100000000.0,258.56537,515.17456,973.7497,656.26337,3862.1067,6347.9185,919.72687,18.975723,8.857497,0.324024,0.149729,0.000894,9e-06,2.051856,0.0001,0.000119,0.00852,0.010897,0.025123,0.140465,0.000123,0.954475,0.999849,0.999894,0.020545,0.00909,0.00914,754001.0,SGA-2020 754001,PGC1606011,239.7739679485896,19.80192878,239.77396200000004,19.8018426,Sc,47.15,0.5636376,0.5011872,0.04654353,LEDA-20181114,274298.0,PGC1606011,239.77396200000004,19.8018426,0.5636376,0.9606671,SB26
ZTF19aavqiuw,0.04620492,1.502e-05,z_gal,58635.36370461809,0.000583872,-2.567517373,0.2011480384337638,0.2975465277522744,2.0979501091852057e-05,0.3777842896241141,0.037466425,3.204537618737935e-07,-0.046079504,-0.000699339,-1.42e-06,-6.35e-07,0.001679957,0.014860016,3.1,0,0.0044354,168.861343,25.958928,snia,,1.0,1.0,2019fzt,100.0,ZTF19aavqiuw,0,168.85949172632849,25.96161045534098,dr9 and local_universe,SN Ia,0.0462,168.8612994,25.9589539,ZTF19aavqiuw,,,,ztf_superset,9906630954260032.0,25.96161045534098,168.85949172632849,643024.0,475891.0,L3,SER,11.211362,3.761264,0.001934733,55.82364,122.35484,221.92511,55.823685,122.35495,221.9253,0.0,0.0,0.0,0.0,0.0,103135190000000.0,74831300000000.0,325.52042,701.66724,884.4458,498.84653,211.9632,253.97964,1253.4962,22.783733,7.727909,0.341147,0.167552,0.000477,8e-06,3.971663,0.000655,0.0005,0.001236,0.001491,0.127308,2.354887,9.1e-05,0.747503,0.747452,0.748389,0.011163,0.011017,0.011775,643024.0,SGA-2020 643024,PGC1756978,168.85949172632849,25.96161045534098,168.859455,25.9616477,E,16.53,0.3723917,0.7211075,0.046204966,LEDA-20181114,235382.0,PGC1756978,168.859455,25.9616477,0.3723917,0.59960586,SB26
ZTF19aavqiuw,0.04620492,1.502e-05,z_gal,58635.36370461809,0.000583872,-2.567517373,0.2011480384337638,0.2975465277522744,2.0979501091852057e-05,0.3777842896241141,0.037466425,3.204537618737935e-07,-0.046079504,-0.000699339,-1.42e-06,-6.35e-07,0.001679957,0.014860016,3.1,0,0.0044354,168.861343,25.958928,snia,,1.0,1.0,2019fzt,100.0,ZTF19aavqiuw,1,168.8533474219579,25.95519543543449,dr9,SN Ia,0.0462,168.8612994,25.9589539,ZTF19aavqiuw,,,,ztf_superset,9906630954259892.0,25.95519543543449,168.8533474219579,0.0,475891.0,,DEV,29.078789,11.428993,0.6653934,0.18788,0.51591,1.022835,0.188793,0.517948,1.026565,601.01294,731.6261,772.85077,757.6462,774.1732,4947898400.0,9229154000.0,0.882743,2.383839,-0.505217,-4.927468,-155.53102,-3278.0608,4.65496,212.90169,70.7343,1.913779,0.44577,0.000552,9e-06,12.634974,0.041953,0.044758,34.60013,2.168927,1.228602,0.806108,0.067808,0.834344,0.834527,0.830659,0.065479,0.067053,0.071243,,,,,,,,,,,,,,,,,,,,
ZTF19aavsahh,0.06314855,1.362e-05,z_gal,58641.77141,0.001092265,-0.632719347,-0.098007676,0.1969866797080612,3.972379402681237e-05,0.2104309273738518,0.034836966,3.199176750546021e-07,-0.003260744,-0.000184781,-2.48e-06,-1.09e-06,0.000847179,0.052262473,3.1,0,0.8220369997175566,247.578015,6.197158,snia,,1.0,1.0,2019giy,100.0,ZTF19aavsahh,0,247.57799465568027,6.197422232661616,dr9 and local_universe,SN Ia,0.063,247.57792090000004,6.1974515,ZTF19aavsahh,,,,ztf_superset,9906623838163892.0,6.197422232661616,247.57799465568027,510401.0,367308.0,L3,SER,0.28421938,0.12705767,9.388041e-05,60.393,127.57918,215.5474,60.393005,127.579185,215.5474,0.0,0.0,0.0,0.0,0.0,68921500000000.0,99178900000000.0,282.69757,563.14874,680.26715,412.3797,146.76549,-577.6383,901.99176,21.260933,8.222277,0.450586,0.21728,0.000532,8e-06,7.716851,0.013281,0.011604,0.038074,0.033857,0.302077,1.902408,0.009341,0.99983,0.999823,0.798143,0.00242,0.002449,0.002818,510401.0,SGA-2020 510401,PGC1296289,247.57799465568027,6.197422232661616,247.578165,6.1974,,112.0,0.34673685,0.60255957,-99.0,LEDA-20181114,185557.0,PGC1296289,247.578165,6.1974,0.34673685,0.5423329,SB26
ZTF19aavsahh,0.06314855,1.362e-05,z_gal,58641.77141,0.001092265,-0.632719347,-0.098007676,0.1969866797080612,3.972379402681237e-05,0.2104309273738518,0.034836966,3.199176750546021e-07,-0.003260744,-0.000184781,-2.48e-06,-1.09e-06,0.000847179,0.052262473,3.1,0,0.8220369997175566,247.578015,6.197158,snia,,1.0,1.0,2019giy,100.0,ZTF19aavsahh,1,247.57957456670687,6.199210045504865,dr9,SN Ia,0.063,247.57792090000004,6.1974515,ZTF19aavsahh,,,,ztf_superset,9906623838163928.0,6.199210045504865,247.57957456670687,0.0,367308.0,,REX,8.666372,16.481539,1.60966,0.231703,0.139941,0.249289,0.374058,0.440663,0.757365,0.0,0.0,0.0,0.0,0.0,2016483100.0,1982468200.0,0.559253,0.318525,-2.221332,-4.564792,9.429927,133.68054,0.537939,613.7641,163.56842,2.647908,0.703425,0.000758,1.1e-05,48.460228,1.540735,6.213902,38.57968,15.672882,5.920555,5.399021,7.721566,1.0,1.0,0.716987,0.000433,0.00042,0.000673,,,,,,,,,,,,,,,,,,,,
ZTF19aavweum,0.04385975,1.037e-05,z_gal,58636.19632791206,0.001019831,1.9488120566014748,0.1943770315309309,1.239581706973695,4.335735419824457e-05,1.3368245956428724,0.049473533,1.012347768034988e-05,-1.306246635,-0.022215339,-2.11e-05,-1.73e-06,0.029391593,0.027173242,3.1,0,0.6585611364386021,154.973519,22.105112,snia-cosmo,norm,1.0,0.0,2019fyb,100.0,ZTF19aavweum,0,154.9740403734367,22.10553487134543,dr9 and local_universe,SN Ia,0.0438,154.9735361,22.105150100000003,ZTF19aavweum,,,,ztf_superset,9906629569352992.0,22.10553487134543,154.9740403734367,631681.0,454759.0,L3,SER,2.1789095,0.359787,0.000224449,6.269505,10.119582,14.53033,6.269866,10.120041,14.530753,0.0,0.0,0.0,0.0,0.0,7736540000000.0,7999270000000.0,122.85212,192.33504,228.983,145.67087,727.255,4294.6094,268.60736,60.087986,22.611645,0.767679,0.25488,0.000422,7e-06,6.019774,0.038421,0.023483,0.065556,0.083754,0.205056,0.831551,0.014038,0.999871,0.999868,0.999848,0.001936,0.00171,0.002017,631681.0,SGA-2020 631681,PGC1663605,154.9740403734367,22.10553487134543,154.97402700000004,22.1056682,Sc,44.68,0.40831938,0.38904515,0.043829653,LEDA-20181114,232285.0,PGC1663605,154.97402700000004,22.1056682,0.40831938,0.6420719,SB26
ZTF19aavweum,0.04385975,1.037e-05,z_gal,58636.19632791206,0.001019831,1.9488120566014748,0.1943770315309309,1.239581706973695,4.335735419824457e-05,1.3368245956428724,0.049473533,1.012347768034988e-05,-1.306246635,-0.022215339,-2.11e-05,-1.73e-06,0.029391593,0.027173242,3.1,0,0.6585611364386021,154.973519,22.105112,snia-cosmo,norm,1.0,0.0,2019fyb,100.0,ZTF19aavweum,1,154.9745256961628,22.10054921670013,dr9,SN Ia,0.0438,154.9735361,22.105150100000003,ZTF19aavweum,,,,ztf_superset,9906629569352998.0,22.10054921670013,154.9745256961628,0.0,454759.0,,DEV,16.888866,4.732596,0.13400199,0.16941,0.553322,2.290046,0.169495,0.553754,2.290916,1847.9132,2455.7122,2569.6323,2561.3042,2571.1733,17277876000.0,33830578000.0,1.057441,3.350327,35.824215,18.687382,167.13795,-2176.4883,13.487867,172.98648,58.798065,1.213364,0.313229,0.000438,7e-06,11.329493,0.065432,0.090482,0.732697,1.295067,0.437733,1.156818,0.044137,0.886456,0.887662,0.885919,0.175384,0.177413,0.176591,,,,,,,,,,,,,,,,,,,,
ZTF19aawfcgp,0.0195135,3.164e-05,z_gal,58643.58046448814,0.002133849,-0.803949967,0.3574919084793067,0.1116433226816298,7.453581036000667e-05,0.1106766618113851,0.031922425,3.671207006706396e-07,0.000628789,-0.000139673,-6.17e-07,-2.01e-06,-0.000515002,0.060629138,3.1,0,0.000237581,328.991831,27.899006,snia-cosmo,norm,1.0,1.0,2019gcd,100.0,ZTF19aawfcgp,0,328.9923438519894,27.90021870703328,dr9,SN Ia-pec,0.019,328.9918419,27.89901925,ZTF19aawfcgp,,,,ztf_superset,9906631665386694.0,27.90021870703328,328.9923438519894,0.0,486742.0,,EXP,4.6039023,0.37871003,0.001599731,0.265717,0.0,0.457563,0.7047,0.0,1.934748,603.6432,2661.4023,1746.8076,3173.2673,3173.2676,2280178700.0,437002140.0,20.2569,0.0,-57.854797,-2.595273,304.11258,13489.944,30.6302,5.697304,0.0,0.499528,0.152888,0.000212,5e-06,0.597097,6.141179,0.0,8.481774,110.188194,8.719525,1.147722,11.957476,0.99999,0.0,0.630926,0.00669,0.0,0.010371,,,,,,,,,,,,,,,,,,,,
ZTF19aawfcgp,0.0195135,3.164e-05,z_gal,58643.58046448814,0.002133849,-0.803949967,0.3574919084793067,0.1116433226816298,7.453581036000667e-05,0.1106766618113851,0.031922425,3.671207006706396e-07,0.000628789,-0.000139673,-6.17e-07,-2.01e-06,-0.000515002,0.060629138,3.1,0,0.000237581,328.991831,27.899006,snia-cosmo,norm,1.0,1.0,2019gcd,100.0,ZTF19aawfcgp,1,328.997148,27.898446952900013,dr9,SN Ia-pec,0.019,328.9918419,27.89901925,ZTF19aawfcgp,,,,ztf_superset,9906631665386788.0,27.898446952900013,328.997148,-1.0,486742.0,,DEV,17.007044,0.7881247,0.000243605,71.85077,0.0,264.42206,72.54229,0.0,267.55823,4780456.0,14195007.0,16118553.0,15200431.0,16118564.0,39879400000000.0,17821900000000.0,2994.548,0.0,5940.4478,4845.0464,37756.062,129235.92,9679.23,0.62382,0.0,0.03752,0.018022,9.5e-05,2e-06,0.161769,0.104823,0.0,0.307682,0.138065,0.313332,0.489852,0.113227,0.902699,0.0,0.54973,0.084663,0.0,0.090415,,,,,,,,,,,,,,,,,,,,
ZTF19aawfcgp,0.0195135,3.164e-05,z_gal,58643.58046448814,0.002133849,-0.803949967,0.3574919084793067,0.1116433226816298,7.453581036000667e-05,0.1106766618113851,0.031922425,3.671207006706396e-07,0.000628789,-0.000139673,-6.17e-07,-2.01e-06,-0.000515002,0.060629138,3.1,0,0.000237581,328.991831,27.899006,snia-cosmo,norm,1.0,1.0,2019gcd,100.0,ZTF19aawfcgp,2,328.9905308247683,27.90037534896243,dr9,SN Ia-pec,0.019,328.9918419,27.89901925,ZTF19aawfcgp,,,,ztf_superset,9906631665386660.0,27.90037534896243,328.9905308247683,0.0,486742.0,,REX,6.4212937,1.2798644,0.050123516,0.171502,0.0,0.154692,0.40493,0.0,0.925639,97.9624,295.30466,164.5098,297.89783,0.0,267883920.0,266633570.0,8.368242,0.0,-96.33179,-69.6701,66.92873,1912.9155,6.627257,9.606859,0.0,0.971568,0.260369,0.000313,6e-06,1.309445,6.311765,0.0,2.441865,2.052588,17.58155,5.282187,20.795403,1.0,0.0,0.921358,0.026451,0.0,0.052136,,,,,,,,,,,,,,,,,,,,
ZTF19aawfely,0.11100514,1.039e-05,z_gal,58642.67463654492,0.000300305,0.3033568163190605,0.08047996,0.2718996923213126,1.1437795982543623e-05,0.3139791206621537,0.036405484,9.286985701397189e-09,0.014827256,-3.9e-07,-1.12e-06,-3.34e-07,0.00071733,0.081096331,3.1,0,0.004760463,326.461484,15.10909,snia,,1.0,1.0,2019gsg,100.0,ZTF19aawfely,0,326.4624796726568,15.109219963006357,dr9,SN Ia,0.112,326.4614844,15.10909015,ZTF19aawfely,,,,ztf_superset,9906627104344516.0,15.109219963006357,326.4624796726568,0.0,417146.0,,SER,3.490547,4.2753935,0.012901492,11.760214,19.297922,30.340302,11.76433,19.309046,30.35979,755238.94,831319.2,847062.06,832030.44,848219.8,11667100000000.0,10978000000000.0,37.11748,55.604507,61.703033,39.737167,160.55307,3538.1675,80.47083,464.28094,139.80724,2.064695,0.621205,0.000729,9e-06,35.75038,0.002186,0.002359,0.218783,0.200655,0.529844,0.920312,0.003572,0.999992,0.999995,0.999993,0.000369,0.000255,0.00036,,,,,,,,,,,,,,,,,,,,
ZTF19aawfely,0.11100514,1.039e-05,z_gal,58642.67463654492,0.000300305,0.3033568163190605,0.08047996,0.2718996923213126,1.1437795982543623e-05,0.3139791206621537,0.036405484,9.286985701397189e-09,0.014827256,-3.9e-07,-1.12e-06,-3.34e-07,0.00071733,0.081096331,3.1,0,0.004760463,326.461484,15.10909,snia,,1.0,1.0,2019gsg,100.0,ZTF19aawfely,1,326.46117098269167,15.110638943945029,dr9,SN Ia,0.112,326.4614844,15.10909015,ZTF19aawfely,,,,ztf_superset,9906627104344480.0,15.110638943945029,326.46117098269167,0.0,417146.0,,REX,5.681067,8.991435,0.43289447,0.157287,0.402105,1.370851,0.158853,0.404792,1.375131,987.95825,1161.0347,1167.5703,1169.733,0.0,11866414000.0,11524561000.0,0.478521,1.116934,11.169994,7.199417,-129.85783,-1577.5668,3.505411,1572.8702,425.82388,3.028991,0.760208,0.000789,1e-05,60.220905,0.244929,0.080459,2.136985,2.213461,1.127405,1.253643,0.060808,0.999606,0.999755,0.999579,0.003959,0.002286,0.003828,,,,,,,,,,,,,,,,,,,,
ZTF19aawgfnn,0.05298072,1.095e-05,z_gal,58644.55989,0.0008123,-0.458735394,0.2487631212551279,0.1141706278649508,2.90563062764762e-05,0.1483396867859017,0.031099705,2.906072231057238e-07,0.000700544,-0.00010829,-1.37e-06,-7.71e-07,0.000766299,0.023103396,3.1,0,0.784069324,220.102796,9.50171,snia-cosmo,norm,1.0,1.0,2019gsh,100.0,ZTF19aawgfnn,0,220.10242637570315,9.501502564989613,dr9 and local_universe,SN Ia,0.053,220.1028311,9.5017123,ZTF19aawgfnn,,,,ztf_superset,9906625047234532.0,9.501502564989613,220.10242637570315,1276287.0,385757.0,L3,SER,1.6231498,0.3600504,0.000235853,13.231209,27.361238,49.29716,13.231935,27.361832,49.297707,0.0,0.0,0.0,0.0,0.0,7050910000000.0,10462700000000.0,167.50597,337.515,568.2698,379.5839,2476.7246,3155.112,593.9184,44.24577,12.239607,0.500675,0.211509,0.001087,1.8e-05,2.37081,0.001306,0.000574,0.010011,0.012796,0.014346,0.15946,0.003199,0.987494,0.870754,0.66888,0.001728,0.001951,0.002362,1276287.0,SGA-2020 1276287,PGC1366030,220.10242637570315,9.501502564989613,220.102383,9.5015276,SBc,52.08,0.40738028,0.33884415,0.052971978,LEDA-20181114,468114.0,PGC1366030,220.102383,9.5015276,0.40738028,0.5928537,SB26
ZTF19aawgfnn,0.05298072,1.095e-05,z_gal,58644.55989,0.0008123,-0.458735394,0.2487631212551279,0.1141706278649508,2.90563062764762e-05,0.1483396867859017,0.031099705,2.906072231057238e-07,0.000700544,-0.00010829,-1.37e-06,-7.71e-07,0.000766299,0.023103396,3.1,0,0.784069324,220.102796,9.50171,snia-cosmo,norm,1.0,1.0,2019gsh,100.0,ZTF19aawgfnn,1,220.1057622850442,9.504010354238783,dr9,SN Ia,0.053,220.1028311,9.5017123,ZTF19aawgfnn,,,,ztf_superset,9906625047234596.0,9.504010354238783,220.1057622850442,0.0,385757.0,,REX,13.295164,2.9218717,0.06872807,0.162601,0.132663,0.122463,0.262188,0.338584,0.493498,0.0,0.0,0.0,0.0,0.0,893917400.0,911675000.0,5.869246,4.666044,-27.3018,-23.386997,-118.46199,-492.40906,4.206942,39.817356,12.50984,1.140404,0.286501,0.000853,1.6e-05,1.630164,2.367398,5.829449,4.133401,3.505733,6.675731,4.050589,9.809304,0.936413,0.930633,0.788863,0.094988,0.090292,0.091556,,,,,,,,,,,,,,,,,,,,
ZTF19aawhhkn,0.1161109,2.797e-05,z_gal,58643.52945,0.000243435,-2.051765287,0.029528451,0.083296114,7.569779439052277e-06,0.1164481978540461,0.030560548,3.1553806600586035e-08,0.001600419,-5.47e-05,-1.11e-07,-1.96e-07,0.00012497,0.012789933,3.1,0,0.000449675,253.044661,43.190081,snia-cosmo,norm,1.0,1.0,,100.0,ZTF19aawhhkn,0,253.04197603649385,43.187956898990464,dr9 and local_universe,no_type,-9999.0,253.0446687,43.1900821,ZTF19aawhhkn,,,,ztf_superset,9907735833151650.0,43.187956898990464,253.04197603649385,1374724.0,557789.0,L3,DEV,10.415586,3.7315054,0.006611902,9.812682,26.796074,50.00023,9.894962,26.961802,50.254894,0.0,0.0,0.0,0.0,0.0,5503870000000.0,5700110000000.0,64.48049,173.55368,315.21518,191.86772,26.668058,-625.5304,319.61362,22.911299,9.814552,0.76503,0.401269,0.00112,1.7e-05,4.129083,0.073669,0.057103,0.27396,0.31899,16.958708,3.137255,0.68501,0.998612,0.998619,0.757738,0.008271,0.008385,0.008941,1374724.0,SGA-2020 1374724,PGC2214952,253.04197603649385,43.187956898990464,253.042026,43.18794129999999,Sbc,26.52,0.3499452,0.7294575,0.116119325,LEDA-20181114,272864.0,PGC2214909_GROUP,253.0392060557427,43.18671076,0.63071823,0.43743148,LEDA
