ZTF_Unnamed: 0,ztfname,ZTF_redshift,ZTF_redshift_err,ZTF_source,ZTF_t0,ZTF_x0,ZTF_x1,ZTF_c,ZTF_t0_err,ZTF_x0_err,ZTF_x1_err,ZTF_c_err,ZTF_cov_t0_x0,ZTF_cov_t0_x1,ZTF_cov_t0_c,ZTF_cov_x0_x1,ZTF_cov_x0_c,ZTF_cov_x1_c,ZTF_mwebv,ZTF_mwr_v,ZTF_mwebv_err,ZTF_fitprob,ZTF_ra,ZTF_dec,ZTF_sn_type,ZTF_sub_type,ZTF_lccoverage_flag,ZTF_fitquality_flag,ZTF_iau_name,ZTF_frac_fitted,ZTF_ra_host_global,ZTF_dec_host_global,ZTF_mass_global,ZTF_mass_err_global,ZTF_restframe_gz_global,ZTF_restframe_gz_err_global,ZTF_d_dlr_global,ZTF_mass_local,ZTF_mass_err_local,ZTF_restframe_gz_local,ZTF_restframe_gz_err_local,ZTF_DESI_METADATA_ang_sep_arcsec,DESI_METADATA_TARGETID,DESI_METADATA_LS_ID,DESI_METADATA_SPECTYPE,DESI_METADATA_RA,DESI_METADATA_DEC,DESI_METADATA_DESI_TARGET,DESI_METADATA_Z,DESI_METADATA_ZWARN,DESI_METADATA_SURVEY,DESI_METADATA_PROGRAM
2677,ZTF20aayvqhl,0.08280673,2.288e-05,z_gal,58992.21087098992,0.000561503,1.6398326270196848,0.015474931,0.4131369517235725,2.0674754440314785e-05,0.437113379,0.039450944,-4.32e-07,-0.021749312,0.001582536,-2.88e-06,-6.2e-07,0.002235947,0.019250048,3.1,0,0.4737245597562699,177.330488,-0.207089,snia-cosmo,91t,1.0,1.0,2020jsg,100.0,177.3294706804929,-0.2065040507078718,10.142,0.1066255128944288,0.90569653,0.02334523506,0.9322525833856922,8.371,0.05,0.73169653,0.07032780389,8.945310041616141e-14,39627781662836499,9906621369354003,b'GALAXY',177.3294706804929,-0.20650405070787184,5764607523034234880,0.08280679414314775,0,b'main',b'bright'
2689,ZTF20aazewhe,0.08542017,1.228e-05,z_gal,58980.27206549386,0.000818931,0.5050181007965409,-0.071757739,0.9206272759111016,4.488510990578314e-05,0.4006633841013772,0.044804181,-1.54e-05,-0.293560505,0.009864966,-1.47e-07,-1.67e-06,-0.001056454,0.0359511,3.1,0,0.3083219188241586,338.976981,18.416886,snia,,1.0,1.0,2020jar,100.0,338.9770752767477,18.41711605624261,9.694,0.1041201229350023,0.85469653,0.025553864678,0.3645227309760931,9.137,0.035,0.84469653,0.031064449134,0.0,39628229937463910,9906628373643878,b'GALAXY',338.9770752767477,18.41711605624261,5764607523034234880,0.08541764153575906,0,b'main',b'bright'
2692,ZTF20aazhtvi,0.08363685,1.359e-05,z_gal,58994.85446774227,0.000674988,1.5105214434899077,-0.033097078,0.068557968,1.9453021052959023e-05,0.061780537,0.025404195,1.47689549271644e-07,-0.000336866,-0.000202613,4.7591152926005e-08,-4.26e-07,-0.000224975,0.023526713,3.1,0,0.7685341003711853,237.181312,29.817508,snia-cosmo,91t,1.0,1.0,2020jtc,100.0,237.181439873294,29.8183172598335,9.114,0.1077032961426901,0.84369653,0.053712196008,1.3089577325093338,8.162,0.111,0.65469653,0.148946299048,3.667120863666228e-10,39628476310884816,9906632223232464,b'GALAXY',237.1814398732939,29.818317259833474,5764607523034234880,0.08363671821685513,0,b'main',b'bright'
2694,ZTF20aazhzna,0.03656528,1.101e-05,z_gal,58991.90999908772,0.000793988,-2.601142529,0.2768499244393035,0.119609697,2.6525035733620985e-05,0.1663712355107809,0.030925441,-3.87e-07,0.001205917,0.000253199,-5.78e-07,-7.04e-07,0.000404803,0.018419718,3.1,0,2.236691113896052e-07,216.099767,26.689721,snia-cosmo,norm,1.0,1.0,2020jsa,100.0,216.099078642777,26.6902177976911,10.51,0.1062826420446913,1.14969653,0.018439088915,0.2314514169693946,9.64,0.034,1.33369653,0.018439088915,4.0399020701952166e-10,39628412075115265,9906631219544833,b'GALAXY',216.09907864277687,26.690217797691055,5764607523034234880,0.03656518518219411,0,b'main',b'bright'
2696,ZTF20aazkxcw,0.03527774,1.298e-05,z_gal,58989.92959633953,0.003145323,-1.738514658,-0.016219897,0.1429668973214575,0.000111317,0.1050244923703089,0.033331097,-6.28e-07,-0.001928611,-0.00017147,-1.96e-06,-3.07e-06,-2.61e-06,0.046012052,3.1,0,0.034512765,238.972698,11.978685,snia-cosmo,norm,1.0,1.0,2020joh,100.0,238.97284572119463,11.978819377261184,11.026,0.1118033988749895,1.64269653,0.018439088915,0.0987553507686763,10.595,0.035,1.77269653,0.018384776311,1.000901140344553e-10,39628076748904202,9906625980077834,b'GALAXY',238.97284572119466,11.978819377261184,5764607523034234880,0.03527934172943108,0,b'main',b'bright'
2702,ZTF20aazooyu,0.11295966,1.093e-05,z_gal,58995.99959625636,0.000624808,1.3707748559866482,-0.096683859,0.1053838624611671,1.8653867835519632e-05,0.093138482,0.028762174,1.5822243929821497e-07,0.000793911,-0.000352641,-3.45e-08,-4.55e-07,-0.000271068,0.03449843,3.1,0,0.197007972,258.59808,30.986761,snia,,1.0,1.0,2020kbq,100.0,258.597988055742,30.9868144345992,9.915,0.1012719112093773,1.29569653,0.034669871647,0.1505723396582893,9.147,0.028,0.71869653,0.048104053883,0.056102710286720786,39628502714028521,9906632635781609,b'GALAXY',258.5979700720925,30.986812159534765,1152921504606846976,0.1129595141229544,0,b'main',b'bright'
2707,ZTF20aazpoif,0.07626835,1.261e-05,z_gal,58997.34643336603,0.000450632,0.2709767122018571,0.040602044,0.2562428257515421,1.5305884669079275e-05,0.2900094508079067,0.033167498,1.1271318925368995e-06,0.008418061,0.000105134,-8.21e-07,-3.56e-07,-0.00110573,0.015346742,3.1,0,0.2505505293696265,231.493806,46.312384,snia,,1.0,1.0,2020kbw,100.0,231.493768107985,46.3126144239954,8.516,0.1407160260951111,0.17069653,0.155724115024,0.5897102675656174,8.098,0.08,0.14469653,0.155913437522,4.26507369654778e-10,39633187994861725,9907736635441309,b'GALAXY',231.49376810798518,46.31261442399541,5764607523034234880,0.07626926545268062,0,b'main',b'bright'
2709,ZTF20aazpwen,0.0789691,1.08e-05,z_gal,58992.78965697145,0.000410591,0.4345825305486516,0.1862282928459891,0.1606878065867931,1.334769931663095e-05,0.1816849638742328,0.029421225,5.991022107945032e-08,-0.000321484,-0.000232929,-4.84e-07,-3.34e-07,0.000450684,0.077591811,3.1,0,0.014584955,243.817847,21.093261,snia,,1.0,1.0,2020kbl,100.0,243.817228062775,21.0933777475472,10.582,0.1026109155986827,1.40569653,0.019849433241,0.5405337761472879,9.559,0.035,1.34569653,0.022022715546,7.640419788696992e-10,39628285340027848,9906629239311304,b'GALAXY',243.81722806277477,21.093377747547212,5764607523034234880,0.07896765256453751,0,b'main',b'bright'
2711,ZTF20aazquhc,0.03449326,1.148e-05,z_gal,58999.41788,0.001472926,0.9566215049735118,0.2258837085862097,0.1257816810793883,4.848578894919213e-05,0.1091031164602553,0.030891053,1.0623494752902595e-06,-0.003856207,-0.000464627,-6e-07,-1.26e-06,-0.000394014,0.011831372,3.1,0,0.5560218096286329,161.145787,39.094618,snia-cosmo,91t,1.0,1.0,2020kbh,100.0,161.14463497378244,39.09363902852389,9.727,0.1030776406404415,1.15969653,0.020518284529,0.4844748808049991,9.069,0.03,1.15069653,0.03905124838,0.0,39633057958855542,9907734603629430,b'GALAXY',161.14463497378244,39.09363902852389,5764607523034234880,0.0344926132749361,0,b'main',b'bright'
2726,ZTF20abapyxl,0.08356323,1.268e-05,z_gal,58996.51894570865,0.000469713,-1.092819174,0.1475418422114172,0.1539099120891478,1.596090528189223e-05,0.1486452622509387,0.030924118,9.489891035940706e-08,-0.00100593,-0.000148838,-4.78e-07,-4.18e-07,0.000364282,0.092156013,3.1,0,0.05989114,263.140513,15.735845,snia-cosmo,norm,1.0,1.0,2020kku,100.0,263.139897051197,15.7361378227563,10.685,0.1044030650891055,1.19469653,0.019209372712,0.4941877455148751,9.818,0.082,1.26869653,0.032526911935,1.5757337545127912e-09,39628165169027002,9906627361642426,b'GALAXY',263.13989705119747,15.736137822756298,5764607523034234880,0.08356163191548252,0,b'main',b'bright'
2730,ZTF20abatdly,0.08804784,1.211e-05,z_gal,59001.357648384845,0.000516869,0.028303596,-0.008590645,0.1256677463934465,1.6760235611831744e-05,0.1567537500630307,0.030177697,1.9321711996966946e-07,0.008531606,-0.000220209,-5.42e-07,-4.17e-07,0.000281425,0.013215781,3.1,0,0.8671943503921553,184.223562,54.166263,snia-cosmo,norm,1.0,1.0,2020ksb,100.0,184.2218096515236,54.166810172147954,10.012,0.1407160260951111,1.28369653,0.028844410204,0.8547566242861594,9.089,0.11,1.24869653,0.063245553203,5.989985116637438e-11,39633311382899910,9907738563382470,b'GALAXY',184.22180965152359,54.166810172147954,5764607523034234880,0.08804899995070181,0,b'main',b'bright'
2731,ZTF20abatfzl,0.09657273,1.17e-05,z_gal,59003.71114146578,0.000478099,0.212145206,-0.089011853,0.079252939,1.4685447191118324e-05,0.1155738390309815,0.027807719,1.1663250080100456e-07,0.003605461,-0.000236994,-3.52e-07,-3.43e-07,0.000174307,0.00551246,3.1,0,0.000830128,200.363611,48.441102,snia-cosmo,norm,1.0,1.0,2020kui,100.0,200.364116020488,48.4409055010856,8.698,0.1299576854210631,0.68369653,0.083815273071,1.3423547799631048,7.996,0.104,0.69469653,0.145031031162,1.1013763504325078e-09,39633224552415885,9907737206653581,b'GALAXY',200.36411602048756,48.440905501085645,5764607523034234880,0.09657413356652951,0,b'main',b'bright'
2737,ZTF20abawgdl,0.02293152,1.022e-05,z_gal,59004.54078399126,0.007766087,-1.24702812,0.008304173,0.1181166272763221,0.000278486,0.09452031,0.033893037,3.819718968785348e-06,-0.00172922,-0.000575676,-4.98e-06,-7.88e-06,-0.000133461,0.04472092,3.1,0,0.3159702298885627,234.542295,4.780638,snia-cosmo,norm,1.0,1.0,2020kpx,100.0,234.54436942536,4.78042234059729,10.073,0.1004041831797859,1.08569653,0.020248456731,0.4434178577094929,8.756,0.031,0.92569653,0.025455844123,1.3255120722436112e-09,39627903347985627,9906623270685915,b'GALAXY',234.54436942536037,4.780422340597289,5764607523034234880,0.022931606426242,0,b'main',b'bright'
2738,ZTF20abawntz,0.07776592,2.5e-05,z_gal,59000.07858938248,0.0005809,-2.12546159,0.04876613,0.2316917821117385,3.032042170155239e-05,0.3562884390286986,0.046735925,1.4373943921875009e-06,0.018254056,-0.00173502,-4.36e-06,-1.16e-06,0.003068642,0.049648283,3.1,0,0.9495302400270644,234.54801,3.027908,snia-cosmo,norm,1.0,1.0,2020kzn,100.0,234.5481563404269,3.027875151613158,10.624,0.1421302219797042,1.30169653,0.019849433241,0.1141286148431572,10.303,0.02,1.46269653,0.02334523506,1.0217531314472037e-10,39627861140702215,9906622611194887,b'GALAXY',234.54815634042694,3.027875151613158,5764607523034234880,0.0777678794789405,0,b'main',b'bright'
2748,ZTF20abbihor,0.03358042,1.192e-05,z_gal,59011.08640838992,0.00455893,1.1497124900894364,-0.038493082,0.143890554,0.000175463,0.2112846258223437,0.035739327,-2.95e-06,0.010899785,-8.93e-05,-1.75e-05,-5.32e-06,0.002252042,0.02828044,3.1,0,0.9860029136146023,158.660884,70.430013,snia-cosmo,norm,1.0,1.0,2020lcy,100.0,158.661000815943,70.4300493156089,9.446,0.1030776406404415,0.69669653,0.022803508502,0.0352710913107866,8.875,0.047,0.84069653,0.022627416998,3.3766875093367815e-10,39633493675738254,9907741411705998,b'GALAXY',158.66100081594325,70.43004931560893,5764607523034234880,0.03358016869371428,0,b'main',b'bright'
2750,ZTF20abbjwgc,0.04668061,1.027e-05,z_gal,59008.28490656108,0.000934073,0.207259264,0.1619665438081248,0.1443034866715606,3.296085297075323e-05,0.1683186653154502,0.032327662,4.113562122295397e-07,0.002841795,-0.00068574,-1.14e-06,-8.43e-07,-0.000850935,0.012762037,3.1,0,0.9009562581990462,169.800159,31.029015,snia-cosmo,norm,1.0,1.0,2020lba,100.0,169.80013467942,31.0281170172091,9.828,0.1011187420807834,0.49169653,0.019849433241,0.4381453105961846,9.004,0.013,0.50169653,0.022472205054,1.4028464747415529e-09,39628501434765973,9906632615793301,b'GALAXY',169.80013467942047,31.0281170172091,5764607523034234880,0.04668064332055983,0,b'main',b'bright'
2759,ZTF20abcgjvq,0.05601654,1.154e-05,z_gal,59007.976159819336,0.001997583,0.4527264723680919,0.070271524,0.2206019585319154,7.621916534870671e-05,0.1818543849535038,0.033492741,-1.26e-06,-0.015236042,0.000235769,-4.68e-06,-2.12e-06,0.000596148,0.057846854,3.1,0,1.1145049306852312e-07,310.934485,-1.238065,snia-cosmo,91t,1.0,1.0,2020lbf,100.0,310.930786729528,-1.23884635837171,10.197,0.1012719112093773,0.72969653,0.021260291625,1.4610616928605604,8.148,0.054,0.69169653,0.084504437753,4.091825823690884e-10,39627759743408332,9906621026867404,b'GALAXY',310.9307867295279,-1.2388463583717104,5764607523034234880,0.05601678406022909,0,b'main',b'bright'
2778,ZTF20abdxouw,0.08587292,2.007e-05,z_gal,59016.47413024882,0.000747124,1.4139742057349267,-0.091050923,0.3059163794059714,2.5470115630379825e-05,0.2254987629466777,0.032418338,-7.76e-07,-0.020077645,0.000371714,-1.02e-06,-6.36e-07,-0.000866373,0.006104988,3.1,0,0.9985628971875428,200.535139,48.976396,snia-cosmo,norm,1.0,1.0,2020mat,100.0,200.534667782021,48.9755692017134,8.975,0.1059481005020854,0.81569653,0.04716990566,1.3206702040139298,7.638,0.146,-0.13130347,0.492293611577,2.1803607728174315e-10,39633232542564673,9907737331499329,b'GALAXY',200.53466778202105,48.97556920171335,5764607523034234880,0.08587227219998267,0,b'main',b'bright'
2786,ZTF20abeeahl,0.04888182,1.629e-05,z_gal,59016.60857375826,0.001551697,-1.730614852,-0.03564993,0.071447784,4.641961982690054e-05,0.056909255,0.026743221,2.791869376602304e-07,-0.000928384,-0.000246873,1.1956689720955558e-08,-1.06e-06,-0.000151458,0.030757484,3.1,0,0.9825211719994936,237.974,34.073391,snia-cosmo,norm,1.0,1.0,2020mdd,100.0,237.974071069097,34.0734445131337,10.11,0.1244025723206719,1.20769653,0.016970562748,0.1167661821262912,9.941,0.039,1.19569653,0.019104973175,1.1023137060729113e-09,39632961691192085,9907733099449109,b'GALAXY',237.97407106909662,34.073444513133694,1152921504606846976,0.04887698667630804,0,b'main',b'bright'
2787,ZTF20abeeyre,0.05342874,1.254e-05,z_gal,59024.51494625848,0.002066045,1.2071692526245683,-0.013109519,0.2626845823760959,6.786916871187316e-05,0.1500028980076779,0.028856513,-1.86e-06,-0.02216818,0.00055529,-6.96e-07,-1.63e-06,-0.000568093,0.013047823,3.1,0,0.9089637629270358,185.995667,48.355248,snia-cosmo,91t,1.0,1.0,2020may,100.0,185.9943779217,48.3541604405173,10.287,0.1026109155986827,0.98469653,0.018439088915,0.6555753569473556,9.079,0.026,1.03469653,0.02,2.0905727816856345e-10,39633220366499950,9907737141248110,b'GALAXY',185.9943779216999,48.35416044051731,5764607523034234880,0.0534275069502316,0,b'main',b'bright'
2792,ZTF20abefaya,0.09123533,1.376e-05,z_gal,59021.01119524849,0.000683884,0.3853730125917635,-0.091671212,0.2183479243358306,2.3545756489707444e-05,0.2777235753623733,0.036539417,-1.88e-07,0.013121812,0.000529295,-1.86e-06,-6.59e-07,0.001043934,0.068026388,3.1,0,0.004407574,226.407732,-5.25385,snia,,1.0,1.0,2020mbb,100.0,226.4077092630998,-5.253867257314687,9.994,0.1100727032465361,1.13169653,0.023600847442,0.0562397584994412,9.907,0.07,1.11869653,0.020615528128,2.862499213317166e-12,39627661789627339,9906619496334283,b'GALAXY',226.4077092630998,-5.2538672573146865,1152921504606846976,0.09123321750621527,0,b'main',b'bright'
2817,ZTF20abeyqmx,0.07635339,1.76e-05,z_gal,59022.96003891528,0.000492695,-1.67469006,0.049031393,0.2511304799263598,1.9593730578582183e-05,0.3835215043585093,0.043048671,9.380410144467636e-07,0.034571168,-0.00037324,-2.06e-06,-6e-07,0.002180782,0.026573995,3.1,0,0.2954245868003623,200.750556,-1.804695,snia,,1.0,1.0,2020mop,100.0,200.75379465436765,-1.804208759217048,10.971,0.1109233969908963,1.25069653,0.019209372712,1.9308317252511773,8.376,0.157,1.37469653,0.213560295935,0.0,39627745818312802,9906620809281634,b'GALAXY',200.75379465436765,-1.804208759217048,5764607523034234880,0.0763518533917348,0,b'main',b'bright'
2823,ZTF20abffaxl,0.04468701,1.025e-05,z_gal,59026.12907440149,0.000769644,0.085031178,0.3478436572877008,0.089221046,2.4660874404722048e-05,0.097234674,0.028192074,1.161953509798812e-07,0.000576081,-0.00015206,-1.17e-07,-6.07e-07,-0.00016937,0.043504638,3.1,0,0.1728733746042137,270.529982,31.859581,snia-cosmo,norm,1.0,1.0,2020mqr,100.0,270.5295548201209,31.859578730084863,10.092,0.1038460398859773,0.98069653,0.018439088915,0.2788995180982897,9.796,0.029,1.05369653,0.019104973175,0.0,39628518379755651,9906632880560259,b'GALAXY',270.5295548201209,31.859578730084866,1152921504606846976,0.04468782701238608,0,b'main',b'bright'
2824,ZTF20abfhway,0.04693154,1.837e-05,z_gal,59024.92664839901,0.000722086,-2.571517035,0.2311810587918691,0.1797287595072703,2.912948769380692e-05,0.1932068716137212,0.039419464,1.0981912835124977e-06,0.000704629,-0.001584514,-1.07e-06,-9.49e-07,3.371198240750169e-05,0.036138852,3.1,0,0.001886565,229.301232,5.739368,snia-cosmo,norm,1.0,1.0,2020nah,100.0,229.299405693449,5.73916592305301,10.334,0.1122541758688735,1.15269653,0.018439088915,0.819200630379409,8.829,0.031,1.07469653,0.032526911935,1.119949522042665e-09,39627927339403374,9906623645550702,b'GALAXY',229.29940569344868,5.739165923053013,5764607523034234880,0.0469302445323386,0,b'main',b'bright'
2827,ZTF20abfqeef,0.06110885,2.339e-05,z_gal,59030.27823702398,0.001146158,0.094882833,-0.051042384,0.057496448,3.420212110241672e-05,0.088315335,0.026117519,1.28189491386265e-07,0.00058931,-0.000149886,-4.96e-07,-7.72e-07,0.000208835,0.017117661,3.1,0,0.3713077806134005,189.31062,67.009789,snia-cosmo,norm,1.0,1.0,2020mwl,100.0,189.3109531691,67.0109559577217,9.955,0.1014347080638575,0.86869653,0.020518284529,0.7099968487269139,8.667,0.037,0.77769653,0.059816385715,4.882008629548552e-10,39633462990211120,9907740932245552,b'GALAXY',189.31095316910034,67.01095595772173,5764607523034234880,0.061121590303097884,0,b'main',b'bright'
2841,ZTF20abgdtmv,0.07592063,2.188e-05,z_gal,59025.25114362557,0.000610097,-1.690533523,-0.00632951,0.2628755812911549,2.128570961313481e-05,0.1352058823879073,0.034063573,-2.62e-07,-0.017477212,-0.000171107,-2e-07,-5.93e-07,-0.000430012,0.038130896,3.1,0,0.7160724571560799,341.181286,12.798259,snia-cosmo,norm,1.0,1.0,2020mxd,100.0,341.175847047883,12.802717845345327,10.728,0.1318938967503803,1.34369653,0.018439088915,4.43518523266693,7.281,1.204,2.80869653,11.088359662276,0.0,39628096139168407,9906626283047575,b'GALAXY',341.175847047883,12.802717845345327,5764607523034234880,0.07591841444077874,0,b'main',b'bright'
2845,ZTF20abgfvav,0.08613588,1.027e-05,z_gal,59032.88965165056,0.000415305,-0.072202882,0.011264875,0.1394440655240032,1.3975584838539575e-05,0.1543303474064103,0.03120507,-5.18e-08,-0.000586265,-0.000328462,-6.1e-07,-3.46e-07,-2.4e-05,0.021030945,3.1,0,0.980517772,226.92268,32.009569,snia,,1.0,1.0,2020nia,100.0,226.92471466904584,32.00922646121381,9.972,0.1021812115802117,0.59669653,0.025553864678,1.0605830915246124,7.959,0.082,0.88569653,0.216205920363,0.0,39628522897016931,9906632951138403,b'GALAXY',226.92471466904584,32.00922646121381,5764607523034234880,0.08613571839303275,0,b'main',b'bright'
2851,ZTF20abguygh,0.09530455,2.317e-05,z_gal,59031.90095011598,0.000431188,-1.160603616,-0.001906996,0.072087077,1.3456049394029734e-05,0.088499322,0.027149805,6.66403197097895e-08,-6.27e-06,-0.000223207,-2.59e-07,-3.16e-07,0.000259357,0.032956779,3.1,0,0.05691403,245.125481,30.022544,snia-cosmo,norm,1.0,1.0,2020nlh,100.0,245.1255679456849,30.022642220214728,10.589,0.1428425706853527,1.26169653,0.020615528128,0.2001144448290805,10.071,0.028,1.19269653,0.020615528128,8.858989655986436e-11,39628481675395900,9906632307049276,b'GALAXY',245.12556794568494,30.022642220214728,5764607523034234880,0.09530688312383054,0,b'main',b'bright'
2858,ZTF20abhmnom,0.07354077,1.199e-05,z_gal,59036.66764354967,0.001101592,0.9182992957011916,-0.100412102,0.088892251,3.349207938176764e-05,0.084213987,0.027050953,2.614233750872242e-07,-0.001996545,-0.000249763,-4.57e-07,-7.72e-07,1.587145864343918e-06,0.04811929,3.1,0,0.1455003300040503,267.293331,31.759676,snia-cosmo,91t,1.0,1.0,2020npk,100.0,267.2931076656695,31.75961532989984,8.494,0.1028396810574595,0.60869653,0.07696752562,0.7227186572088904,8.337,0.04,0.59769653,0.081884064384,2.289999370653732e-11,39628518333617701,9906632879838757,b'GALAXY',267.2931076656695,31.759615329899837,5764607523034234880,0.07353868591000402,0,b'main',b'bright'
2859,ZTF20abhmqdn,0.0383448,1.521e-05,z_gal,59041.484827532506,0.002533673,0.8827204214937058,0.070063208,0.1218055791941878,9.16633450184696e-05,0.101643447,0.031859659,1.484430771508507e-07,-0.000557232,0.000182737,-1.21e-06,-2.62e-06,0.000362748,0.03611143,3.1,0,1.0,269.992659,44.862653,snia-cosmo,norm,1.0,1.0,2020npb,100.0,269.9935209568435,44.85727077294458,10.764,0.1033247308247159,1.12769653,0.018439088915,0.9405121224316584,8.486,0.064,0.99869653,0.121823643025,0.0,39633162980034990,9907736244586926,b'GALAXY',269.9935209568435,44.85727077294458,5764607523034234880,0.0383533679039879,0,b'main',b'bright'
2868,ZTF20abisrhp,0.10554859,2.421e-05,z_gal,59040.36009356017,0.000478318,0.5765025847259261,-0.030110189,0.2712274559489742,1.6505191954071255e-05,0.249461511,0.032218612,-3.15e-07,-0.025401793,0.000318294,-1.05e-06,-4.38e-07,0.001063608,0.012143322,3.1,0,0.9876768913968988,207.011964,32.072723,snia,,1.0,1.0,2020npa,100.0,207.0114161803707,32.07324472215238,9.174,0.1080786750473931,0.65369653,0.098979795918,1.838663302848744,8.499,0.664,0.68169653,1.273360907206,0.0,39628522611806464,9906632946684160,b'GALAXY',207.0114161803707,32.07324472215238,5764607523034234880,0.10554874528761153,0,b'main',b'bright'
2870,ZTF20abixkhh,0.04461506,1.011e-05,z_gal,59040.09692597126,0.000596125,0.5804877604164003,0.4886082918294516,0.1572068625209794,1.997365113891482e-05,0.1285121374025257,0.028737125,-3.72e-07,-0.006318725,0.000227638,-1.84e-07,-4.96e-07,-0.0003232,0.015662645,3.1,0,0.9967592802154368,227.946972,36.770877,snia-cosmo,norm,1.0,1.0,2020nqw,100.0,227.94642799398943,36.77050192044527,9.998,0.1062826420446913,1.03469653,0.018439088915,0.3542792119394338,9.422,0.029,1.07669653,0.019209372712,8.196089979298966e-11,39633015827075184,9907733945323632,b'GALAXY',227.94642799398946,36.77050192044527,5764607523034234880,0.044615006365656344,0,b'main',b'bright'
2874,ZTF20abjbiqf,0.05232818,5.257e-05,z_gal,59045.501682937145,0.001124062,-0.330957197,0.2143142149712382,0.1252595817568362,3.672902145345793e-05,0.1182002106580702,0.02946106,6.184690143527174e-07,-0.001769394,-0.000416662,-1.68e-07,-9.57e-07,6.151891209541255e-05,0.042380544,3.1,0,0.023162085,273.327326,42.251588,snia-cosmo,99aa,1.0,1.0,2020nxh,98.23529411764706,273.3271295425631,42.25154897973415,9.421,0.1400142849854971,1.18569653,0.021260291625,0.2506683067816675,9.46,0.04,1.21269653,0.019798989873,0.0,39633119128586443,9907735559407819,b'GALAXY',273.3271295425631,42.25154897973415,5764607523034234880,0.052330926870387526,0,b'main',b'bright'
2882,ZTF20abjrror,0.08003203,2.105e-05,z_gal,59047.71669250469,0.00070047,0.3661511513233511,-0.058277695,0.1600627147017803,2.526277665876456e-05,0.3169965545792055,0.034064151,1.157127241646479e-07,0.014088289,-7.72e-05,-3.37e-06,-6.78e-07,0.001742135,0.016942357,3.1,0,0.089741888,186.880989,64.788703,snia-cosmo,norm,1.0,1.0,2020ocx,100.0,186.881350735578,64.7883822228693,10.519,0.1059481005020854,1.24969653,0.020615528128,0.1861243210009978,9.855,0.117,1.25569653,0.022671568098,0.08518140541317615,39633440613599989,9907740582611701,b'GALAXY',186.88139441870874,64.78836760672658,1152921504606846976,0.08003200910015852,0,b'main',b'bright'
2887,ZTF20abjwuuv,0.06185949,1.318e-05,z_gal,59048.94735447502,0.000866738,-0.010413885,0.060971042,0.1388863124811905,2.87324396257946e-05,0.1551693622479371,0.032196911,3.244891344274132e-07,-0.003435276,-0.000304915,-9.14e-07,-7.57e-07,4.0305250487397806e-05,0.08081115,3.1,0,0.9324720965708476,266.653868,20.504707,snia-cosmo,norm,1.0,1.0,2020ocv,100.0,266.6523248322752,20.503724720419896,9.809,0.1069766329625306,0.86769653,0.021400934559,1.3631027323710057,8.232,0.094,0.81469653,0.134182711256,1.916724792610687e-10,39628274392900734,9906629068268670,b'GALAXY',266.65232483227516,20.503724720419896,5764607523034234880,0.06185924842669338,0,b'main',b'bright'
2890,ZTF20abjxwga,0.06503484,1.343e-05,z_gal,59050.07638218648,0.001259516,0.3812941211934462,-0.065406021,0.1755236722237896,3.957359809670096e-05,0.1072835750582778,0.029767448,-6.7e-07,-0.009068057,0.000233446,-1.45e-07,-9.91e-07,-0.000363679,0.02629721,3.1,0,0.9169487546269478,324.545713,6.741029,snia-cosmo,norm,1.0,1.0,2020oms,100.0,324.54747175740687,6.742161283569059,10.42,0.1011187420807834,0.88769653,0.019104973175,0.3487946168476721,8.925,0.027,0.75069653,0.031400636936,0.0,39627952962410480,9906624045914096,b'GALAXY',324.54747175740687,6.742161283569059,5764607523034234880,0.06503496079931223,0,b'main',b'bright'
2892,ZTF20abkcril,0.0515988,1.115e-05,z_gal,59048.70088592507,0.001093958,-0.262022031,0.059424363,0.1386908320200746,3.575377915045891e-05,0.097561934,0.030571473,-4.84e-07,-0.004063441,5.73485346655165e-05,-3.04e-07,-9.24e-07,-0.000171204,0.092564187,3.1,0,0.9968295841611964,323.040087,13.818921,snia-cosmo,norm,1.0,1.0,2020ofy,100.0,323.04201788343386,13.8199201015689,9.756,0.1011187420807834,0.98369653,0.020518284529,1.5845767034365017,6.839,0.663,0.72769653,0.545381517839,0.0,39628119375611753,9906626646116201,b'GALAXY',323.04201788343386,13.8199201015689,5764607523034234880,0.051600148719865485,0,b'main',b'bright'
2901,ZTF20abkloyg,0.08003104,1.122e-05,z_gal,59054.50111489925,0.000546864,-0.575610539,-0.037160053,0.1270344509212009,1.715279754194507e-05,0.1777167669359129,0.028696506,2.218391641098034e-07,-0.00244599,-0.000280416,-6.09e-07,-4.14e-07,0.000411652,0.008591606,3.1,0,0.7688525489728443,213.097827,42.660621,snia-cosmo,norm,1.0,1.0,2020opw,100.0,213.0976834069951,42.66115571696519,8.72,0.1262101422231985,0.53769653,0.070936591404,0.5442167060485226,7.598,0.335,0.72369653,0.502308670043,0.0,39633127303284380,9907735687136924,b'GALAXY',213.0976834069951,42.66115571696519,5764607523034234880,0.08003065946416921,0,b'main',b'bright'
