ztf_ztfname,ztf_redshift,ztf_redshift_err,ztf_source,ztf_t0,ztf_x0,ztf_x1,ztf_c,ztf_t0_err,ztf_x0_err,ztf_x1_err,ztf_c_err,ztf_cov_t0_x0,ztf_cov_t0_x1,ztf_cov_t0_c,ztf_cov_x0_x1,ztf_cov_x0_c,ztf_cov_x1_c,ztf_mwebv,ztf_mwr_v,ztf_mwebv_err,ztf_fitprob,ztf_ra,ztf_dec,ztf_sn_type,ztf_sub_type,ztf_lccoverage_flag,ztf_fitquality_flag,ztf_iau_name,ztf_frac_fitted,mosthost_sn_name_sp,mosthost_hostnum,mosthost_ra,mosthost_dec,mosthost_origin,mosthost_sn_type,mosthost_sn_z,mosthost_sn_ra,mosthost_sn_dec,mosthost_sn_name,mosthost_sn_name_ptf,mosthost_sn_name_iau,mosthost_sn_name_tns,mosthost_program,mosthost_ls_id_dr9,mosthost_dec_dr9,mosthost_ra_dr9,mosthost_ref_id_dr9,mosthost_brickid_dr9,mosthost_ref_cat_dr9,mosthost_type_dr9,mosthost_dist_arcsec_dr9,mosthost_sep_in_radius_dr9,mosthost_sep_in_radius_sigma_dr9,mosthost_fiberflux_g_dr9,mosthost_fiberflux_r_dr9,mosthost_fiberflux_z_dr9,mosthost_fibertotflux_g_dr9,mosthost_fibertotflux_r_dr9,mosthost_fibertotflux_z_dr9,mosthost_dchisq_1_dr9,mosthost_dchisq_2_dr9,mosthost_dchisq_3_dr9,mosthost_dchisq_4_dr9,mosthost_dchisq_5_dr9,mosthost_ra_ivar_dr9,mosthost_dec_ivar_dr9,mosthost_dered_flux_g_dr9,mosthost_dered_flux_r_dr9,mosthost_dered_flux_w1_dr9,mosthost_dered_flux_w2_dr9,mosthost_dered_flux_w3_dr9,mosthost_dered_flux_w4_dr9,mosthost_dered_flux_z_dr9,mosthost_flux_ivar_g_dr9,mosthost_flux_ivar_r_dr9,mosthost_flux_ivar_w1_dr9,mosthost_flux_ivar_w2_dr9,mosthost_flux_ivar_w3_dr9,mosthost_flux_ivar_w4_dr9,mosthost_flux_ivar_z_dr9,mosthost_fracflux_g_dr9,mosthost_fracflux_r_dr9,mosthost_fracflux_w1_dr9,mosthost_fracflux_w2_dr9,mosthost_fracflux_w3_dr9,mosthost_fracflux_w4_dr9,mosthost_fracflux_z_dr9,mosthost_fracin_g_dr9,mosthost_fracin_r_dr9,mosthost_fracin_z_dr9,mosthost_fracmasked_g_dr9,mosthost_fracmasked_r_dr9,mosthost_fracmasked_z_dr9,mosthost_sga_id_sga,mosthost_sga_galaxy_sga,mosthost_galaxy_sga,mosthost_ra_sga,mosthost_dec_sga,mosthost_ra_leda_sga,mosthost_dec_leda_sga,mosthost_morphtype_sga,mosthost_pa_leda_sga,mosthost_d25_leda_sga,mosthost_ba_leda_sga,mosthost_z_leda_sga,mosthost_ref_sga,mosthost_group_id_sga,mosthost_group_name_sga,mosthost_group_ra_sga,mosthost_group_dec_sga,mosthost_group_diameter_sga,mosthost_d26_sga,mosthost_d26_ref_sga,DESI_TARGETID,LS_ID,DESI_SPECTYPE,DESI_RA,DESI_DEC,DESI_DESI_TARGET,DESI_Z,DESI_ZWARN,DESI_SURVEY
ZTF19abymvpq,0.05686552,2.542e-05,z_gal,58752.96342199758,0.001677935,0.9206381915987848,-0.028222128,0.1736953725885541,5.532416882545496e-05,0.1330759027158937,0.031088511,2.6126218328612082e-08,-0.005542327,-0.000352063,-1.12e-06,-1.44e-06,-0.00019795,0.020706585,3.1,0,0.6797982761888515,140.731191,54.028131,snia-cosmo,91t,1.0,1.0,2019qeo,100.0,ZTF19abymvpq,1,140.7313548435984,54.02791294515799,dr9,SN Ia,0.06,140.7313224,54.02822140000001,ZTF19abymvpq,,,,ztf_superset,9907738501186480,54.02791294515799,140.7313548435984,0.0,598500.0,,SER,1.1125529,0.093323335,5.8074576e-05,1.092257,1.685055,1.590102,1.09244,1.68516,1.590104,7491.263,19630.365,21368.758,26608.852,26807.533,105935000000.0,8115748000.0,32.225887,48.572777,27.818909,12.523091,26.943964,820.54156,44.87633,16.215416,4.548933,0.796495,0.207621,0.000333,7e-06,1.676039,0.051727,0.018896,0.552263,0.934951,7.733374,1.633457,0.004799,0.825159,0.825548,0.820289,0.066171,0.062974,0.105915,,,,,,,,,,,,,,,,,,,,,3.963330740250309e+16,9907738501186480.0,GALAXY,140.7313548435984,54.02791294515799,5.764607523034235e+18,0.05686543548762384,0.0,main
ZTF19abzqdjy,0.04365874,1.031e-05,z_gal,58753.91409894217,0.000102499,1.040515709782949,1.1999999962590433,0.397097532,2.538676830168241e-06,0.416747566,0.1936252516369636,4.3977028760368096e-08,-0.020422401,-2.92e-08,-2.77e-07,4.803353389720187e-12,-1.75e-09,0.062671945,3.1,0,0.9038225065348324,353.113555,5.848893,snia,,1.0,0.0,2019rtx,100.0,ZTF19abzqdjy,0,353.11299591164897,5.848728821,dr9,SNIa,0.0436,353.11346580000003,5.848885299999999,ZTF19abzqdjy,,,,ZTFmarshal,9906623677860746,5.848728821,353.11299591164897,0.0,364862.0,,SER,1.7745769,0.33912706,0.000120774,12.978504,23.961817,38.089386,13.146105,24.231415,38.4877,0.0,0.0,0.0,0.0,0.0,5472660000000.0,24791200000000.0,284.5209,489.5887,728.7188,545.07605,5280.111,18500.494,729.9732,46.20563,12.888542,0.410876,0.163251,0.000441,8e-06,8.033422,0.09396,0.063087,0.102367,0.137419,0.271329,110.41134,0.043547,0.999963,0.999965,0.999964,8.8e-05,7.7e-05,8.8e-05,,,,,,,,,,,,,,,,,,,,,3.962792940719604e+16,9906623677860746.0,GALAXY,353.11299591164897,5.84872882128147,5.764607523034235e+18,0.04365818713331864,0.0,main
ZTF19acgaxej,0.069902,1.093e-05,z_gal,58785.47667718144,0.001018282,0.9827701348035998,-0.034201388,0.1951553204999072,3.955128128868264e-05,0.253140282,0.036128055,-1.47e-06,0.014618232,0.001321625,-3.04e-06,-1.16e-06,-5.62e-05,0.025498641,3.1,0,0.076431168,36.944664,-3.802122,snia-cosmo,norm,1.0,1.0,2019suc,100.0,ZTF19acgaxej,0,36.94491362028806,-3.802599898,dr9,SN Ia,0.07,36.944676,-3.8020555,ZTF19acgaxej,,,,ztf_superset,9906620011713642,-3.802599898,36.94491362028806,0.0,308921.0,,SER,2.137636,0.68083954,0.000482398,3.236323,5.255424,7.443233,3.530575,5.773864,8.239275,329564.38,1232093.1,834560.0,1269784.0,1278448.0,1963600000000.0,2377860000000.0,59.493076,93.88377,85.58907,61.807995,224.97093,5215.438,129.5503,184.21353,92.2634,1.320375,0.383835,0.001113,1.8e-05,13.12429,0.11805,0.102608,0.059531,0.144539,254.29451,40.272915,0.091381,0.99971,0.999969,0.999962,0.000802,0.000744,0.00165,,,,,,,,,,,,,,,,,,,,,3.962769477363825e+16,9906620011713642.0,GALAXY,36.94491362028806,-3.802599897758814,5.764607523034235e+18,0.0699022262171437,0.0,main
ZTF19acgphsf,0.02322282,1.021e-05,z_gal,58773.77459927139,0.001134395,-0.159506791,0.6213048948602884,0.8949423578706046,0.000137502,0.3226480754912074,0.069212468,-8.65e-05,-0.05981826,0.028138824,-1.4e-05,-8.8e-06,0.008498412,0.024161479,3.1,0,0.1495953224460257,164.31574,-5.119586,snia-cosmo,norm,0.0,1.0,2019thx,93.33333333333331,ZTF19acgphsf,1,164.31856577046742,-5.118886366,dr9 and local_universe,SN Ia,0.02433,164.3157368,-5.11959855,ZTF19acgphsf,,,,ztf_superset,9906619574193200,-5.118886366,164.31856577046742,1144909.0,302245.0,L3,SER,10.462842,1.5628468,0.000666835,9.677248,13.755553,17.153027,9.680024,13.758796,17.156462,0.0,0.0,0.0,0.0,0.0,3046100000000.0,3503170000000.0,453.2077,626.9415,391.06335,229.00555,705.93335,730.83966,762.71375,14.072938,4.576069,0.384033,0.125624,0.000239,5e-06,2.344579,0.030708,0.025839,0.044789,0.034829,0.159844,1.522696,0.023311,0.990383,0.990548,0.990245,0.023791,0.023591,0.023636,1144909.0,SGA-2020 1144909,PGC1049039,164.31856577046742,-5.118886366,164.3185189,-5.118970782,,112.0,0.45708823,0.67608297,0.023739755,LEDA-20181114,420052.0,PGC1049039,164.3185189,-5.118970782,0.45708823,0.6177696,SB26,3.962766677246264e+16,9906619574193200.0,GALAXY,164.31856577046742,-5.118886366292113,5.764607523034235e+18,0.023222532200511597,0.0,main
ZTF19achejoc,0.04874396,1.095e-05,z_gal,58792.95875638376,0.001273065,-0.478549512,0.014749093,0.1367270575065049,5.242712331302783e-05,0.250031601,0.035036625,2.098625395033058e-06,-0.010323172,-0.001037112,-6.93e-06,-1.63e-06,0.003490392,0.039721359,3.1,0,0.6518723764517345,20.913018,7.119209,snia-cosmo,norm,1.0,1.0,2019tpe,100.0,ZTF19achejoc,0,20.913375134239907,7.119329384,dr9 and local_universe,SN Ia,0.05,20.9130381,7.1192527000000005,ZTF19achejoc,,,,ztf_superset,9906624060654006,7.119329384,20.913375134239907,785947.0,370703.0,L3,SER,1.2352103,0.221967,0.000135633,7.717058,11.968219,16.535423,7.71706,11.968223,16.535427,0.0,0.0,0.0,0.0,0.0,1860710000000.0,2272290000000.0,346.8412,514.436,403.09537,246.48738,1086.4929,1159.0392,682.4878,15.432287,6.614014,0.40924,0.13904,0.00037,8e-06,1.512599,0.000856,0.000826,0.012534,0.015867,0.05101,0.625324,0.001083,0.743419,0.991183,0.987948,0.008446,0.008574,0.007013,785947.0,SGA-2020 785947,PGC1314294,20.913375134239907,7.119329384,20.913291,7.119277799999999,,98.0,0.4365158,0.8912509,-99.0,LEDA-20181114,287565.0,PGC1314294,20.913291,7.119277799999999,0.4365158,0.55017006,SB26,3.962795390612319e+16,9906624060654006.0,GALAXY,20.913375134239907,7.11932938433694,5.764607523034235e+18,0.048743602011622984,0.0,main
ZTF19acjnaxa,0.08950384,1.741e-05,z_gal,58790.49545802253,0.000830972,-0.052356842,0.1105631670345203,0.6942848257967853,3.722806790936172e-05,0.3729696939778852,0.042512662,-5.13e-06,-0.152197599,0.003191481,2.246943844695987e-07,-1.35e-06,-0.001671224,0.026350674,3.1,0,0.2145090841030524,149.75206,12.749409,snia,,0.0,1.0,2019tgg,100.0,ZTF19acjnaxa,0,149.75206949361888,12.749400014130776,dr9,SN Ia,0.0894,149.7521075,12.7493406,ZTF19acjnaxa,,,,ztf_superset,9906626234028136,12.749400014130776,149.75206949361888,0.0,403866.0,,SER,0.25210893,0.105973765,5.4044773e-05,5.247339,10.755183,17.7346,5.247867,10.756108,17.736141,279523.47,748048.7,711412.7,757355.0,758147.2,2637570000000.0,1989100000000.0,57.31184,114.04239,159.91913,98.18863,376.8856,3981.5337,183.05325,79.16267,37.03224,1.11295,0.345933,0.000491,8e-06,9.877767,0.039573,0.031543,0.065633,0.035893,0.602906,1.024479,0.033701,0.85174,0.994784,0.994914,0.00217,0.007838,0.026701,,,,,,,,,,,,,,,,,,,,,3.9628093001830504e+16,9906626234028136.0,GALAXY,149.75206949361888,12.749400014130776,5.764607523034235e+18,0.08950159466085028,0.0,main
ZTF19aclhohd,0.06977254,2.404e-05,z_gal,58797.84704675659,0.000747052,1.4726719440893377,0.1172190273810397,0.3891122685708978,2.9738264501993406e-05,0.3953637671874517,0.041270624,-3.08e-07,-0.008442601,0.001756444,-1.11e-06,-9.45e-07,-0.004289796,0.038790306,3.1,0,0.5633820860742477,141.253535,1.888524,snia-cosmo,91t,1.0,1.0,2019tpp,100.0,ZTF19aclhohd,0,141.25541044520784,1.8904660537290416,dr9 and local_universe,SN Ia,0.06972,141.2535646,1.88858395,ZTF19aclhohd,,,,ztf_superset,9906622209261690,1.8904660537290416,141.25541044520784,124829.0,342453.0,L3,SER,9.487728,2.347013,0.001201571,11.287375,22.12987,36.275826,11.289213,22.131382,36.276417,0.0,0.0,0.0,0.0,0.0,7615640000000.0,7969430000000.0,211.79065,397.5396,452.4094,282.88876,989.45544,1417.0504,626.3532,35.325348,18.516003,0.496895,0.19616,0.000625,1.1e-05,2.754045,0.001706,0.000871,0.011191,0.015614,0.045188,0.467022,0.000318,0.998952,0.998916,0.998919,0.009921,0.010641,0.00838,124829.0,SGA-2020 124829,PGC1209261,141.25541044520784,1.8904660537290416,141.25539750000002,1.8904564,Sbc,42.97,0.35237086,0.8035261,0.0697179,LEDA-20181114,42544.0,PGC1209261,141.25539750000002,1.8904564,0.35237086,0.50227916,SB26,3.962783541703487e+16,9906622209261690.0,GALAXY,141.25541044520784,1.8904660537290419,5.764607523034235e+18,0.06976940888417596,0.0,main
ZTF19acmwipq,0.09389232,0.00327567,z_snid,58789.01222,0.000610261,1.079840817422922,-0.132820179,1.3258167118110578,3.1888701903286785e-05,0.6677630821311367,0.047462873,-2.4e-05,-0.63984837,0.013643003,7.341758866007633e-06,-9.5e-07,-0.015213553,0.012952348,3.1,0,0.2632517457233546,196.633777,37.453389,snia,,0.0,0.0,2019udy,100.0,ZTF19acmwipq,1,196.63494260033264,37.44987623237781,dr9,SN Ia,0.104,196.633783,37.45341095,ZTF19acmwipq,,,,ztf_superset,9907734165001772,37.44987623237781,196.63494260033264,0.0,532335.0,,REX,13.149488,33.550774,3.2786028,0.405035,0.763262,1.298791,0.405035,0.763262,1.298791,726.9434,760.5037,758.22797,764.27386,0.0,9715860000.0,10299608000.0,0.722982,1.342725,2.352605,0.418949,-29.792671,213.78896,2.254778,354.8692,171.76495,4.159873,0.941056,0.001231,1.5e-05,61.470184,0.0,0.0,0.371525,1.600208,0.572949,2.100457,0.0,0.985007,0.989791,0.995205,0.034784,0.020637,0.008178,,,,,,,,,,,,,,,,,,,,,3.963302988638366e+16,9907734165001772.0,GALAXY,196.6349670829551,37.56812854176641,2658.0,1.0866168768768447,0.0,main
ZTF19acmyljb,0.02211153,1.185e-05,z_gal,58785.56581061689,0.005984484,-2.084391269,-0.005793204,1.020075090218597,0.002075276,0.9050127773581098,0.2392543476578883,-0.000303518,-0.323458549,0.001453767,-0.001467534,-0.000501057,0.1830940761042374,0.024589681,3.1,0,0.9999495876681248,178.25778,-6.063995,snia,,0.0,0.0,2019udb,100.0,ZTF19acmyljb,0,178.2551692159991,-6.064994909,dr9 and local_universe,SN Ia,0.021835,178.25780580000003,-6.0640064,ZTF19acmyljb,,,,ztf_superset,9906619201749194,-6.064994909,178.2551692159991,162583.0,296562.0,L3,SER,10.087155,1.6159467,0.000644527,103.15807,215.0365,371.61307,103.15807,215.0365,371.61307,0.0,0.0,0.0,0.0,0.0,83482200000000.0,85308600000000.0,1083.7037,2197.5024,2427.3945,1351.7977,523.402,1223.0109,3703.4277,3.938533,1.825569,0.119246,0.059898,0.000245,5e-06,0.626793,1.7e-05,1.8e-05,0.001567,0.002318,0.093377,0.337407,8.1e-05,0.652879,0.979164,0.667831,0.041308,0.033867,0.03556,162583.0,SGA-2020 162583,PGC182888,178.2551692159991,-6.064994909,178.2552705,-6.0649028,,140.0,0.56234133,0.8709636,0.021837106,LEDA-20181114,58487.0,PGC182888,178.2552705,-6.0649028,0.56234133,0.94128925,SB26,3.962764293623009e+16,9906619201749194.0,GALAXY,178.2551692159991,-6.06499490888335,5.764607523034235e+18,0.022112010432559715,0.0,main
ZTF19acmyljb,0.02211153,1.185e-05,z_gal,58785.56581061689,0.005984484,-2.084391269,-0.005793204,1.020075090218597,0.002075276,0.9050127773581098,0.2392543476578883,-0.000303518,-0.323458549,0.001453767,-0.001467534,-0.000501057,0.1830940761042374,0.024589681,3.1,0,0.9999495876681248,178.25778,-6.063995,snia,,0.0,0.0,2019udb,100.0,ZTF19acmyljb,1,178.26265034458467,-6.048251495,dr9,SN Ia,0.021835,178.25780580000003,-6.0640064,ZTF19acmyljb,,,,ztf_superset,9906619201749328,-6.048251495,178.26265034458467,151478.0,296562.0,L3,SER,59.309975,12.581333,0.004165911,3.176016,4.092898,4.728744,3.176018,4.0929,4.728745,0.0,0.0,0.0,0.0,0.0,467686000000.0,163799000000.0,83.2893,104.38284,56.031246,25.757504,91.83469,1172.8282,117.57964,34.755997,5.051466,1.130818,0.272874,0.000427,7e-06,0.95191,0.184666,0.079558,0.20607,0.481352,0.247339,0.54462,0.0549,0.650852,0.406647,0.434307,0.006686,0.010216,0.01054,,,,,,,,,,,,,,,,,,,,,3.962764293623022e+16,9906619201749328.0,GALAXY,178.2628178765885,-6.124293206836593,1179778.0,1.0476897131079992,0.0,main
ZTF19acvdyyn,0.02419807,1.015e-05,z_gal,58812.46918899471,0.008402467,-0.392380943,-0.038015099,0.9026020684868854,0.000667087,0.3453365472466128,0.066321984,-0.000292949,-0.215461425,0.034577483,-2.92e-05,-3.9e-05,-0.003339245,0.022636105,3.1,0,0.611836191,208.230669,3.0289,snia,,0.0,1.0,2019wli,100.0,ZTF19acvdyyn,0,208.22902746659872,3.0290192165591474,dr9,SN Ia-91T-like,0.023,208.230656,3.0289251,ZTF19acvdyyn,,,,ztf_superset,9906622604251676,3.0290192165591474,208.22902746659872,0.0,348480.0,,REX,5.8643255,11.41328,0.08402897,1.787329,5.025401,10.813768,1.788179,5.027443,10.817818,42333.668,49918.05,49531.08,50293.742,0.0,742894000000.0,712201000000.0,3.835259,10.512512,24.420412,18.792587,53.38268,819.53076,22.10343,442.12448,175.87384,2.547246,0.64955,0.001357,1.8e-05,58.34062,0.022934,0.007081,0.574347,0.369924,0.921041,1.013389,0.01134,0.753199,0.968616,0.799883,0.00562,0.00256,0.020188,,,,,,,,,,,,,,,,,,,,,3.96278606961096e+16,9906622604251676.0,GALAXY,208.22905599887406,2.9244080388305735,1.152921504606847e+18,0.4887711576302486,0.0,main
ZTF19acvdyyn,0.02419807,1.015e-05,z_gal,58812.46918899471,0.008402467,-0.392380943,-0.038015099,0.9026020684868854,0.000667087,0.3453365472466128,0.066321984,-0.000292949,-0.215461425,0.034577483,-2.92e-05,-3.9e-05,-0.003339245,0.022636105,3.1,0,0.611836191,208.230669,3.0289,snia,,0.0,1.0,2019wli,100.0,ZTF19acvdyyn,2,208.23061703561584,3.029159626210171,dr9,SN Ia-91T-like,0.023,208.230656,3.0289251,ZTF19acvdyyn,,,,ztf_superset,9906622604251710,3.029159626210171,208.23061703561584,3.665426211118542e+18,348480.0,G2,SER,0.85583204,1.5453253,0.014554318,2.994464,7.206674,14.745892,4.03562,8.582669,16.361275,78058.42,81568.695,82653.016,81572.78,82774.07,10545000000000.0,20300400000000.0,6.854565,16.082434,11.416844,0.509068,-94.08573,-3092.224,32.154682,313.67532,121.05443,2.291983,0.619841,0.001298,1.8e-05,46.96562,1.117364,0.465698,3.295621,54.70406,1.280988,1.099158,0.290667,0.73417,0.915308,0.799898,0.001232,0.000485,0.001784,,,,,,,,,,,,,,,,,,,,,3.962786069610963e+16,9906622604251710.0,GALAXY,208.23061703561586,3.029159626210171,1.152921504606847e+18,0.024200747377329652,0.0,main
ZTF19acvdzfq,0.02360846,1.1e-05,z_gal,58784.99130737922,0.008842805,-2.729807443,-0.054136304,19.733372334238084,0.007537804,5.578178164832599,0.52952936,-0.005377229,-4.343618258,-0.441920685,-0.024189107,-0.002101658,-1.983669993,0.022465586,3.1,0,0.0,203.076601,7.940425,snia,,0.0,0.0,2019vqm,100.0,ZTF19acvdzfq,0,203.0762943174253,7.940671003568862,dr9 and local_universe,SN Ia,0.0236,203.0766162,7.9404637,ZTF19acvdzfq,,,,ztf_superset,9906624482707842,7.940671003568862,203.0762943174253,272469.0,377143.0,L3,SER,1.3688294,0.14941233,9.870942e-06,5.614281,11.786042,23.383257,5.614281,11.786042,23.383257,0.0,0.0,0.0,0.0,0.0,4356880000000.0,8907140000000.0,159.69559,326.8949,670.0107,443.39655,2261.6057,4335.9995,633.8391,40.334946,9.391775,0.365635,0.138423,0.000407,8e-06,2.442946,0.000178,8.9e-05,0.016162,0.028993,0.10237,0.506709,6e-05,0.989487,0.989599,0.98929,0.010306,0.009752,0.009711,272469.0,SGA-2020 272469,2MASXJ13321828+0756269,203.0762943174253,7.940671003568862,203.07624,7.940636299999999,S?,123.51,0.74816954,0.23878114,0.023612667,LEDA-20181114,100279.0,2MASXJ13321828+0756269,203.07624,7.940636299999999,0.74816954,1.0916272,SB26,3.962798091744294e+16,9906624482707842.0,GALAXY,203.07629431742532,7.940671003568862,5.764607523034235e+18,0.0236087736984979,0.0,main
ZTF19acvrigb,0.02803755,1.205e-05,z_gal,58823.61455435432,0.004592667,0.2015307540607763,0.0277184,0.3299832456868898,0.000185102,0.070724855,0.031665021,-2.96e-05,-0.010500586,0.002200273,3.308417974350582e-07,-4.95e-06,-0.000193268,0.019748778,3.1,0,0.010061452,136.032882,39.678391,snia-cosmo,norm,0.0,1.0,2019vkz,100.0,ZTF19acvrigb,0,136.03419013002622,39.67649976878492,dr9 and local_universe,SN Ia,0.02805,136.0327523,39.6783732,ZTF19acvrigb,,,,ztf_superset,9907734817998524,39.67649976878492,136.03419013002622,1022059.0,542299.0,L3,SER,7.833098,1.1503053,0.000675079,5.777086,9.302098,11.897557,5.777086,9.302098,11.897557,0.0,0.0,0.0,0.0,0.0,1178800000000.0,981087000000.0,290.75934,457.89462,356.20883,218.48416,916.95624,1031.678,573.9516,7.785284,3.719821,0.467426,0.164454,0.000566,1.2e-05,2.396369,0.000315,0.000521,0.017391,0.015648,0.027279,0.364989,0.000738,0.987715,0.987523,0.860546,0.034652,0.033455,0.04504,1022059.0,SGA-2020 1022059,PGC025459,136.03419013002622,39.67649976878492,136.03420649999998,39.6764605,SBc,25.11,0.4325138,0.8830799,0.028047737,LEDA-20181114,373444.0,PGC025459,136.03420649999998,39.6764605,0.4325138,0.49594107,SB26,3.963307167842477e+16,9907734817998524.0,GALAXY,136.03419013002622,39.67649976878492,5.764607523034235e+18,0.028036819359101545,0.0,main
ZTF19acxgwid,0.07461146,2.129e-05,z_gal,58826.65669346235,0.000759109,0.3745868900775377,-0.02553963,0.7429432360513601,5.259414719556194e-05,0.752573371,0.059968738,-1.07e-05,-0.012044006,0.000110074,-2.1e-05,-2.32e-06,0.009524368,0.037626101,3.1,0,0.2442671716839557,346.503875,0.311296,snia-cosmo,norm,0.0,1.0,2019vva,100.0,ZTF19acxgwid,0,346.5038726495501,0.3112292435740527,dr9,SN Ia,0.0746,346.50385760000006,0.3112953,ZTF19acxgwid,,,,ztf_superset,9906621602463994,0.3112292435740527,346.5038726495501,2.651339666087571e+18,333194.0,G2,SER,0.24390016,0.25474012,0.000222263,20.604137,43.92415,74.18938,20.61848,43.95288,74.238976,3909334.2,5080243.5,5189361.5,5104724.5,5192760.5,3891090000000.0,12219200000000.0,65.4833,133.82039,149.64287,89.30768,0.876133,1298.1276,217.50333,312.35446,145.57246,1.281557,0.41127,0.000746,1.1e-05,45.91032,0.002664,0.001929,0.017057,0.024226,112.68464,1.337712,0.001774,1.0,1.0,0.999536,9e-06,9e-06,0.000163,,,,,,,,,,,,,,,,,,,,,3.9627796581974264e+16,9906621602463994.0,GALAXY,346.5038726495501,0.31122924357405274,5.764607523034235e+18,0.07459406412523908,0.0,main
ZTF19acxlcdz,0.03691395,1.754e-05,z_gal,58828.04504585914,0.002454211,-1.284291988,0.062131272,0.3073830493049172,0.000106016,0.1095027408004662,0.03550616,-9.99e-06,-0.018164764,0.001148362,-9.82e-07,-3.33e-06,0.0004024,0.056976477,3.1,0,0.9999780411986924,124.390831,56.048569,snia-cosmo,norm,0.0,1.0,2019vtx,100.0,ZTF19acxlcdz,0,124.39073050656631,56.04857561441915,dr9,SN Ia,0.0369,124.3908366,56.04854415,ZTF19acxlcdz,,,,ztf_superset,9907738933920566,56.04857561441915,124.39073050656631,1.033262345646504e+18,605103.0,G2,SER,0.24150635,0.066114195,7.210797e-05,20.249899,47.349274,89.37318,20.261782,47.35893,89.3732,1771112.0,2342282.5,2586306.8,2453372.8,2588966.0,2744640000000.0,3708590000000.0,123.73318,271.3799,333.4085,196.08383,185.51381,-716.88995,483.2704,37.01571,10.386875,0.685785,0.288998,0.000653,1e-05,8.050532,0.008721,0.002373,0.026377,0.032949,0.689647,1.201343,-3.7e-05,0.978709,0.979008,0.944677,0.04402,0.042958,0.042089,,,,,,,,,,,,,,,,,,,,,3.963333509749228e+16,9907738933920566.0,GALAXY,124.39073050656633,56.04857561441915,5.764607523034235e+18,0.03691476666674432,0.0,main
ZTF19acxovkl,0.06224943,1.021e-05,z_gal,58825.638706809965,0.000507976,-1.894048057,0.1855916939118351,2.507823559360986,8.964774350984597e-05,0.5894195580194665,0.102082485,-0.00020517,-1.030571065,0.1834231578828704,2.9494271357552364e-05,-7.95e-06,-0.034731143,0.032960166,3.1,0,0.003066612,151.250862,-4.800572,snia-cosmo,norm,0.0,0.0,2019wcd,100.0,ZTF19acxovkl,0,151.2508934,-4.79997081,dr9,SN Ia,0.06,151.2508666,-4.80060035,ZTF19acxovkl,,,,ztf_superset,9906619664893390,-4.79997081,151.2508934,0.0,303629.0,,DEV,2.2683809,0.59517634,0.002249809,5.274563,9.064478,12.64788,5.283298,9.094592,12.685247,66421.59,100388.21,114014.15,109215.195,114025.875,1582480000000.0,711667000000.0,35.402657,58.629116,53.586483,31.255936,-30.121746,-548.8182,79.09802,36.246136,16.735378,1.202503,0.305294,0.000382,7e-06,4.837097,0.007373,0.01337,0.116281,0.088229,7.274414,1.882094,0.01302,0.921661,0.921323,0.922325,0.078618,0.077426,0.081861,,,,,,,,,,,,,,,,,,,,,3.962767257737774e+16,9906619664893390.0,GALAXY,151.250893396954,-4.799970810149356,5.764607523034235e+18,0.06224881005322548,0.0,main
ZTF19acyltbi,0.03812362,0.00292617,z_snid,58837.21113315132,0.003516497,0.665492986,-0.044947654,0.2636514918667672,0.000125361,0.1697990903787433,0.033281946,6.3210681167156085e-06,-0.030898231,-0.000631241,-5.83e-06,-3.34e-06,-0.00029275,0.057822719,3.1,0,0.611247984,48.667289,-0.871451,snia-cosmo,norm,1.0,1.0,2019wka,100.0,ZTF19acyltbi,1,48.66323947755763,-0.879394751,dr9,SN Ia,0.04,48.6672734,-0.8713204,ZTF19acyltbi,,,,ztf_superset,9906621052488642,-0.879394751,48.66323947755763,0.0,324802.0,,SER,32.492645,10.811812,0.028375223,3.428128,14.567615,31.902277,3.428182,14.567784,31.90261,331676.6,431026.1,459001.16,431781.4,461137.9,5304800000000.0,5539290000000.0,20.806997,82.81854,206.09842,130.4239,110.69855,2147.611,170.89157,128.28023,26.11826,0.776793,0.262113,0.000769,8e-06,11.429892,0.011456,0.007367,0.045498,0.099402,0.634486,1.208337,0.005571,0.937698,0.937265,0.937192,0.046052,0.0455,0.045986,,,,,,,,,,,,,,,,,,,,,3.962776138337786e+16,9906621052488642.0,GALAXY,48.66323947755763,-0.8793947511597117,1.152921504606847e+18,0.27416795266140537,0.0,main
