SNID,CIDint,IDSURVEY,TYPE,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_COLOR,HOST_COLOR_ERR,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,mB_corr,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITPROB,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,MU,MUERR_FINAL,PROBCC_BEAMS,biasCor_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,RA,DEC,COORD_SOURCE
1891030,1891030,10,0,0.61497,0.001,0.61377,0.001,0.61377,0.0019,0.0,300.0,0.01,0.615,0.001,6.873142,-43.114548,0.301,0.33,10.01,0.02,0.36,-999.0,58056.4609,0.9054,-0.5968,0.6989,-0.1025,0.0849,23.4647,0.0767,23.6838,7.3809e-06,5.2127e-07,0.0199,-0.0,-0.0,44,0.6402,0.9978,0.9431,0.973,0.9969,0.9884,43.0071,0.1837,0.0004,0.0234,0.509,0.0,6.873194,-43.114471,DES
1891055,1891055,10,0,0.70781,0.001,0.70652,0.001,0.70652,0.00198,0.0,300.0,0.01,0.7078,0.001,7.262928,-42.372368,0.856,1.35,9.71,0.06,0.24,-999.0,58058.6641,1.0237,0.4118,0.7387,-0.1641,0.0696,23.628,0.066,23.9808,6.3503e-06,3.862e-07,0.0117,-0.0,-0.0,47,0.3299,0.9132,0.7696,0.9942,0.9934,0.9968,43.304,0.1752,0.0001,0.2062,0.453,0.0,7.262643,-42.372257,DES
1891070,1891070,10,0,0.79478,0.001,0.79348,0.001,0.79348,0.00205,0.0,300.0,0.01,0.7948,0.001,8.467817,-43.945255,0.409,0.57,10.39,0.02,0.42,-999.0,58061.1836,0.9362,-0.4362,0.7235,0.0447,0.0712,23.9763,0.0628,24.306,4.6078e-06,2.6672e-07,0.0089,-0.0,-0.0,95,0.0216,0.988,0.9871,0.9998,0.9993,0.9954,43.6292,0.1198,0.0002,-0.5205,0.206,0.0,8.467662,-43.945278,DES
1891082,1891082,10,101,0.55,0.001,0.54871,0.001,0.54871,0.00184,0.0,300.0,0.02,0.55,0.001,34.150871,-5.1822040000000005,0.555,0.78,9.54,0.04,0.31,-999.0,58063.5,0.7001,1.1111,0.53,-0.0224,0.0496,22.9954,0.0501,23.217,1.1372e-05,5.2444e-07,0.0007,-0.0,-0.0,37,0.1601,0.999,0.9775,1.0,0.999,1.0,42.5402,0.1594,0.0,0.0081,0.73,0.0,34.150803,-5.182066,DES
1891107,1891107,10,0,0.6287,0.001,0.62735,0.001,0.62735,0.00191,0.0,300.0,0.02,0.6287,0.001,34.546165,-5.6611080000000005,0.147,0.22,10.51,0.07,1.43,-999.0,58064.0977,0.7047,-1.6567,0.52,-0.1859,0.0687,23.136,0.0584,23.3786,9.991e-06,5.3786e-07,0.0065,-0.0,-0.0,44,0.7518,0.9995,0.825,1.0,0.9999,1.0,42.7018,0.1394,0.0,0.0892,0.364,0.0,34.546135,-5.661133,DES
1891147,1891147,10,1,0.3238,0.001,0.32274,0.001,0.32274,0.00166,0.0,300.0,0.02,0.3238,0.001,36.062782,-6.915025,1.204,1.63,9.06,0.02,0.26,-999.0,58062.875,0.2912,0.5275,0.3509,-0.0369,0.0263,21.6477,0.0379,21.8225,3.9346e-05,1.3734e-06,0.0024,-0.0,-0.0,12,0.1533,0.9992,0.985,0.9997,0.9991,0.9605,41.1457,0.1432,0.0004,0.0064,1.0,0.01,36.062504,-6.914837,DES
1891261,1891261,10,0,0.50614,0.001,0.50558,0.001,0.50558,0.00181,0.0,300.0,0.01,0.5061,0.001,54.203171,-27.677132,0.613,0.52,11.05,0.05,1.31,-999.0,58072.9922,0.4986,1.5109,0.4074,0.0548,0.0397,22.5977,0.0424,22.7105,1.6403e-05,6.4113e-07,0.0018,-0.0,-0.0,35,0.586,0.9587,0.6991,1.0,0.671,0.9996,42.0337,0.1289,0.0,-0.0217,0.846,0.0,54.20298,-27.677126,DES
1891266,1891266,10,0,0.70905,0.001,0.70836,0.001,0.70836,0.00198,0.0,300.0,0.01,0.709,0.001,52.334877,-27.587389,1.36,1.52,10.74,0.01,1.28,-999.0,58067.4688,0.7382,-0.8175,0.5689,0.245,0.0963,24.3001,0.0722,23.8111,3.4194e-06,2.2748e-07,0.0011,-0.0,-0.0,26,0.5888,0.865,0.8138,0.9909,0.9965,0.9988,43.1343,0.3071,0.0,-0.3876,1.0,0.0143,52.335201,-27.587145,DES
1892072,1892072,10,0,0.92912,0.001,0.92838,0.001,0.92838,0.00217,0.0,300.0,0.01,0.9291,0.001,53.043395999999994,-28.288321000000003,0.884,0.95,11.31,0.03,1.39,-999.0,58062.8516,0.8263,-0.5717,0.5442,0.0703,0.1089,24.3077,0.0491,24.3965,3.3957e-06,1.5347e-07,0.0126,-0.0,-0.0,31,0.6997,0.9749,0.996,0.0,0.2395,0.0001,43.7197,2.4958,0.9958,-0.3811,0.222,0.0,53.043118,-28.288332,DES
1892103,1892103,10,1,0.26685,0.001,0.26584,0.001,0.26584,0.00161,0.0,300.0,0.03,0.2668,0.001,36.076553,-6.1362190000000005,1.437,1.35,10.27,0.01,0.95,-999.0,58102.7344,0.296,0.5342,0.2866,0.1409,0.0194,21.6727,0.025,21.3947,3.8451e-05,8.8674e-07,0.0018,-0.0,-0.0,28,0.3632,0.9999,0.8412,1.0,1.0,1.0,40.7179,0.1783,0.0,-0.0563,1.0,0.0257,36.07621,-6.136014,DES
1892149,1892149,10,0,0.64141,0.001,0.64025,0.001,0.64025,0.00192,0.0,300.0,0.06,0.6414,0.001,42.955116,-0.077341,0.401,0.45,10.8,0.02,1.47,-999.0,58065.1055,0.7127,-0.7795,0.6029,-0.0999,0.0676,23.2079,0.064,23.4651,9.3507e-06,5.5088e-07,0.0121,-0.0,-0.0,41,0.3246,0.9806,0.9663,1.0,0.9998,1.0,42.7883,0.13,0.0,-0.0522,0.351,0.0,42.955013,-0.077303,DES
1892217,1892217,10,0,0.40949,0.001,0.40897,0.001,0.40897,0.00173,0.0,300.0,0.01,0.4095,0.001,54.640263,-26.261753,2.693,2.42,10.4,0.02,0.98,-999.0,58064.5625,0.3388,0.1511,0.3246,-0.0601,0.0375,22.1774,0.0452,22.4034,2.4157e-05,1.0068e-06,0.0024,-0.0,-0.0,32,0.7979,0.9991,0.99,1.0,1.0,1.0,41.7266,0.1273,0.0,0.0044,1.0,0.0033,54.639729,-26.261179,DES
1894320,1894320,10,0,0.71945,0.001,0.7188,0.001,0.7188,0.00199,0.0,300.0,0.01,0.7194,0.001,53.22044,-29.139114000000003,0.432,0.46,10.93,0.03,1.29,-999.0,58066.8203,0.9657,-1.4799,0.8923,-0.0611,0.0878,23.7327,0.0818,23.9465,5.7666e-06,4.3471e-07,0.025,-0.0,-0.0,47,0.485,0.9852,0.9797,0.9999,0.9994,0.9999,43.2697,0.1707,0.0,-0.2427,0.318,0.0,53.220326,-29.139048,DES
1895036,1895036,10,1,0.45302,0.001,0.45194,0.001,0.45194,0.00176,0.0,300.0,0.01,0.453,0.001,7.389364,-43.239956,1.537,1.3,10.11,0.01,0.77,-999.0,58073.875,0.4522,0.7908,0.3789,-0.0261,0.0338,22.366,0.0354,22.5781,2.0305e-05,6.6185e-07,0.0014,-0.0,-0.0,35,0.9844,0.9984,1.0,1.0,0.9997,1.0,41.9013,0.11,0.0,0.0152,0.861,0.0,7.389949,-43.239986,DES
1895233,1895233,10,0,0.57098,0.001,0.57035,0.001,0.57035,0.00186,0.0,300.0,0.01,0.571,0.001,52.269329,-28.402563,0.44,0.52,9.7,0.01,0.42,-999.0,58076.6094,0.2838,0.8241,0.19,0.0247,0.0244,22.7515,0.0232,22.7915,1.4237e-05,3.0467e-07,0.0004,-0.0,-0.0,36,0.7658,0.0664,0.9867,0.9305,0.999,0.9942,42.1148,0.172,0.0009,-0.0034,1.0,0.02,52.269379,-28.402449,DES
1896111,1896111,10,0,0.49364,0.001,0.49243,0.001,0.49243,0.0018,0.0,300.0,0.02,0.4936,0.001,35.71595,-4.917502,0.17,0.15,11.09,0.03,1.33,-999.0,58065.2539,0.3731,-0.6454,0.3165,-0.1074,0.0511,22.6007,0.0397,22.819,1.6357e-05,5.9788e-07,0.0039,-0.0,-0.0,23,0.451,1.0,0.9338,1.0,0.9999,1.0,42.1422,0.1645,0.0,0.0315,1.0,0.0036,35.715912,-4.917531,DES
1896164,1896164,10,0,0.42181,0.001,0.42068,0.001,0.42068,0.00174,0.0,300.0,0.02,0.4218,0.001,36.694061,-5.518899,0.741,0.61,11.19,0.04,1.21,-999.0,58072.5898,0.3779,0.5765,0.3759,0.0168,0.0556,22.1153,0.0771,22.2251,2.5579e-05,1.8159e-06,0.0129,-0.0,-0.0,25,0.0732,0.9998,0.7817,1.0,0.9995,1.0,41.5483,0.1437,0.0,-0.0508,1.0,0.0088,36.693897,-5.518777,DES
1896213,1896213,10,0,0.68757,0.001,0.68688,0.001,0.68688,0.00196,0.0,300.0,0.01,0.6876,0.001,52.233013,-27.125195,2.282,1.8,11.08,0.03,1.49,-999.0,58064.2578,0.5644,-1.0315,0.4278,0.1234,0.0523,23.8986,0.0433,23.5953,4.9497e-06,1.9735e-07,0.007,-0.0,-0.0,38,0.0674,0.9871,0.8908,1.0,0.9995,1.0,42.9185,0.2096,0.0,-0.2288,1.0,0.0157,52.232731,-27.124613,DES
1896244,1896244,10,0,0.59211,0.001,0.59156,0.001,0.59156,0.00188,0.0,300.0,0.01,0.5921,0.001,54.96751,-29.466063,0.517,0.49,10.64,0.03,0.99,-999.0,58068.2461,1.0257,1.7384,0.9143,0.0509,0.0683,23.645,0.0772,23.8146,6.2515e-06,4.4422e-07,0.0108,-0.0,-0.0,41,0.9112,0.9989,0.9441,0.9974,0.9721,0.9968,43.1378,0.2024,0.0008,-0.0298,0.572,0.0,54.96743,-29.465937,DES
1896254,1896254,10,0,0.55339,0.001,0.55283,0.001,0.55283,0.00185,0.0,300.0,0.01,0.5534,0.001,53.94146,-29.664469,0.215,0.42,8.53,0.08,0.05,-999.0,58071.3789,0.6278,0.2415,0.4318,-0.0504,0.0445,23.0045,0.0419,23.196,1.1277e-05,4.3561e-07,0.0013,-0.0,-0.0,37,0.9629,0.9992,0.9767,0.9993,0.9998,0.9997,42.5192,0.1533,0.0,-0.0142,0.92,0.0,53.941498,-29.664419,DES
1897267,1897267,10,1,0.31971,0.001,0.3192,0.001,0.3192,0.00166,0.0,300.0,0.01,0.3197,0.001,53.318344,-27.696924,0.37,0.44,9.55,0.0,0.17,-999.0,58073.9805,0.18,0.8504,0.1304,0.0961,0.0147,22.0125,0.0181,21.7665,2.8118e-05,4.6794e-07,0.0002,-0.0,-0.0,43,0.8114,0.999,0.9851,1.0,0.9997,1.0,41.0898,0.2061,0.0,0.0644,1.0,0.0379,53.318344,-27.697027,DES
1898053,1898053,10,0,0.81614,0.001,0.81485,0.001,0.81485,0.00207,0.0,300.0,0.01,0.8161,0.001,10.005988,-44.380833,0.839,1.18,9.85,0.03,0.1,-999.0,58072.7969,1.2893,0.6047,0.9171,0.0141,0.069,23.9704,0.0679,24.3654,4.6328e-06,2.8987e-07,0.0053,-0.0,0.0,35,0.117,0.9987,0.9867,0.9999,0.9991,0.9985,43.6886,0.1343,0.0,-0.3605,0.199,0.0,10.00567,-44.380779,DES
1898108,1898108,10,0,0.51325,0.001,0.51204,0.001,0.51204,0.00181,0.0,300.0,0.03,0.5132,0.001,35.839954,-6.276612999999999,1.35,1.31,10.38,0.02,0.69,-999.0,58073.3125,0.575,-0.5731,0.4423,-0.0448,0.0462,22.9119,0.0407,23.049,1.2281e-05,4.6039e-07,-0.0006,-0.0,-0.0,38,0.7509,1.0,0.9724,1.0,1.0,1.0,42.3722,0.1253,0.0,-0.0709,0.579,0.0,35.840302,-6.27676,DES
1898252,1898252,10,0,0.74631,0.001,0.74571,0.001,0.74571,0.00201,0.0,300.0,0.01,0.7463,0.001,54.963478,-29.833128,0.849,0.94,11.02,0.07,1.37,-999.0,58071.3164,0.8477,-0.4157,0.6739,-0.1642,0.0629,23.4769,0.0592,23.8287,7.2986e-06,3.9803e-07,0.0116,-0.0,-0.0,44,0.8152,0.9936,0.8783,0.9999,0.9963,0.9999,43.1519,0.125,0.0,0.1121,0.276,0.0,54.96339,-29.832905,DES
1899029,1899029,10,101,0.62548,0.001,0.62411,0.001,0.62411,0.00191,0.0,300.0,0.02,0.6255,0.001,33.891296000000004,-4.486324,0.763,1.02,10.51,0.05,1.19,-999.0,58069.9062,0.9217,1.0999,0.6238,0.0029,0.0545,23.1949,0.0555,23.4552,9.4628e-06,4.8351e-07,0.0037,-0.0,-0.0,38,0.3303,0.9919,0.978,1.0,0.9969,0.9999,42.7784,0.1249,0.0,-0.0735,0.359,0.0,33.891094,-4.486261,DES
1899053,1899053,10,0,0.53859,0.001,0.53746,0.001,0.53746,0.00183,0.0,300.0,0.01,0.5386,0.001,6.936488000000001,-43.572922,0.386,0.51,10.6,0.01,1.0,-999.0,58066.2656,0.6501,-2.7419,0.5637,-0.0191,0.0699,23.0631,0.0655,22.9474,1.0685e-05,6.4437e-07,0.0046,-0.0,-0.0,41,0.8155,0.9992,0.8655,0.9999,0.9996,1.0,42.2706,0.1762,0.0,-0.2472,0.662,0.0,6.936348,-43.572956,DES
1899065,1899065,10,0,0.54877,0.001,0.54762,0.001,0.54762,0.00184,0.0,300.0,0.01,0.5488,0.001,7.0769470000000005,-43.318287,0.809,1.18,10.66,0.03,1.27,-999.0,58073.8164,0.8844,1.4097,0.7078,0.2382,0.0573,23.2226,0.0575,23.044,9.225e-06,4.8816e-07,0.0066,-0.0,-0.0,37,0.6716,0.9467,0.7076,0.9992,0.9978,0.9965,42.3672,0.174,0.0001,-0.3186,0.741,0.0,7.076638,-43.318283,DES
1899158,1899158,10,0,0.64881,0.001,0.64747,0.001,0.64747,0.00193,0.0,300.0,0.02,0.6488,0.001,35.008648,-6.525723999999999,0.547,0.41,11.13,0.02,1.07,-999.0,58067.2969,0.968,-1.6725,0.6903,-0.0666,0.0781,23.2598,0.0668,23.4356,8.9139e-06,5.4875e-07,0.0078,-0.0,-0.0,41,0.9842,0.9988,0.9124,1.0,0.9971,0.9999,42.7588,0.1563,0.0,-0.2185,0.333,0.0,35.008797,-6.525691,DES
1899442,1899442,10,0,0.432,0.001,0.43144,0.001,0.43144,0.00175,0.0,300.0,0.01,0.432,0.001,52.351391,-29.061783,2.382,2.29,10.88,0.02,1.42,-999.0,58076.0156,0.3604,-1.515,0.2029,0.0565,0.0318,22.7883,0.035,22.4848,1.3762e-05,4.4418e-07,0.0007,-0.0,-0.0,33,0.7478,0.9981,0.9275,0.9976,0.9998,0.998,41.808,0.1557,0.0,-0.0977,1.0,0.015,52.351849,-29.061256,DES
1900056,1900056,10,0,0.47944,0.001,0.47839,0.001,0.47839,0.00179,0.0,300.0,0.01,0.4794,0.001,9.551581,-44.501686,2.166,1.94,10.79,0.03,1.41,-999.0,58069.1719,0.8795,-2.7234,0.7878,0.1285,0.0754,23.4602,0.0657,23.0755,7.4116e-06,4.4824e-07,0.0014,-0.0,-0.0,25,0.8474,0.9893,0.9355,0.981,0.9925,0.9984,42.3987,0.2562,0.0001,-0.4355,1.0,0.0027,9.552337,-44.501419,DES
1900124,1900124,10,0,0.68669,0.001,0.68533,0.001,0.68533,0.00196,0.0,300.0,0.02,0.6867,0.001,35.687321000000004,-6.146858,0.418,0.53,10.5,0.06,1.27,-999.0,58061.8672,1.176,0.088,0.9282,-0.0219,0.0847,23.7613,0.0821,24.0928,5.6166e-06,4.246e-07,0.0228,-0.0,-0.0,43,0.069,0.905,0.9798,0.9415,0.9836,0.9506,43.416,0.1506,0.0083,-0.2302,0.255,0.0,35.68721,-6.146823,DES
1900662,1900662,10,0,0.44894,0.001,0.44791,0.001,0.44791,0.00176,0.0,300.0,0.01,0.4489,0.001,9.384784,-44.353103999999995,0.706,0.78,10.32,0.02,0.68,-999.0,58087.6602,0.4927,0.8376,0.4843,0.1129,0.042,22.722,0.0471,22.6445,1.4629e-05,6.3503e-07,0.0046,-0.0,-0.0,26,0.84,0.9993,0.9692,1.0,1.0,1.0,41.9677,0.1611,0.0,-0.121,1.0,0.0072,9.38458,-44.352974,DES
1900801,1900801,10,0,0.63644,0.001,0.63579,0.001,0.63579,0.00192,0.0,300.0,0.01,0.6364,0.001,52.46583199999999,-27.728772999999997,0.417,0.52,9.43,0.02,0.31,-999.0,58080.1328,0.91,-0.0613,0.6956,-0.1593,0.0685,24.7907,0.0636,25.1512,2.1762e-06,1.2747e-07,-0.0006,-0.0,-0.0,37,0.3279,0.9586,0.8647,0.5104,0.7116,0.2895,44.4744,96.6334,1.0,0.1076,1.0,0.0078,52.465889,-27.72867,DES
1900856,1900856,10,0,0.72477,0.001,0.72416,0.001,0.72416,0.00199,0.0,300.0,0.01,0.7248,0.001,54.840743999999994,-28.397083,0.502,0.49,11.22,0.07,1.48,-999.0,58081.2734,0.9825,-0.8296,0.7225,-0.043,0.0719,23.5654,0.064,23.8094,6.727e-06,3.9636e-07,0.0066,-0.0,0.0,41,0.9395,0.9997,0.99,1.0,0.9997,1.0,43.1326,0.1543,0.0,-0.2247,0.306,0.0,54.840584,-28.397078,DES
1900865,1900865,10,0,0.45463,0.001,0.45405,0.001,0.45405,0.00177,0.0,300.0,0.01,0.4546,0.001,52.214001,-28.306299,1.348,1.07,10.85,0.01,1.08,-999.0,58079.7578,0.3409,-1.2761,0.2493,0.0958,0.0347,23.0462,0.038,22.6828,1.0853e-05,3.7958e-07,0.0012,-0.0,-0.0,34,0.9728,0.9996,0.8968,0.9998,0.9997,1.0,42.006,0.1761,0.0,-0.1217,1.0,0.0195,52.213635,-28.306494,DES
1901059,1901059,10,1,0.25229,0.001,0.25126,0.001,0.25126,0.0016,0.0,300.0,0.02,0.2523,0.001,34.972778000000005,-4.147843,0.595,0.79,9.17,0.02,0.53,-999.0,58078.6055,0.1878,1.0071,0.1593,-0.0208,0.0152,20.9227,0.0201,21.1173,7.6723e-05,1.4181e-06,0.0005,-0.0,-0.0,40,0.9951,0.9999,1.0,1.0,0.9999,1.0,40.4405,0.1219,0.0,0.0136,1.0,0.0104,34.972672,-4.147715,DES
1901115,1901115,10,1,0.29979,0.001,0.29874,0.001,0.29874,0.00164,0.0,300.0,0.02,0.2998,0.001,35.546413,-6.515906,1.031,0.71,10.25,0.01,1.05,-999.0,58073.9688,0.2856,-0.3945,0.2377,0.1795,0.0215,22.0817,0.0263,21.5815,2.6382e-05,6.4017e-07,0.0008,-0.0,-0.0,44,0.4118,0.9995,0.6057,1.0,0.9999,1.0,40.9047,0.1924,0.0,-0.104,1.0,0.0303,35.546139,-6.515815,DES
1901241,1901241,10,0,0.68264,0.001,0.68144,0.001,0.68144,0.00196,0.0,300.0,0.05,0.6826,0.001,42.387215000000005,-0.460149,1.079,1.79,9.28,0.03,-0.09,-999.0,58071.9805,1.0205,1.2309,0.7041,0.0935,0.067,23.5801,0.063,23.7536,6.6369e-06,3.853e-07,0.0076,-0.0,-0.0,38,0.3235,0.9421,0.9592,0.9996,0.9948,0.992,43.0768,0.1256,0.0001,-0.2859,0.264,0.0,42.387486,-0.460279,DES
1901257,1901257,10,0,0.521,0.001,0.51978,0.001,0.51978,0.00182,0.0,300.0,0.02,0.521,0.001,36.371342,-4.748481,0.347,0.25,11.19,0.03,1.56,-999.0,58065.1875,0.6298,-1.6919,0.5877,0.0805,0.0897,23.6064,0.107,23.294,6.4781e-06,6.386e-07,0.0255,-0.0,-0.0,33,0.7379,0.998,0.9306,0.9996,0.9998,1.0,42.6172,0.2281,0.0,-0.1921,1.0,0.0159,36.371246,-4.74847,DES
1901375,1901375,10,0,1.033,0.001,1.03221,0.001,1.03222,0.00227,0.0,300.0,0.01,1.033,0.001,53.285679,-27.518417,0.415,0.67,10.05,0.06,0.25,-999.0,58076.5742,0.9543,1.0583,0.6078,0.0182,0.1007,24.5982,0.0607,24.8715,2.5986e-06,1.4527e-07,0.0108,-0.0,0.0,59,0.9884,0.9847,0.9451,0.9999,0.9951,0.9998,44.1947,0.1428,0.0,-0.1411,0.159,0.0,53.285568,-27.518358,DES
1901738,1901738,10,0,0.47096,0.001,0.46975,0.001,0.46975,0.00178,0.0,300.0,0.02,0.471,0.001,35.005736999999996,-5.347675,0.354,0.36,10.75,0.03,1.18,-999.0,58087.4023,0.4953,-0.7247,0.4824,-0.1148,0.0512,22.5698,0.0573,22.78,1.683e-05,8.8874e-07,0.0052,-0.0,-0.0,29,0.4545,0.9999,0.955,1.0,0.99,0.9999,42.1032,0.1329,0.0,0.0499,0.654,0.0,35.005653,-5.347627,DES
1901798,1901798,10,0,0.47697,0.001,0.47577,0.001,0.47577,0.00178,0.0,300.0,0.02,0.477,0.001,35.139446,-6.560511,0.153,0.13,10.74,0.02,0.92,-999.0,58081.6562,0.6672,-1.7426,0.5933,-0.1272,0.0778,23.0436,0.0705,23.1612,1.0878e-05,7.068e-07,0.0001,-0.0,-0.0,31,0.6943,0.9986,0.8825,0.9995,0.9997,1.0,42.4845,0.201,0.0,0.0174,0.637,0.0,35.139481,-6.560535,DES
1901803,1901803,10,0,0.50383,0.00014,0.50262,0.00014,0.50262,0.00151,0.0,300.0,0.02,0.5038,0.0001,35.979884999999996,-5.778589,1.602,1.62,11.11,0.03,1.49,-999.0,58086.1992,0.6413,0.1454,0.6442,0.0989,0.0647,23.291,0.0743,23.2596,8.6617e-06,5.9283e-07,0.0067,-0.0,-0.0,32,0.2417,0.9728,0.9475,0.9996,0.9996,0.9999,42.5828,0.1769,0.0,-0.2348,0.694,0.0,35.980125,-5.778964,DES
1901832,1901832,10,0,0.91849,0.001,0.91696,0.001,0.91696,0.00216,0.0,300.0,0.02,0.9185,0.001,36.462135,-4.694662999999999,1.207,1.57,11.12,0.03,1.16,-999.0,58077.0898,1.0185,-1.8118,0.5918,-0.22,0.1525,24.4009,0.0598,24.5471,3.1163e-06,1.7153e-07,0.009,-0.0,0.0,23,0.0068,0.9993,0.7813,1.0,0.9955,1.0,43.8703,0.2067,0.0,0.267,0.174,0.0,36.462322,-4.694942,DES
1901899,1901899,10,0,0.98922,0.001,0.98846,0.001,0.98846,0.00223,0.0,300.0,0.01,0.9892,0.001,53.397652,-28.121221999999996,1.054,1.2,11.2,0.11,1.36,-999.0,58084.4844,1.0148,0.8561,0.7113,0.1004,0.1219,24.6247,0.0684,24.8371,2.5357e-06,1.5985e-07,0.02,-0.0,0.0,23,0.0531,0.5703,0.99,0.9997,0.9879,0.2708,44.1603,0.1701,0.0604,-0.369,0.164,0.0,53.39732,-28.121212,DES
1902212,1902212,10,0,0.28219,0.001,0.28169,0.001,0.28169,0.00163,0.0,300.0,0.01,0.2822,0.001,52.720451,-28.292814,2.04,1.61,9.58,0.0,0.23,-999.0,58048.7969,0.1793,-0.2851,0.1483,0.2438,0.0172,22.5887,0.0215,21.6472,1.654e-05,3.2687e-07,0.0003,-0.0,-0.0,39,0.2971,0.8927,0.5025,0.9999,0.9959,1.0,40.9704,0.2443,0.0,0.1167,1.0,0.0549,52.719814,-28.292896,DES
1904061,1904061,10,0,0.6247,0.001,0.62336,0.001,0.62336,0.00191,0.0,300.0,0.02,0.6247,0.001,34.676975,-5.059036,1.618,1.6,10.46,0.01,0.67,-999.0,58076.5859,1.0237,-0.4676,0.679,0.0234,0.0682,23.4383,0.0628,23.6,7.5625e-06,4.3769e-07,0.0049,-0.0,-0.0,32,0.4819,0.7197,0.9936,0.9805,0.9979,0.9886,42.9232,0.1468,0.0002,-0.2911,0.356,0.0,34.67675,-5.058645,DES
1904092,1904092,10,0,0.36896,0.001,0.36798,0.001,0.36798,0.0017,0.0,300.0,0.01,0.369,0.001,8.889555999999999,-44.363873,0.992,0.6,10.91,0.01,1.15,-999.0,58088.6562,0.3233,-0.1531,0.3368,0.0276,0.0285,22.0997,0.0422,22.0781,2.5949e-05,1.0085e-06,0.0027,-0.0,-0.0,29,0.8143,0.9998,0.98,1.0,0.9999,1.0,41.4013,0.1536,0.0,-0.0702,1.0,0.012,8.889744,-44.363632,DES
1904152,1904152,10,0,0.4414,0.001,0.44025,0.001,0.44025,0.00175,0.0,300.0,0.02,0.4414,0.001,36.346565000000005,-5.176935,1.36,1.33,10.99,0.01,1.2,-999.0,58079.0898,0.3867,-1.1447,0.3111,0.034,0.0367,22.864,0.0397,22.6942,1.2835e-05,4.6907e-07,0.001,-0.0,-0.0,25,0.9857,0.9998,0.98,1.0,0.9999,1.0,42.0174,0.1575,0.0,-0.1015,1.0,0.0108,36.346935,-5.176847,DES
1904182,1904182,10,0,0.76798,0.001,0.76657,0.001,0.76657,0.00203,0.0,300.0,0.02,0.768,0.001,36.854832,-3.899722,0.096,0.07,10.78,0.05,1.21,-999.0,58073.7188,0.7921,-1.6205,0.5056,-0.0331,0.0677,23.9565,0.0493,23.9225,4.6925e-06,2.1319e-07,0.0054,-0.0,-0.0,37,0.0629,0.955,0.9352,0.9988,0.9997,1.0,43.2457,0.2214,0.0,-0.1047,0.885,0.0,36.854843,-3.899746,DES
1904287,1904287,10,0,0.69973,0.001,0.69905,0.001,0.69904,0.00197,0.0,300.0,0.01,0.6997,0.001,52.376041,-27.327644,0.324,0.41,10.68,0.01,1.05,-999.0,58079.0,0.5796,-0.3581,0.3711,-0.0168,0.0402,24.0332,0.0349,24.0981,4.3722e-06,1.4056e-07,0.0009,-0.0,-0.0,39,0.4691,0.9981,0.9796,0.9999,0.9995,1.0,43.4213,0.1887,0.0,-0.0512,1.0,0.0098,52.376122,-27.3277,DES
1904293,1904293,10,0,0.44682,0.001,0.44624,0.001,0.44623,0.00176,0.0,300.0,0.01,0.4468,0.001,52.383957,-27.142618,0.314,0.35,10.02,0.04,0.66,-999.0,58086.418,0.2731,0.1547,0.2199,0.0606,0.0259,22.5907,0.0321,22.5266,1.6509e-05,4.875e-07,0.0011,-0.0,-0.0,30,0.2978,0.9883,1.0,1.0,0.9965,0.9998,41.8498,0.1525,0.0,-0.0812,1.0,0.0156,52.383972,-27.142532,DES
1904300,1904300,10,0,0.91159,0.001,0.91082,0.001,0.91082,0.00216,0.0,300.0,0.01,0.9116,0.001,51.898125,-28.67359,0.633,0.59,10.86,0.02,1.03,-999.0,58082.4805,1.0318,-0.6281,0.7614,0.1535,0.1675,24.6705,0.0769,24.6697,2.4311e-06,1.7226e-07,0.0447,-0.0,-0.0,25,0.39,0.9674,0.9458,1.0,0.9987,1.0,43.993,0.2465,0.0,-0.5602,0.253,0.0,51.897926,-28.673559,DES
1904321,1904321,10,0,0.61233,0.001,0.61177,0.001,0.61177,0.0019,0.0,300.0,0.01,0.6123,0.001,54.884159,-28.828045,0.024,0.03,10.48,0.02,0.81,-999.0,58074.0078,1.171,-0.5118,0.75,0.1701,0.081,23.7209,0.0748,23.6191,5.8298e-06,4.0149e-07,0.0046,-0.0,-0.0,41,0.9824,0.9902,0.8429,0.9999,0.9995,0.9995,42.9423,0.2008,0.0,-0.4922,0.513,0.0,54.884167,-28.828045,DES
1904352,1904352,10,0,0.64396,0.001,0.64337,0.001,0.64337,0.00192,0.0,300.0,0.01,0.644,0.001,55.09409300000001,-27.367584,0.321,0.32,9.98,0.04,0.58,-999.0,58081.1367,1.0352,-1.4845,0.8081,0.0008,0.0935,23.6831,0.0856,23.7093,6.0363e-06,4.7614e-07,0.008,-0.0,-0.0,37,0.9963,0.5018,0.9877,0.9995,0.9976,0.9985,43.0325,0.2473,0.0,-0.2862,0.589,0.0,55.094036,-27.367657,DES
